trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status
1,left,2025-12-17 12:17:36.765041,2025-12-17 12:17:36.771653,2025-12-17 12:17:37.841262,1.069609,hit
2,left,2025-12-17 12:17:40.765041,2025-12-17 12:17:40.771290,2025-12-17 12:17:41.366151,0.594860,hit
3,right,2025-12-17 12:17:47.765041,2025-12-17 12:17:47.772097,2025-12-17 12:17:48.349107,0.577010,hit
4,right,2025-12-17 12:17:49.765041,2025-12-17 12:17:49.774818,2025-12-17 12:17:50.305356,0.530537,hit
5,left,2025-12-17 12:17:54.765041,2025-12-17 12:17:54.772923,2025-12-17 12:17:55.626642,0.853719,hit
6,left,2025-12-17 12:17:56.765041,2025-12-17 12:17:56.769839,2025-12-17 12:17:57.308878,0.539039,hit
7,right,2025-12-17 12:18:00.765041,2025-12-17 12:18:00.769476,2025-12-17 12:18:01.204714,0.435238,hit
8,right,2025-12-17 12:18:05.765041,2025-12-17 12:18:05.773367,2025-12-17 12:18:06.254450,0.481083,hit
9,left,2025-12-17 12:18:07.765041,2025-12-17 12:18:07.776093,2025-12-17 12:18:08.337368,0.561275,hit
10,left,2025-12-17 12:18:12.765041,2025-12-17 12:18:12.768388,2025-12-17 12:18:13.329591,0.561203,hit
11,right,2025-12-17 12:18:17.765041,2025-12-17 12:18:17.772279,2025-12-17 12:18:18.232886,0.460607,hit
12,right,2025-12-17 12:18:19.765041,2025-12-17 12:18:19.775000,2025-12-17 12:18:20.305625,0.530625,hit
13,left,2025-12-17 12:18:26.765041,2025-12-17 12:18:26.770020,2025-12-17 12:18:27.337834,0.567813,hit
14,right,2025-12-17 12:18:33.765041,2025-12-17 12:18:33.770828,2025-12-17 12:18:34.239846,0.469018,hit
15,left,2025-12-17 12:18:37.765041,2025-12-17 12:18:37.770465,2025-12-17 12:18:38.364021,0.593556,hit
16,right,2025-12-17 12:18:41.765041,2025-12-17 12:18:41.775912,2025-12-17 12:18:42.271500,0.495588,hit
17,left,2025-12-17 12:18:46.765041,2025-12-17 12:18:46.768206,2025-12-17 12:18:47.372722,0.604516,hit
18,left,2025-12-17 12:18:53.765041,2025-12-17 12:18:53.774818,2025-12-17 12:18:54.344007,0.569188,hit
19,left,2025-12-17 12:18:57.765041,2025-12-17 12:18:57.774456,2025-12-17 12:18:58.322722,0.548267,hit
20,right,2025-12-17 12:18:59.765041,2025-12-17 12:18:59.771372,2025-12-17 12:19:00.309399,0.538027,hit
21,left,2025-12-17 12:19:01.765041,2025-12-17 12:19:01.774093,2025-12-17 12:19:02.338220,0.564127,hit
22,right,2025-12-17 12:19:08.765041,2025-12-17 12:19:08.769113,2025-12-17 12:19:09.285829,0.516715,hit
23,right,2025-12-17 12:19:12.765041,2025-12-17 12:19:12.768750,2025-12-17 12:19:13.436454,0.667704,hit
24,none,,2025-12-17 12:19:14.915818,,,false_positive
24,right,2025-12-17 12:19:17.765041,2025-12-17 12:19:17.772642,2025-12-17 12:19:18.250368,0.477726,hit
25,left,2025-12-17 12:19:19.765041,2025-12-17 12:19:19.775363,2025-12-17 12:19:20.351782,0.576419,hit
26,right,2025-12-17 12:19:24.765041,2025-12-17 12:19:24.773472,2025-12-17 12:19:25.253183,0.479711,hit
27,right,2025-12-17 12:19:26.765041,2025-12-17 12:19:26.770383,2025-12-17 12:19:27.314134,0.543751,hit
28,right,2025-12-17 12:19:30.765041,2025-12-17 12:19:30.770020,2025-12-17 12:19:31.300162,0.530142,hit
29,left,2025-12-17 12:19:35.765041,2025-12-17 12:19:35.773911,2025-12-17 12:19:36.353917,0.580006,hit
30,right,2025-12-17 12:19:42.765041,2025-12-17 12:19:42.768932,2025-12-17 12:19:43.342937,0.574005,hit
31,left,2025-12-17 12:19:49.765041,2025-12-17 12:19:49.775544,2025-12-17 12:19:50.411500,0.635956,hit
32,left,2025-12-17 12:19:53.765041,2025-12-17 12:19:53.775181,2025-12-17 12:19:54.362338,0.587157,hit
33,right,2025-12-17 12:19:58.765041,2025-12-17 12:19:58.773290,2025-12-17 12:19:59.309579,0.536289,hit
34,right,2025-12-17 12:20:05.765041,2025-12-17 12:20:05.774093,2025-12-17 12:20:06.367030,0.592937,hit
35,left,2025-12-17 12:20:10.765041,2025-12-17 12:20:10.772197,2025-12-17 12:20:11.381136,0.608939,hit
36,left,2025-12-17 12:20:17.765041,2025-12-17 12:20:17.773005,2025-12-17 12:20:18.328514,0.555509,hit
37,left,2025-12-17 12:20:21.765041,2025-12-17 12:20:21.772642,2025-12-17 12:20:22.321501,0.548860,hit
38,right,2025-12-17 12:20:23.765041,2025-12-17 12:20:23.775363,2025-12-17 12:20:24.302703,0.527340,hit
39,right,2025-12-17 12:20:27.765041,2025-12-17 12:20:27.775000,2025-12-17 12:20:28.406262,0.631262,hit
40,left,2025-12-17 12:20:29.765041,2025-12-20 09:26:02.472018,2025-12-17 12:20:30.366396,-248732.105622,hit
41,left,2025-12-17 12:20:36.765041,2025-12-20 09:26:02.470657,2025-12-17 12:20:37.343480,-248725.127178,hit
42,right,2025-12-17 12:20:38.765041,2025-12-20 09:26:02.472902,2025-12-17 12:20:39.354205,-248723.118697,hit
43,right,2025-12-17 12:20:43.765041,2025-12-20 09:26:02.473651,2025-12-17 12:20:44.334609,-248718.139042,hit
44,left,2025-12-17 12:20:45.765041,2025-12-20 09:26:02.471043,2025-12-17 12:20:46.365722,-248716.105321,hit
45,none,,2025-12-17 12:20:50.724489,,,false_positive
45,right,2025-12-17 12:20:52.765041,2025-12-20 09:26:02.474059,2025-12-17 12:20:53.236704,-248709.237355,hit
46,none,,2025-12-17 12:20:56.493668,,,false_positive
46,left,2025-12-17 12:20:56.765041,2025-12-20 09:26:02.474172,2025-12-17 12:21:01.812941,-248700.661231,hit
47,right,2025-12-17 12:21:00.765041,2025-12-20 09:26:02.474830,2025-12-17 12:21:02.687877,-248699.786953,hit
48,left,2025-12-17 12:21:05.765041,2025-12-20 09:26:02.474558,2025-12-17 12:21:06.325876,-248696.148682,hit
49,right,2025-12-17 12:21:10.765041,2025-12-20 09:26:02.475805,2025-12-17 12:21:11.320061,-248691.155743,hit
50,right,2025-12-17 12:21:14.765041,2025-12-20 09:26:02.475442,2025-12-17 12:21:15.408837,-248687.066605,hit
51,left,2025-12-17 12:21:21.765041,2025-12-20 09:26:02.473106,2025-12-17 12:21:22.363616,-248680.109491,hit
52,left,2025-12-17 12:21:23.765041,2025-12-20 09:26:02.475827,2025-12-17 12:21:24.359793,-248678.116034,hit
53,left,2025-12-17 12:21:28.765041,2025-12-20 09:26:02.471270,2025-12-17 12:21:29.426740,-248673.044529,hit
54,right,2025-12-17 12:21:35.765041,2025-12-20 09:26:02.474739,2025-12-17 12:21:36.267247,-248666.207492,hit
55,left,2025-12-17 12:21:39.765041,2025-12-20 09:26:02.474376,2025-12-17 12:21:40.400173,-248662.074203,hit
56,right,2025-12-17 12:21:41.765041,2025-12-20 09:26:02.471292,2025-12-17 12:21:42.308048,-248660.163244,hit
57,left,2025-12-17 12:21:46.765041,2025-12-20 09:26:02.472539,2025-12-17 12:21:47.342794,-248655.129746,hit
58,right,2025-12-17 12:21:53.765041,2025-12-20 09:26:02.470680,2025-12-17 12:21:54.312412,-248648.158268,hit
59,left,2025-12-17 12:22:00.765041,2025-12-20 09:26:02.474172,2025-12-17 12:22:01.334085,-248641.140087,hit
60,left,2025-12-17 12:22:04.765041,2025-12-20 09:26:02.473809,2025-12-17 12:22:05.370535,-248637.103274,hit
61,left,2025-12-17 12:22:06.765041,2025-12-20 09:26:02.470726,2025-12-17 12:22:07.441327,-248635.029399,hit
