trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status,scheduled_offset_s,actual_onset_offset_s,response_offset_s
26,right,2026-01-03 14:17:19.240541,2026-01-03 14:17:19.248971,2026-01-03 14:17:19.693624,0.444653,hit,115.0,115.00843083905056,115.45308345800731
27,right,2026-01-03 14:17:21.240541,2026-01-03 14:17:21.245883,2026-01-03 14:17:21.671913,0.426030,hit,117.0,117.00534240400884,117.43137270800071
28,right,2026-01-03 14:17:25.240541,2026-01-03 14:17:25.244401,2026-01-03 14:17:25.674371,0.429970,hit,121.0,121.0038605442387,121.43383029196411
29,left,2026-01-03 14:17:30.240541,2026-01-03 14:17:30.248315,2026-01-03 14:17:30.645808,0.397493,hit,126.0,126.00777437677607,126.40526724996744
30,right,2026-01-03 14:17:37.240541,2026-01-03 14:17:37.243313,2026-01-03 14:17:37.693653,0.450340,hit,133.0,133.00277210882632,133.45311233296525
31,left,2026-01-03 14:17:44.240541,2026-01-03 14:17:44.249948,2026-01-03 14:17:44.714216,0.464268,hit,140.0,140.00940702983644,140.47367495798972
32,left,2026-01-03 14:17:48.240541,2026-01-03 14:17:48.249585,2026-01-03 14:17:48.686793,0.437208,hit,144.0,144.0090442180517,144.44625249999808
33,right,2026-01-03 14:17:53.240541,2026-01-03 14:17:53.247666,2026-01-03 14:17:53.699375,0.451709,hit,149.0,149.00712585035944,149.4588349169935
34,right,2026-01-03 14:18:00.240541,2026-01-03 14:18:00.248496,2026-01-03 14:18:00.683351,0.434855,hit,156.0,156.00795578269754,156.44281041697832
35,left,2026-01-03 14:18:05.240541,2026-01-03 14:18:05.246578,2026-01-03 14:18:05.722927,0.476349,hit,161.0,161.00603741494706,161.4823860829929
36,left,2026-01-03 14:18:12.240541,2026-01-03 14:18:12.247408,2026-01-03 14:18:12.689684,0.442276,hit,168.0,168.00686734734336,168.44914366700687
37,left,2026-01-03 14:18:16.240541,2026-01-03 14:18:16.247045,2026-01-03 14:18:16.737579,0.490534,hit,172.0,172.00650453550043,172.49703849997604
38,right,2026-01-03 14:18:18.240541,2026-01-03 14:18:18.249766,2026-01-03 14:18:18.719947,0.470181,hit,174.0,174.00922562397318,174.47940662497422
39,right,2026-01-03 14:18:22.240541,2026-01-03 14:18:22.249403,2026-01-03 14:18:22.708347,0.458944,hit,178.0,178.00886281218845,178.46780649997527
40,left,2026-01-03 14:18:24.240541,2026-01-03 14:18:24.245198,2026-01-03 14:18:24.702816,0.457619,hit,180.0,180.00465702952351,180.46227583294967
41,left,2026-01-03 14:18:31.240541,2026-01-03 14:18:31.251810,2026-01-03 14:18:31.709018,0.457208,hit,187.0,187.0112692747498,187.46847729198635
42,right,2026-01-03 14:18:33.240541,2026-01-03 14:18:33.242916,2026-01-03 14:18:33.680933,0.438017,hit,189.0,189.00237585004652,189.44039249996422
43,right,2026-01-03 14:18:38.240541,2026-01-03 14:18:38.246830,2026-01-03 14:18:38.723823,0.476993,hit,194.0,194.00628968258388,194.48328245797893
44,left,2026-01-03 14:18:40.240541,2026-01-03 14:18:40.249551,2026-01-03 14:18:40.685338,0.435787,hit,196.0,196.00901077099843,196.44479791697813
45,right,2026-01-03 14:18:47.240541,2026-01-03 14:18:47.244549,2026-01-03 14:18:47.719128,0.474579,hit,203.0,203.0040085031069,203.47858779196395
46,left,2026-01-03 14:18:51.240541,2026-01-03 14:18:51.249996,2026-01-03 14:18:51.681328,0.431332,hit,207.0,207.00945521576796,207.44078708300367
47,right,2026-01-03 14:18:55.240541,2026-01-03 14:18:55.249633,2026-01-03 14:18:55.893955,0.644322,hit,211.0,211.00909240398323,211.6534142079763
48,left,2026-01-03 14:19:00.240541,2026-01-03 14:19:00.247737,2026-01-03 14:19:00.659603,0.411865,hit,216.0,216.0071967120748,216.41906220797682
49,right,2026-01-03 14:19:05.240541,2026-01-03 14:19:05.251628,2026-01-03 14:19:05.658296,0.406668,hit,221.0,221.01108786882833,221.417755707982
50,right,2026-01-03 14:19:09.240541,2026-01-03 14:19:09.245456,2026-01-03 14:19:09.694470,0.449014,hit,225.0,225.0049155325978,225.45392924995394
51,left,2026-01-03 14:19:16.240541,2026-01-03 14:19:16.246286,2026-01-03 14:19:16.660806,0.414520,hit,232.0,232.0057454648777,232.42026537499623
52,left,2026-01-03 14:19:18.240541,2026-01-03 14:19:18.249007,2026-01-03 14:19:18.864632,0.615625,hit,234.0,234.00846655329224,234.62409133295296
53,left,2026-01-03 14:19:23.240541,2026-01-03 14:19:23.247093,2026-01-03 14:19:23.690856,0.443763,hit,239.0,239.00655272143194,239.45031537499744
54,right,2026-01-03 14:19:30.240541,2026-01-03 14:19:30.247919,2026-01-03 14:19:30.730412,0.482494,hit,246.0,246.00737811793806,246.48987166699953
55,left,2026-01-03 14:19:34.240541,2026-01-03 14:19:34.247556,2026-01-03 14:19:34.741118,0.493562,hit,250.0,250.00701530615333,250.50057779200142
56,right,2026-01-03 14:19:36.240541,2026-01-03 14:19:36.244472,2026-01-03 14:19:36.951040,0.706568,hit,252.0,252.00393140595406,252.710499082983
57,left,2026-01-03 14:19:41.240541,2026-01-03 14:19:41.248363,2026-01-03 14:19:41.717756,0.469393,hit,257.0,257.0078225627076,257.4772151669604
58,right,2026-01-03 14:19:48.240541,2026-01-03 14:19:48.249188,2026-01-03 14:19:48.760650,0.511461,hit,264.0,264.0086479592137,264.5201089999755
59,left,2026-01-03 14:19:55.240541,2026-01-03 14:19:55.249996,2026-01-03 14:19:55.759574,0.509578,hit,271.0,271.00945521576796,271.5190330419573
60,left,2026-01-03 14:19:59.240541,2026-01-03 14:19:59.249633,2026-01-03 14:19:59.737952,0.488318,hit,275.0,275.00909240398323,275.4974108749884
61,left,2026-01-03 14:20:01.240541,2026-01-03 14:20:01.252359,2026-01-03 14:20:01.722923,0.470564,hit,277.0,277.0118180272402,277.4823822079925
62,right,2026-01-03 14:20:03.240541,2026-01-03 14:20:03.243461,2026-01-03 14:20:03.711777,0.468317,hit,279.0,279.0029200677527,279.4712366669555
63,right,2026-01-03 14:20:07.240541,2026-01-03 14:20:07.248907,2026-01-03 14:20:07.684937,0.436029,hit,283.0,283.0083667804138,283.44439608295215
64,right,2026-01-03 14:20:12.240541,2026-01-03 14:20:12.247012,2026-01-03 14:20:12.707342,0.460330,hit,288.0,288.00647108844714,288.4668012500042
65,right,2026-01-03 14:20:14.240541,2026-01-03 14:20:14.249715,2026-01-03 14:20:14.790669,0.540955,hit,290.0,290.0091740359785,290.55012870795326
66,left,2026-01-03 14:20:21.240541,2026-01-03 14:20:21.244730,2026-01-03 14:20:21.735896,0.491165,hit,297.0,297.00418990902836,297.4953551249928
67,left,2026-01-03 14:20:26.240541,2026-01-03 14:20:26.248644,2026-01-03 14:20:26.723004,0.474360,hit,302.0,302.0081037415075,302.48246354196453
68,none,,2026-01-03 14:20:30.955036,,,false_positive,,,
68,right,2026-01-03 14:20:33.240541,2026-01-03 14:20:33.249452,2026-01-03 14:20:33.962353,0.712901,hit,309.0,309.00891099806176,309.7218119169702
69,right,2026-01-03 14:20:37.240541,2026-01-03 14:20:37.249089,2026-01-03 14:20:37.759079,0.509990,hit,313.0,313.00854818627704,313.51853795797797
70,left,2026-01-03 14:20:41.240541,2026-01-03 14:20:41.248726,2026-01-03 14:20:41.706201,0.457475,hit,317.0,317.0081853744923,317.4656607079669
71,right,2026-01-03 14:20:46.240541,2026-01-03 14:20:46.246830,2026-01-03 14:20:46.782795,0.535965,hit,322.0,322.0062896825839,322.5422542919987
72,left,2026-01-03 14:20:48.240541,2026-01-03 14:20:48.249551,2026-01-03 14:20:48.708079,0.458528,hit,324.0,324.00901077099843,324.4675383329741
73,left,2026-01-03 14:20:52.240541,2026-01-03 14:20:52.249188,2026-01-03 14:20:52.732428,0.483239,hit,328.0,328.0086479592137,328.4918874579598
74,left,2026-01-03 14:20:57.240541,2026-01-03 14:20:57.247275,2026-01-03 14:20:57.773658,0.526383,hit,333.0,333.0067341273534,333.5331169999554
75,right,2026-01-03 14:21:04.240541,2026-01-03 14:21:04.248100,2026-01-03 14:21:04.769085,0.520985,hit,340.0,340.0075595238595,340.5285440419684
76,left,2026-01-03 14:21:06.240541,2026-01-03 14:21:06.245016,2026-01-03 14:21:06.734104,0.489088,hit,342.0,342.00447562360205,342.4935638749739
77,left,2026-01-03 14:21:13.240541,2026-01-03 14:21:13.251628,2026-01-03 14:21:13.826520,0.574891,hit,349.0,349.0110878688283,349.5859791249968
78,right,2026-01-03 14:21:15.240541,2026-01-03 14:21:15.248544,2026-01-03 14:21:15.773840,0.525295,hit,351.0,351.00800396862905,351.5332991249743
79,right,2026-01-03 14:21:20.240541,2026-01-03 14:21:20.246649,2026-01-03 14:21:20.745112,0.498464,hit,356.0,356.0061082766624,356.5045717919711
80,right,2026-01-03 14:21:24.240541,2026-01-03 14:21:24.246286,2026-01-03 14:21:24.738032,0.491746,hit,360.0,360.0057454648777,360.49749174999306
81,right,2026-01-03 14:21:26.240541,2026-01-03 14:21:26.249007,2026-01-03 14:21:26.738163,0.489156,hit,362.0,362.00846655329224,362.49762208299944
82,left,2026-01-03 14:21:31.240541,2026-01-03 14:21:31.247093,2026-01-03 14:21:31.771317,0.524223,hit,367.0,367.00655272143194,367.53077604196733
83,right,2026-01-03 14:21:36.240541,2026-01-03 14:21:36.245198,2026-01-03 14:21:36.746784,0.501587,hit,372.0,372.0046570295235,372.5062439169851
84,left,2026-01-03 14:21:43.240541,2026-01-03 14:21:43.251810,2026-01-03 14:21:43.723098,0.471288,hit,379.0,379.0112692747498,379.4825575419818
85,left,2026-01-03 14:21:47.240541,2026-01-03 14:21:47.245637,2026-01-03 14:21:47.739830,0.494192,hit,383.0,383.00509693846107,383.49928933300544
86,right,2026-01-03 14:21:51.240541,2026-01-03 14:21:51.245275,2026-01-03 14:21:51.785301,0.540027,hit,387.0,387.00473412667634,387.54476066696225
87,left,2026-01-03 14:21:53.240541,2026-01-03 14:21:53.242191,2026-01-03 14:21:53.808353,0.566163,hit,389.0,389.00165022647707,389.56781291699735
88,right,2026-01-03 14:22:00.240541,2026-01-03 14:22:00.248826,2026-01-03 14:22:00.985402,0.736576,hit,396.0,396.008285147429,396.74486095795874
89,right,2026-01-03 14:22:04.240541,2026-01-03 14:22:04.248463,2026-01-03 14:22:04.694811,0.446348,hit,400.0,400.00792233564425,400.4542704579653
90,left,2026-01-03 14:22:06.240541,2026-01-03 14:22:06.245379,2026-01-03 14:22:06.700345,0.454966,hit,402.0,402.0048384353868,402.45980412495555
91,left,2026-01-03 14:22:10.240541,2026-01-03 14:22:10.245016,2026-01-03 14:22:10.786072,0.541056,hit,406.0,406.00447562360205,406.5455313329585
92,right,2026-01-03 14:22:15.240541,2026-01-03 14:22:15.248907,2026-01-03 14:22:15.747560,0.498652,hit,411.0,411.0083667804138,411.50701887498144
93,right,2026-01-03 14:22:17.240541,2026-01-03 14:22:17.245819,2026-01-03 14:22:17.747478,0.501659,hit,413.0,413.00527834438253,413.50693712499924
94,right,2026-01-03 14:22:24.240541,2026-01-03 14:22:24.246649,2026-01-03 14:22:24.748428,0.501779,hit,420.0,420.0061082766624,420.5078869579593
95,left,2026-01-03 14:22:31.240541,2026-01-03 14:22:31.247456,2026-01-03 14:22:31.843754,0.596298,hit,427.0,427.00691553321667,427.6032137500006
96,left,2026-01-03 14:22:36.240541,2026-01-03 14:22:36.245560,2026-01-03 14:22:37.063752,0.818191,hit,432.0,432.00501984130824,432.8232110829558
97,left,2026-01-03 14:22:43.240541,2026-01-03 14:22:43.252173,2026-01-03 14:22:43.761429,0.509256,hit,439.0,439.0116320865345,439.5208882080042
98,left,2026-01-03 14:22:47.240541,2026-01-03 14:22:47.246000,2026-01-03 14:22:47.950537,0.704536,hit,443.0,443.005459750304,443.70999620796647
99,left,2026-01-03 14:22:49.240541,2026-01-03 14:22:49.248726,2026-01-03 14:22:49.766661,0.517935,hit,445.0,445.0081853744923,445.526120333001
100,right,2026-01-03 14:22:54.240541,2026-01-03 14:22:54.246830,2026-01-03 14:22:54.970931,0.724101,hit,450.0,450.0062896825839,450.7303904169821
101,right,2026-01-03 14:23:01.240541,2026-01-03 14:23:01.247638,2026-01-03 14:23:01.921081,0.673443,hit,457.0,457.00709693913814,457.68054012500215
102,right,2026-01-03 14:23:05.240541,2026-01-03 14:23:05.247275,2026-01-03 14:23:05.956443,0.709169,hit,461.0,461.0067341273534,461.715902832977
103,right,2026-01-03 14:23:07.240541,2026-01-03 14:23:07.244186,2026-01-03 14:23:07.785479,0.541293,hit,463.0,463.00364569132216,463.54493824997917
104,left,2026-01-03 14:23:12.240541,2026-01-03 14:23:12.248100,2026-01-03 14:23:13.054336,0.806236,hit,468.0,468.0075595238595,468.8137957499712
105,right,2026-01-03 14:23:14.240541,2026-01-03 14:23:14.245016,2026-01-03 14:23:14.948034,0.703018,hit,470.0,470.00447562360205,470.7074936669669
106,left,2026-01-03 14:23:19.240541,2026-01-03 14:23:19.248907,2026-01-03 14:23:19.942697,0.693790,hit,475.0,475.0083667804138,475.70215633296175
107,right,2026-01-03 14:23:26.240541,2026-01-03 14:23:26.249715,2026-01-03 14:23:26.981932,0.732217,hit,482.0,482.0091740359785,482.74139145796653
108,left,2026-01-03 14:23:30.240541,2026-01-03 14:23:30.249370,2026-01-03 14:23:31.010050,0.760680,hit,486.0,486.00882936513517,486.76950937497895
109,left,2026-01-03 14:23:37.240541,2026-01-03 14:23:37.250177,2026-01-03 14:23:37.826667,0.576490,hit,493.0,493.0096366216894,493.58612649998395
110,right,2026-01-03 14:23:41.240541,2026-01-03 14:23:41.249814,2026-01-03 14:23:41.791517,0.541702,hit,497.0,497.0092738099047,497.5509758749977
111,left,2026-01-03 14:23:43.240541,2026-01-03 14:23:43.252540,2026-01-03 14:23:43.765353,0.512813,hit,499.0,499.0119994331035,499.52481233299477
112,right,2026-01-03 14:23:48.240541,2026-01-03 14:23:48.244835,2026-01-03 14:23:48.798797,0.553962,hit,504.0,504.0042942177388,504.5582562079653
113,left,2026-01-03 14:23:50.240541,2026-01-03 14:23:50.247556,2026-01-03 14:23:50.742751,0.495196,hit,506.0,506.00701530615333,506.5022108749836
114,left,2026-01-03 14:23:54.240541,2026-01-03 14:23:54.247193,2026-01-03 14:23:54.931703,0.684510,hit,510.0,510.0066524943686,510.69116287498036
115,right,2026-01-03 14:23:56.240541,2026-01-03 14:23:56.249896,,,miss,512.0,512.0093554418418,
116,left,2026-01-03 14:24:03.240541,2026-01-03 14:24:03.250721,2026-01-03 14:24:04.034167,0.783445,hit,519.0,519.0101808393374,519.7936262500007
117,right,2026-01-03 14:24:07.240541,2026-01-03 14:24:07.244549,2026-01-03 14:24:07.790382,0.545833,hit,523.0,523.0040085031069,523.5498415000038
118,left,2026-01-03 14:24:12.240541,2026-01-03 14:24:12.248463,2026-01-03 14:24:12.795251,0.546788,hit,528.0,528.0079223356443,528.5547105830046
119,right,2026-01-03 14:24:17.240541,2026-01-03 14:24:17.246545,2026-01-03 14:24:17.717391,0.470846,hit,533.0,533.006003967952,533.4768502499792
120,right,2026-01-03 14:24:24.240541,2026-01-03 14:24:24.247375,2026-01-03 14:24:24.823672,0.576297,hit,540.0,540.0068339002319,540.5831313749659
121,left,2026-01-03 14:24:28.240541,2026-01-03 14:24:28.247012,2026-01-03 14:24:28.833896,0.586884,hit,544.0,544.0064710884471,544.5933555829688
122,right,2026-01-03 14:24:35.240541,2026-01-03 14:24:35.247819,2026-01-03 14:24:35.769739,0.521920,hit,551.0,551.0072783450014,551.5291983329807
123,left,2026-01-03 14:24:42.240541,2026-01-03 14:24:42.248644,2026-01-03 14:24:42.995003,0.746359,hit,558.0,558.0081037415075,558.7544622919522
124,left,2026-01-03 14:24:47.240541,2026-01-03 14:24:47.246726,2026-01-03 14:24:47.831543,0.584817,hit,563.0,563.0061853738734,563.5910024579498
125,right,2026-01-03 14:24:52.240541,2026-01-03 14:24:52.244835,2026-01-03 14:24:52.975178,0.730343,hit,568.0,568.0042942177388,568.7346372499596
126,left,2026-01-03 14:24:54.240541,2026-01-03 14:24:54.247556,2026-01-03 14:24:54.782465,0.534909,hit,570.0,570.0070153061533,570.541923999961
127,right,2026-01-03 14:24:58.240541,2026-01-03 14:24:58.247193,2026-01-03 14:24:58.757496,0.510303,hit,574.0,574.0066524943686,574.5169549999991
128,right,2026-01-03 14:25:00.240541,2026-01-03 14:25:00.249896,2026-01-03 14:25:00.712734,0.462837,hit,576.0,576.0093554418418,576.4721928749932
129,left,2026-01-03 14:25:02.240541,2026-01-03 14:25:02.246830,2026-01-03 14:25:02.716287,0.469456,hit,578.0,578.0062896825839,578.4757460829569
130,right,2026-01-03 14:25:06.240541,2026-01-03 14:25:06.246467,2026-01-03 14:25:06.762623,0.516155,hit,582.0,582.0059268707992,582.5220819999813
131,left,2026-01-03 14:25:11.240541,2026-01-03 14:25:11.250359,2026-01-03 14:25:11.804794,0.554435,hit,587.0,587.0098180275527,587.5642532499623
132,left,2026-01-03 14:25:18.240541,2026-01-03 14:25:18.245379,2026-01-03 14:25:18.802400,0.557021,hit,594.0,594.0048384353868,594.5618595419801
133,left,2026-01-03 14:25:22.240541,2026-01-03 14:25:22.245016,2026-01-03 14:25:22.737993,0.492976,hit,598.0,598.004475623602,598.4974519579555
134,right,2026-01-03 14:25:27.240541,2026-01-03 14:25:27.248907,2026-01-03 14:25:27.727304,0.478396,hit,603.0,603.0083667804138,603.4867628749926
135,right,2026-01-03 14:25:34.240541,2026-01-03 14:25:34.249715,2026-01-03 14:25:34.980122,0.730407,hit,610.0,610.0091740359785,610.7395813749754
136,right,2026-01-03 14:25:36.240541,2026-01-03 14:25:36.246649,2026-01-03 14:25:36.813810,0.567161,hit,612.0,612.0061082766624,612.5732691669837
137,left,2026-01-03 14:25:40.240541,2026-01-03 14:25:40.246286,2026-01-03 14:25:40.760361,0.514075,hit,616.0,616.0057454648777,616.5198207079666
138,left,2026-01-03 14:25:45.240541,2026-01-03 14:25:45.250177,2026-01-03 14:25:45.761195,0.511018,hit,621.0,621.0096366216894,621.5206547499984
139,left,2026-01-03 14:25:47.240541,2026-01-03 14:25:47.247093,2026-01-03 14:25:47.740854,0.493761,hit,623.0,623.006552721432,623.5003135000006
140,right,2026-01-03 14:25:49.240541,2026-01-03 14:25:49.249814,2026-01-03 14:25:49.938179,0.688365,hit,625.0,625.0092738099047,625.6976385419839
141,right,2026-01-03 14:25:54.240541,2026-01-03 14:25:54.247919,2026-01-03 14:25:54.788255,0.540337,hit,630.0,630.0073781179381,630.5477149999933
142,left,2026-01-03 14:26:01.240541,2026-01-03 14:26:01.243524,2026-01-03 14:26:01.681650,0.438127,hit,637.0,637.002982993552,637.4411097499542
143,right,2026-01-03 14:26:08.240541,2026-01-03 14:26:08.250159,2026-01-03 14:26:08.764877,0.514718,hit,644.0,644.0096179135144,644.524336041999
144,right,2026-01-03 14:26:12.240541,2026-01-03 14:26:12.249796,2026-01-03 14:26:12.712281,0.462485,hit,648.0,648.0092551017297,648.4717405829579
145,right,2026-01-03 14:26:17.240541,2026-01-03 14:26:17.247877,2026-01-03 14:26:17.908741,0.660864,hit,653.0,653.0073367350269,653.6682008329662
146,left,2026-01-03 14:26:24.240541,2026-01-03 14:26:24.248707,2026-01-03 14:26:24.765903,0.517195,hit,660.0,660.0081666663755,660.5253619169816
147,right,2026-01-03 14:26:28.240541,2026-01-03 14:26:28.248344,2026-01-03 14:26:28.961292,0.712947,hit,664.0,664.0078038545325,664.7207512919558
148,right,2026-01-03 14:26:30.240541,2026-01-03 14:26:30.251070,,,miss,666.0,666.0105294788373,
149,left,2026-01-03 14:26:35.240541,2026-01-03 14:26:35.243342,2026-01-03 14:26:35.772704,0.529362,hit,671.0,671.0028015876305,671.5321634580032
150,right,2026-01-03 14:26:42.240541,2026-01-03 14:26:42.249977,2026-01-03 14:26:43.087723,0.837745,hit,678.0,678.0094365076511,678.8471819169936
151,left,2026-01-03 14:26:44.240541,2026-01-03 14:26:44.246893,,,miss,680.0,680.0063526073936,
152,left,2026-01-03 14:26:48.240541,2026-01-03 14:26:48.246530,2026-01-03 14:26:48.893908,0.647377,hit,684.0,684.0059897956089,684.6533669169876
153,left,2026-01-03 14:26:55.240541,2026-01-03 14:26:55.247333,2026-01-03 14:26:55.874820,0.627487,hit,691.0,691.0067925173789,691.6342793749645
154,right,2026-01-03 14:27:02.240541,2026-01-03 14:27:02.248163,2026-01-03 14:27:03.005188,0.757024,hit,698.0,698.0076224486693,698.7646468330058
155,right,2026-01-03 14:27:07.240541,2026-01-03 14:27:07.246245,2026-01-03 14:27:08.701924,1.455679,hit,703.0,703.0057040819665,704.4613832919858
156,right,2026-01-03 14:27:11.240541,2026-01-03 14:27:11.245882,2026-01-03 14:27:11.848994,0.603112,hit,707.0,707.0053412701818,707.6084533749963
157,left,2026-01-03 14:27:13.240541,2026-01-03 14:27:13.242798,2026-01-03 14:27:13.800646,0.557848,hit,709.0,709.0022573699825,709.5601055829902
158,left,2026-01-03 14:27:18.240541,2026-01-03 14:27:18.246712,2026-01-03 14:27:18.888934,0.642222,hit,714.0,714.0061712014722,714.6483936669538
159,left,2026-01-03 14:27:22.240541,2026-01-03 14:27:22.246349,2026-01-03 14:27:22.824771,0.578422,hit,718.0,718.0058083896874,718.5842304169782
160,right,2026-01-03 14:27:24.240541,2026-01-03 14:27:24.249070,2026-01-03 14:27:24.745586,0.496516,hit,720.0,720.0085294781602,720.5050454169977
161,right,2026-01-03 14:27:28.240541,2026-01-03 14:27:28.248707,2026-01-03 14:27:28.771653,0.522946,hit,724.0,724.0081666663755,724.5311126669985
162,left,2026-01-03 14:27:35.240541,2026-01-03 14:27:35.243705,2026-01-03 14:27:35.715763,0.472058,hit,731.0,731.0031643994735,731.4752225419506
163,right,2026-01-03 14:27:40.240541,2026-01-03 14:27:40.247619,2026-01-03 14:27:40.771611,0.523993,hit,736.0,736.0070782309631,736.5310709579499
164,left,2026-01-03 14:27:44.240541,2026-01-03 14:27:44.247256,2026-01-03 14:27:44.747029,0.499773,hit,740.0,740.0067154191784,740.5064882919542
165,left,2026-01-03 14:27:46.240541,2026-01-03 14:27:46.249977,2026-01-03 14:27:46.740428,0.490451,hit,742.0,742.0094365076511,742.4998878749902
166,right,2026-01-03 14:27:53.240541,2026-01-03 14:27:53.244975,2026-01-03 14:27:53.715871,0.470896,hit,749.0,749.0044342406909,749.4753303749603
167,left,2026-01-03 14:27:58.240541,2026-01-03 14:27:58.248889,2026-01-03 14:27:58.731634,0.482746,hit,754.0,754.0083480722387,754.4910939169931
168,right,2026-01-03 14:28:00.240541,2026-01-03 14:28:00.245805,2026-01-03 14:28:00.793856,0.548051,hit,756.0,756.0052641720395,756.5533150829724
169,right,2026-01-03 14:28:02.240541,2026-01-03 14:28:02.248526,2026-01-03 14:28:02.716032,0.467506,hit,758.0,758.007985260454,758.4754911669879
170,right,2026-01-03 14:28:06.240541,2026-01-03 14:28:06.248163,2026-01-03 14:28:06.799786,0.551623,hit,762.0,762.0076224486693,762.559245582961
171,none,,2026-01-03 14:28:09.191478,,,false_positive,,,
171,right,2026-01-03 14:28:13.240541,2026-01-03 14:28:13.243161,2026-01-03 14:28:13.703717,0.460557,hit,769.0,769.0026201817673,769.4631769579719
172,left,2026-01-03 14:28:20.240541,2026-01-03 14:28:20.249796,2026-01-03 14:28:20.793188,0.543393,hit,776.0,776.0092551017297,776.5526476670057
