trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status
120,right,2025-12-17 14:13:06.386920,2025-12-20 12:55:20.224913,2025-12-17 14:13:06.905154,-254533.319759,hit
121,left,2025-12-17 14:13:10.386920,2025-12-20 12:55:20.224550,2025-12-17 14:13:10.998268,-254529.226283,hit
122,right,2025-12-17 14:13:17.386920,2025-12-20 12:55:20.222691,2025-12-17 14:13:17.880562,-254522.342129,hit
123,left,2025-12-17 14:13:24.386920,2025-12-20 12:55:20.226183,2025-12-17 14:13:24.928611,-254515.297572,hit
124,left,2025-12-17 14:13:29.386920,2025-12-20 12:55:20.222079,2025-12-17 14:13:29.936837,-254510.285241,hit
125,right,2025-12-17 14:13:34.386920,2025-12-20 12:55:20.222374,2025-12-17 14:13:34.961824,-254505.260549,hit
126,left,2025-12-17 14:13:36.386920,2025-12-20 12:55:20.225095,2025-12-17 14:13:36.959247,-254503.265848,hit
127,right,2025-12-17 14:13:40.386920,2025-12-20 12:55:20.224732,2025-12-17 14:13:40.945795,-254499.278937,hit
128,right,2025-12-17 14:13:42.386920,2025-12-20 12:55:20.222124,2025-12-17 14:13:42.902326,-254497.319799,hit
129,left,2025-12-17 14:13:44.386920,2025-12-20 12:55:20.224369,2025-12-17 14:13:44.868606,-254495.355763,hit
130,right,2025-12-17 14:13:48.386920,2025-12-20 12:55:20.224006,2025-12-17 14:13:48.841310,-254491.382696,hit
131,left,2025-12-17 14:13:53.386920,2025-12-20 12:55:20.225231,2025-12-17 14:13:53.910027,-254486.315204,hit
132,left,2025-12-17 14:14:00.386920,2025-12-20 12:55:20.222918,2025-12-17 14:14:00.928902,-254479.294016,hit
133,left,2025-12-17 14:14:04.386920,2025-12-20 12:55:20.222555,2025-12-17 14:14:04.926487,-254475.296068,hit
134,right,2025-12-17 14:14:09.386920,2025-12-20 12:55:20.223780,2025-12-17 14:14:09.906547,-254470.317232,hit
135,right,2025-12-17 14:14:16.386920,2025-12-20 12:55:20.227272,2025-12-17 14:14:16.919039,-254463.308233,hit
136,right,2025-12-17 14:14:18.386920,2025-12-20 12:55:20.224188,2025-12-17 14:14:18.939832,-254461.284356,hit
137,left,2025-12-17 14:14:22.386920,2025-12-20 12:55:20.223825,2025-12-17 14:14:22.930579,-254457.293246,hit
138,left,2025-12-17 14:14:27.386920,2025-12-20 12:55:20.225049,2025-12-17 14:14:27.895435,-254452.329615,hit
139,left,2025-12-17 14:14:29.386920,2025-12-20 12:55:20.222442,2025-12-17 14:14:29.950856,-254450.271586,hit
140,right,2025-12-17 14:14:31.386920,2025-12-20 12:55:20.224687,2025-12-17 14:14:31.918053,-254448.306634,hit
141,right,2025-12-17 14:14:36.386920,2025-12-20 12:55:20.225458,2025-12-17 14:14:36.865300,-254443.360158,hit
142,left,2025-12-17 14:14:43.386920,2025-12-20 12:55:20.223598,2025-12-17 14:14:43.940068,-254436.283530,hit
143,right,2025-12-17 14:14:50.386920,2025-12-20 12:55:20.227090,2025-12-17 14:14:50.935665,-254429.291425,hit
144,right,2025-12-17 14:14:54.386920,2025-12-20 12:55:20.226727,2025-12-17 14:14:54.952713,-254425.274015,hit
145,right,2025-12-17 14:14:59.386920,2025-12-20 12:55:20.222147,2025-12-17 14:14:59.874672,-254420.347475,hit
146,left,2025-12-17 14:15:06.386920,2025-12-20 12:55:20.224687,2025-12-17 14:15:06.847666,-254413.377021,hit
147,right,2025-12-17 14:15:10.386920,2025-12-20 12:55:20.224324,2025-12-17 14:15:10.853929,-254409.370395,hit
148,right,2025-12-17 14:15:12.386920,2025-12-20 12:55:20.227045,2025-12-17 14:15:12.894635,-254407.332410,hit
149,left,2025-12-17 14:15:17.386920,2025-12-20 12:55:20.222487,2025-12-17 14:15:17.947646,-254402.274841,hit
150,right,2025-12-17 14:15:24.386920,2025-12-20 12:55:20.225956,2025-12-17 14:15:24.900684,-254395.325273,hit
151,left,2025-12-17 14:15:26.386920,2025-12-20 12:55:20.222872,2025-12-17 14:15:26.929044,-254393.293828,hit
152,left,2025-12-17 14:15:30.386920,2025-12-20 12:55:20.222510,2025-12-17 14:15:30.897989,-254389.324521,hit
153,left,2025-12-17 14:15:37.386920,2025-12-20 12:55:20.226002,2025-12-17 14:15:37.907769,-254382.318233,hit
154,right,2025-12-17 14:15:44.386920,2025-12-20 12:55:20.224142,2025-12-17 14:15:44.851439,-254375.372703,hit
155,right,2025-12-17 14:15:49.386920,2025-12-20 12:55:20.224913,2025-12-17 14:15:49.930198,-254370.294715,hit
156,right,2025-12-17 14:15:53.386920,2025-12-20 12:55:20.224550,2025-12-17 14:15:54.091779,-254366.132772,hit
157,left,2025-12-17 14:15:55.386920,2025-12-20 12:55:20.227272,2025-12-17 14:15:55.989510,-254364.237761,hit
158,left,2025-12-17 14:16:00.386920,2025-12-20 12:55:20.222691,2025-12-17 14:16:00.989268,-254359.233424,hit
159,left,2025-12-17 14:16:04.386920,2025-12-20 12:55:20.222328,2025-12-17 14:16:04.866946,-254355.355382,hit
160,right,2025-12-17 14:16:06.386920,2025-12-20 12:55:20.225049,2025-12-17 14:16:07.059466,-254353.165584,hit
161,right,2025-12-17 14:16:10.386920,2025-12-20 12:55:20.224687,2025-12-17 14:16:10.871726,-254349.352960,hit
162,left,2025-12-17 14:16:17.386920,2025-12-20 12:55:20.222374,2025-12-17 14:16:17.873764,-254342.348609,hit
163,right,2025-12-17 14:16:22.386920,2025-12-20 12:55:20.223598,2025-12-17 14:16:22.927224,-254337.296374,hit
164,left,2025-12-17 14:16:26.386920,2025-12-20 12:55:20.223235,2025-12-17 14:16:26.912967,-254333.310268,hit
165,left,2025-12-17 14:16:28.386920,2025-12-20 12:55:20.225956,2025-12-17 14:16:28.936080,-254331.289877,hit
166,right,2025-12-17 14:16:35.386920,2025-12-20 12:55:20.223644,2025-12-17 14:16:35.850506,-254324.373137,hit
167,left,2025-12-17 14:16:40.386920,2025-12-20 12:55:20.224868,2025-12-17 14:16:40.864600,-254319.360268,hit
168,right,2025-12-17 14:16:42.386920,2025-12-20 12:55:20.222260,2025-12-17 14:16:42.905494,-254317.316767,hit
169,right,2025-12-17 14:16:44.386920,2025-12-20 12:55:20.224505,2025-12-17 14:16:44.846051,-254315.378454,hit
170,right,2025-12-17 14:16:48.386920,2025-12-20 12:55:20.224142,2025-12-17 14:16:48.875785,-254311.348358,hit
171,right,2025-12-17 14:16:55.386920,2025-12-20 12:55:20.222306,2025-12-17 14:16:55.866206,-254304.356099,hit
172,left,2025-12-17 14:17:02.386920,2025-12-20 12:55:20.225775,2025-12-17 14:17:02.918665,-254297.307110,hit
173,left,2025-12-17 14:17:07.386920,2025-12-20 12:55:20.226546,2025-12-17 14:17:07.892529,-254292.334016,hit
174,left,2025-12-17 14:17:09.386920,2025-12-20 12:55:20.223462,2025-12-17 14:17:09.932433,-254290.291030,hit
175,right,2025-12-17 14:17:14.386920,2025-12-20 12:55:20.224687,2025-12-17 14:17:14.948045,-254285.276642,hit
176,left,2025-12-17 14:17:18.386920,2025-12-20 12:55:20.224324,2025-12-17 14:17:18.924467,-254281.299857,hit
177,right,2025-12-17 14:17:22.386920,2025-12-20 12:55:20.223961,2025-12-17 14:17:22.890957,-254277.333004,hit
178,left,2025-12-17 14:17:26.386920,2025-12-20 12:55:20.223598,2025-12-17 14:17:26.895098,-254273.328500,hit
179,left,2025-12-17 14:17:28.386920,2025-12-20 12:55:20.226319,2025-12-17 14:17:28.889576,-254271.336743,hit
180,right,2025-12-17 14:17:35.386920,2025-12-20 12:55:20.224006,2025-12-17 14:17:35.917845,-254264.306162,hit
181,right,2025-12-17 14:17:37.386920,2025-12-20 12:55:20.226727,2025-12-17 14:17:37.915942,-254262.310785,hit
182,left,2025-12-17 14:17:44.386920,2025-12-20 12:55:20.224868,2025-12-17 14:17:44.931907,-254255.292961,hit
183,right,2025-12-17 14:17:49.386920,2025-12-20 12:55:20.225639,2025-12-17 14:17:49.890589,-254250.335051,hit
184,left,2025-12-17 14:17:54.386920,2025-12-20 12:55:20.226863,2025-12-17 14:17:54.922170,-254245.304694,hit
185,right,2025-12-17 14:17:56.386920,2025-12-20 12:55:20.223780,2025-12-17 14:17:56.999897,-254243.223883,hit
186,right,2025-12-17 14:18:01.386920,2025-12-20 12:55:20.224550,2025-12-17 14:18:01.892302,-254238.332249,hit
187,right,2025-12-17 14:18:08.386920,2025-12-20 12:55:20.222691,2025-12-17 14:18:08.902585,-254231.320107,hit
188,left,2025-12-17 14:18:15.386920,2025-12-20 12:55:20.226183,2025-12-17 14:18:15.922707,-254224.303476,hit
189,right,2025-12-17 14:18:19.386920,2025-12-20 12:55:20.225820,2025-12-17 14:18:19.905971,-254220.319849,hit
190,left,2025-12-17 14:18:21.386920,2025-12-20 12:55:20.222737,2025-12-17 14:18:21.918638,-254218.304098,hit
191,left,2025-12-17 14:18:26.386920,2025-12-20 12:55:20.223961,2025-12-17 14:18:26.888336,-254213.335624,hit
192,left,2025-12-17 14:18:30.386920,2025-12-20 12:55:20.223598,2025-12-17 14:18:30.929401,-254209.294197,hit
193,right,2025-12-17 14:18:32.386920,2025-12-20 12:55:20.226319,2025-12-17 14:18:32.895973,-254207.330347,hit
194,right,2025-12-17 14:18:36.386920,2025-12-20 12:55:20.225956,2025-12-17 14:18:36.868081,-254203.357875,hit
195,right,2025-12-17 14:18:41.386920,2025-12-20 12:55:20.226727,2025-12-17 14:18:41.842931,-254198.383796,hit
196,left,2025-12-17 14:18:45.386920,2025-12-20 12:55:20.226365,2025-12-17 14:18:45.869598,-254194.356766,hit
197,left,2025-12-17 14:18:50.386920,2025-12-20 12:55:20.222260,2025-12-17 14:18:50.875268,-254189.346993,hit
198,right,2025-12-17 14:18:57.386920,2025-12-20 12:55:20.225276,2025-12-17 14:18:57.901515,-254182.323761,hit
199,left,2025-12-17 14:19:04.386920,2025-12-20 12:55:20.223417,2025-12-17 14:19:04.911728,-254175.311689,hit
