trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status
1,none,,2025-12-17 09:28:26.432498,,,false_positive
1,left,2025-12-17 09:28:27.528029,2025-12-17 09:28:27.534641,2025-12-17 09:28:28.357485,0.822844,hit
2,left,2025-12-17 09:28:31.528029,2025-12-17 09:28:31.534278,2025-12-17 09:28:32.187382,0.653103,hit
3,right,2025-12-17 09:28:38.528029,2025-12-17 09:28:38.535086,2025-12-17 09:28:39.189787,0.654701,hit
4,right,2025-12-17 09:28:40.528029,2025-12-17 09:28:40.537807,2025-12-17 09:28:41.140051,0.602244,hit
5,left,2025-12-17 09:28:45.528029,2025-12-17 09:28:45.535911,2025-12-17 09:28:46.106594,0.570683,hit
6,left,2025-12-17 09:28:47.528029,2025-12-17 09:28:47.532827,2025-12-17 09:28:47.984530,0.451703,hit
7,right,2025-12-17 09:28:51.528029,2025-12-17 09:28:51.532465,2025-12-17 09:28:52.055798,0.523334,hit
8,right,2025-12-17 09:28:56.528029,2025-12-17 09:28:56.536355,2025-12-17 09:28:57.015683,0.479328,hit
9,left,2025-12-17 09:28:58.528029,2025-12-17 09:28:58.539081,2025-12-17 09:28:59.084847,0.545766,hit
10,left,2025-12-17 09:29:03.528029,2025-12-17 09:29:03.531376,2025-12-17 09:29:03.964445,0.433069,hit
11,right,2025-12-17 09:29:08.528029,2025-12-17 09:29:08.535267,2025-12-17 09:29:08.991445,0.456178,hit
12,right,2025-12-17 09:29:10.528029,2025-12-17 09:29:10.537988,2025-12-17 09:29:11.010861,0.472873,hit
13,left,2025-12-17 09:29:17.528029,2025-12-17 09:29:17.536032,2025-12-17 09:29:18.048690,0.512658,hit
14,right,2025-12-17 09:29:24.528029,2025-12-17 09:29:24.537965,2025-12-17 09:29:24.971974,0.434009,hit
15,left,2025-12-17 09:29:28.528029,2025-12-17 09:29:28.537602,2025-12-17 09:29:28.948546,0.410944,hit
16,right,2025-12-17 09:29:32.528029,2025-12-17 09:29:32.537239,2025-12-17 09:29:32.992138,0.454898,hit
17,left,2025-12-17 09:29:37.528029,2025-12-17 09:29:37.535344,2025-12-17 09:29:37.968189,0.432845,hit
18,left,2025-12-17 09:29:44.528029,2025-12-17 09:29:44.536151,2025-12-17 09:29:45.021449,0.485298,hit
19,left,2025-12-17 09:29:48.528029,2025-12-17 09:29:48.535788,2025-12-17 09:29:48.974253,0.438465,hit
20,right,2025-12-17 09:29:50.528029,2025-12-17 09:29:50.538514,2025-12-17 09:29:50.986912,0.448398,hit
21,left,2025-12-17 09:29:52.528029,2025-12-17 09:29:52.535425,2025-12-17 09:29:52.988336,0.452911,hit
22,right,2025-12-17 09:29:59.528029,2025-12-17 09:29:59.530446,2025-12-17 09:30:00.001934,0.471489,hit
23,right,2025-12-17 09:30:03.528029,2025-12-17 09:30:03.535870,2025-12-17 09:30:04.044668,0.508798,hit
24,right,2025-12-17 09:30:08.528029,2025-12-17 09:30:08.533974,2025-12-17 09:30:08.974128,0.440154,hit
25,left,2025-12-17 09:30:10.528029,2025-12-17 09:30:10.536695,2025-12-17 09:30:10.978943,0.442248,hit
26,right,2025-12-17 09:30:15.528029,2025-12-17 09:30:15.534800,2025-12-17 09:30:15.974817,0.440018,hit
27,right,2025-12-17 09:30:17.528029,2025-12-17 09:30:17.531716,2025-12-17 09:30:17.924316,0.392601,hit
28,none,,2025-12-17 09:30:18.165994,,,false_positive
28,right,2025-12-17 09:30:21.528029,2025-12-17 09:30:21.531353,2025-12-17 09:30:21.953150,0.421797,hit
29,left,2025-12-17 09:30:26.528029,2025-12-17 09:30:26.535244,2025-12-17 09:30:26.998527,0.463283,hit
30,right,2025-12-17 09:30:33.528029,2025-12-17 09:30:33.536051,2025-12-17 09:30:33.974911,0.438860,hit
31,none,,2025-12-17 09:30:39.493966,,,false_positive
31,left,2025-12-17 09:30:40.528029,2025-12-17 09:30:40.536877,2025-12-17 09:30:40.995515,0.458638,hit
