trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status
1,left,2025-12-17 15:08:49.083945,2025-12-17 15:08:49.090557,2025-12-17 15:08:49.734383,0.643826,hit
2,left,2025-12-17 15:08:53.083945,2025-12-17 15:08:53.090194,2025-12-17 15:08:53.642093,0.551899,hit
3,right,2025-12-17 15:09:00.083945,2025-12-17 15:09:00.091002,2025-12-17 15:09:00.560533,0.469532,hit
4,right,2025-12-17 15:09:02.083945,2025-12-17 15:09:02.093723,2025-12-17 15:09:02.521017,0.427294,hit
5,left,2025-12-17 15:09:07.083945,2025-12-17 15:09:07.091827,2025-12-17 15:09:07.557583,0.465756,hit
6,left,2025-12-17 15:09:09.083945,2025-12-17 15:09:09.088743,2025-12-17 15:09:09.563561,0.474818,hit
7,right,2025-12-17 15:09:13.083945,2025-12-17 15:09:13.088380,2025-12-17 15:09:13.516142,0.427762,hit
8,right,2025-12-17 15:09:18.083945,2025-12-17 15:09:18.091425,2025-12-17 15:09:18.620505,0.529080,hit
9,left,2025-12-17 15:09:20.083945,2025-12-17 15:09:20.094146,2025-12-17 15:09:20.692239,0.598093,hit
10,left,2025-12-17 15:09:25.083945,2025-12-17 15:09:25.092232,2025-12-17 15:09:25.609536,0.517304,hit
11,right,2025-12-17 15:09:30.083945,2025-12-17 15:09:30.090337,2025-12-17 15:09:30.539366,0.449030,hit
12,right,2025-12-17 15:09:32.083945,2025-12-17 15:09:32.093058,2025-12-17 15:09:32.480585,0.387527,hit
13,left,2025-12-17 15:09:39.083945,2025-12-17 15:09:39.088056,2025-12-17 15:09:39.504782,0.416726,hit
14,right,2025-12-17 15:09:46.083945,2025-12-17 15:09:46.094695,2025-12-17 15:09:46.559525,0.464830,hit
15,left,2025-12-17 15:09:50.083945,2025-12-17 15:09:50.094328,2025-12-17 15:09:50.571956,0.477628,hit
16,right,2025-12-17 15:09:54.083945,2025-12-17 15:09:54.091596,2025-12-17 15:09:54.515893,0.424297,hit
17,left,2025-12-17 15:09:59.083945,2025-12-17 15:09:59.089700,2025-12-17 15:09:59.516417,0.426717,hit
18,left,2025-12-17 15:10:06.083945,2025-12-17 15:10:06.090507,2025-12-17 15:10:06.495178,0.404670,hit
19,left,2025-12-17 15:10:10.083945,2025-12-17 15:10:10.090145,2025-12-17 15:10:10.510005,0.419861,hit
20,right,2025-12-17 15:10:12.083945,2025-12-17 15:10:12.092866,2025-12-17 15:10:12.496417,0.403551,hit
21,left,2025-12-17 15:10:14.083945,2025-12-17 15:10:14.089782,2025-12-17 15:10:14.473064,0.383282,hit
22,right,2025-12-17 15:10:21.083945,2025-12-17 15:10:21.090612,2025-12-17 15:10:21.517305,0.426693,hit
23,right,2025-12-17 15:10:25.083945,2025-12-17 15:10:25.090244,2025-12-17 15:10:25.520363,0.430119,hit
24,right,2025-12-17 15:10:30.083945,2025-12-17 15:10:30.088331,2025-12-17 15:10:30.495914,0.407584,hit
25,left,2025-12-17 15:10:32.083945,2025-12-17 15:10:32.091052,2025-12-17 15:10:32.526103,0.435052,hit
26,right,2025-12-17 15:10:37.083945,2025-12-17 15:10:37.089156,2025-12-17 15:10:37.519987,0.430831,hit
27,right,2025-12-17 15:10:39.083945,2025-12-17 15:10:39.086072,2025-12-17 15:10:39.500887,0.414815,hit
28,right,2025-12-17 15:10:43.083945,2025-12-17 15:10:43.085709,2025-12-17 15:10:43.514852,0.429142,hit
29,left,2025-12-17 15:10:48.083945,2025-12-17 15:10:48.089600,2025-12-17 15:10:48.509832,0.420231,hit
30,right,2025-12-17 15:10:55.083945,2025-12-17 15:10:55.090426,2025-12-17 15:10:55.540769,0.450343,hit
31,left,2025-12-17 15:11:02.083945,2025-12-17 15:11:02.091233,2025-12-17 15:11:02.551224,0.459991,hit
32,left,2025-12-17 15:11:06.083945,2025-12-17 15:11:06.090870,2025-12-17 15:11:06.521579,0.430709,hit
33,right,2025-12-17 15:11:11.083945,2025-12-17 15:11:11.088974,2025-12-17 15:11:11.519575,0.430601,hit
34,right,2025-12-17 15:11:18.083945,2025-12-17 15:11:18.089782,2025-12-17 15:11:18.486224,0.396442,hit
35,left,2025-12-17 15:11:23.083945,2025-12-17 15:11:23.093696,2025-12-17 15:11:23.635790,0.542095,hit
36,left,2025-12-17 15:11:30.083945,2025-12-17 15:11:30.088693,2025-12-17 15:11:30.484344,0.395651,hit
37,left,2025-12-17 15:11:34.083945,2025-12-17 15:11:34.088331,2025-12-17 15:11:34.514790,0.426460,hit
38,right,2025-12-17 15:11:36.083945,2025-12-17 15:11:36.091052,2025-12-17 15:11:36.502253,0.411202,hit
39,right,2025-12-17 15:11:40.083945,2025-12-17 15:11:40.090689,2025-12-17 15:11:40.449754,0.359066,hit
40,left,2025-12-17 15:11:42.083945,2025-12-17 15:11:42.093414,2025-12-17 15:11:42.498831,0.405417,hit
41,left,2025-12-17 15:11:49.083945,2025-12-20 15:00:24.635354,2025-12-17 15:11:49.472214,-258515.163139,hit
42,right,2025-12-17 15:11:51.083945,2025-12-20 15:00:24.638551,2025-12-17 15:11:51.601588,-258513.036963,hit
43,right,2025-12-17 15:11:56.083945,2025-12-20 15:00:24.639299,2025-12-17 15:11:56.637132,-258508.002167,hit
44,left,2025-12-17 15:11:58.083945,2025-12-20 15:00:24.636215,2025-12-17 15:11:58.509823,-258506.126392,hit
45,right,2025-12-17 15:12:05.083945,2025-12-20 15:00:24.639707,2025-12-17 15:12:05.567668,-258499.072039,hit
46,left,2025-12-17 15:12:09.083945,2025-12-20 15:00:24.639344,2025-12-17 15:12:09.587159,-258495.052186,hit
47,right,2025-12-17 15:12:13.083945,2025-12-20 15:00:24.638982,2025-12-17 15:12:13.513194,-258491.125788,hit
48,left,2025-12-17 15:12:18.083945,2025-12-20 15:00:24.640206,2025-12-17 15:12:18.517759,-258486.122447,hit
49,right,2025-12-17 15:12:23.083945,2025-12-20 15:00:24.635648,2025-12-17 15:12:23.494474,-258481.141174,hit
50,right,2025-12-17 15:12:27.083945,2025-12-20 15:00:24.635286,2025-12-17 15:12:27.515409,-258477.119876,hit
51,left,2025-12-17 15:12:34.083945,2025-12-20 15:00:24.638755,2025-12-17 15:12:34.490157,-258470.148598,hit
52,left,2025-12-17 15:12:36.083945,2025-12-20 15:00:24.635671,2025-12-17 15:12:36.623636,-258468.012034,hit
53,left,2025-12-17 15:12:41.083945,2025-12-20 15:00:24.636442,2025-12-17 15:12:41.529863,-258463.106579,hit
54,right,2025-12-17 15:12:48.083945,2025-12-20 15:00:24.640388,2025-12-17 15:12:48.474143,-258456.166244,hit
