trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status
100,right,2025-12-17 11:45:05.834749,2025-12-20 07:25:15.424753,2025-12-17 11:45:06.343601,-243609.081152,hit
101,right,2025-12-17 11:45:12.834749,2025-12-20 07:25:15.428223,2025-12-17 11:45:13.368188,-243602.060035,hit
102,right,2025-12-17 11:45:16.834749,2025-12-20 07:25:15.427860,2025-12-17 11:45:17.281791,-243598.146069,hit
103,right,2025-12-17 11:45:18.834749,2025-12-20 07:25:15.424776,2025-12-17 11:45:19.463830,-243595.960945,hit
104,left,2025-12-17 11:45:23.834749,2025-12-20 07:25:15.426023,2025-12-17 11:45:24.389178,-243591.036845,hit
105,right,2025-12-17 11:45:25.834749,2025-12-20 07:25:15.428744,2025-12-17 11:45:26.393515,-243589.035230,hit
106,left,2025-12-17 11:45:30.834749,2025-12-20 07:25:15.429493,2025-12-17 11:45:31.329196,-243584.100297,hit
107,right,2025-12-17 11:45:37.834749,2025-12-20 07:25:15.427656,2025-12-17 11:45:38.480593,-243576.947062,hit
108,left,2025-12-17 11:45:41.834749,2025-12-20 07:25:15.427293,2025-12-17 11:45:42.376438,-243573.050855,hit
109,left,2025-12-17 11:45:48.834749,2025-12-20 07:25:15.424958,2025-12-17 11:45:49.373241,-243566.051716,hit
110,right,2025-12-17 11:45:52.834749,2025-12-20 07:25:15.424595,2025-12-17 11:45:53.435219,-243561.989376,hit
111,left,2025-12-17 11:45:54.834749,2025-12-20 07:25:15.427316,2025-12-17 11:45:55.401822,-243560.025494,hit
112,right,2025-12-17 11:45:59.834749,2025-12-20 07:25:15.428563,2025-12-17 11:46:00.293510,-243555.135053,hit
113,left,2025-12-17 11:46:01.834749,2025-12-20 07:25:15.425479,2025-12-17 11:46:02.400391,-243553.025088,hit
114,left,2025-12-17 11:46:05.834749,2025-12-20 07:25:15.425116,2025-12-17 11:46:06.317453,-243549.107663,hit
115,right,2025-12-17 11:46:07.834749,2025-12-20 07:25:15.427837,2025-12-17 11:46:08.335387,-243547.092450,hit
116,left,2025-12-17 11:46:14.834749,2025-12-20 07:25:15.425502,2025-12-17 11:46:15.309300,-243540.116202,hit
117,right,2025-12-17 11:46:18.834749,2025-12-20 07:25:15.425139,2025-12-17 11:46:19.361259,-243536.063879,hit
118,left,2025-12-17 11:46:23.834749,2025-12-20 07:25:15.426386,2025-12-17 11:46:24.390097,-243531.036289,hit
119,right,2025-12-17 11:46:28.834749,2025-12-20 07:25:15.427134,2025-12-17 11:46:29.314024,-243526.113111,hit
120,right,2025-12-17 11:46:35.834749,2025-12-20 07:25:15.425297,2025-12-17 11:46:36.313483,-243519.111815,hit
121,left,2025-12-17 11:46:39.834749,2025-12-20 07:25:15.424935,2025-12-17 11:46:40.383040,-243515.041894,hit
122,right,2025-12-17 11:46:46.834749,2025-12-20 07:25:15.428880,2025-12-17 11:46:47.416151,-243508.012729,hit
123,left,2025-12-17 11:46:53.834749,2025-12-20 07:25:15.426568,2025-12-17 11:46:54.360082,-243501.066485,hit
124,left,2025-12-17 11:46:58.834749,2025-12-20 07:25:15.427316,2025-12-17 11:46:59.335540,-243496.091776,hit
125,right,2025-12-17 11:47:03.834749,2025-12-20 07:25:15.428563,2025-12-17 11:47:04.437626,-243490.990936,hit
126,left,2025-12-17 11:47:05.834749,2025-12-20 07:25:15.425479,2025-12-17 11:47:06.393023,-243489.032456,hit
127,right,2025-12-17 11:47:09.834749,2025-12-20 07:25:15.425116,2025-12-17 11:47:10.404818,-243485.020299,hit
128,right,2025-12-17 11:47:11.834749,2025-12-20 07:25:15.427837,2025-12-17 11:47:12.463241,-243482.964596,hit
129,left,2025-12-17 11:47:13.834749,2025-12-20 07:25:15.424753,2025-12-17 11:47:14.288050,-243481.136703,hit
130,right,2025-12-17 11:47:17.834749,2025-12-20 07:25:15.424844,2025-12-17 11:47:18.299150,-243477.125694,hit
131,left,2025-12-17 11:47:22.834749,2025-12-20 07:25:15.425139,2025-12-17 11:47:23.348972,-243472.076167,hit
132,left,2025-12-17 11:47:29.834749,2025-12-20 07:25:15.429107,2025-12-17 11:47:30.390147,-243465.038960,hit
133,left,2025-12-17 11:47:33.834749,2025-12-20 07:25:15.428744,2025-12-17 11:47:34.299151,-243461.129594,hit
134,right,2025-12-17 11:47:38.834749,2025-12-20 07:25:15.429493,2025-12-17 11:47:39.272248,-243456.157244,hit
135,right,2025-12-17 11:47:45.834749,2025-12-20 07:25:15.427656,2025-12-17 11:47:46.390409,-243449.037247,hit
136,right,2025-12-17 11:47:47.834749,2025-12-20 07:25:15.424572,2025-12-17 11:47:48.322222,-243447.102350,hit
137,left,2025-12-17 11:47:51.834749,2025-12-20 07:25:15.424663,2025-12-17 11:47:52.300343,-243443.124320,hit
138,left,2025-12-17 11:47:56.834749,2025-12-20 07:25:15.424958,2025-12-17 11:47:57.430226,-243437.994731,hit
139,left,2025-12-17 11:47:58.834749,2025-12-20 07:25:15.427679,2025-12-17 11:47:59.341143,-243436.086536,hit
140,right,2025-12-17 11:48:00.834749,2025-12-20 07:25:15.424595,2025-12-17 11:48:01.297454,-243434.127140,hit
141,right,2025-12-17 11:48:05.834749,2025-12-20 07:25:15.425842,2025-12-17 11:48:06.340197,-243429.085645,hit
142,left,2025-12-17 11:48:12.834749,2025-12-20 07:25:15.429311,2025-12-17 11:48:13.395468,-243422.033844,hit
143,right,2025-12-17 11:48:19.834749,2025-12-20 07:25:15.427474,2025-12-17 11:48:20.301383,-243415.126091,hit
144,right,2025-12-17 11:48:23.834749,2025-12-20 07:25:15.427112,2025-12-17 11:48:24.266305,-243411.160806,hit
145,right,2025-12-17 11:48:28.834749,2025-12-20 07:25:15.428336,2025-12-17 11:48:29.344194,-243406.084142,hit
146,left,2025-12-17 11:48:35.834749,2025-12-20 07:25:15.426023,2025-12-17 11:48:36.417397,-243399.008627,hit
147,right,2025-12-17 11:48:39.834749,2025-12-20 07:25:15.425660,2025-12-17 11:48:40.291061,-243395.134599,hit
148,right,2025-12-17 11:48:41.834749,2025-12-20 07:25:15.428381,2025-12-17 11:48:42.341667,-243393.086714,hit
149,left,2025-12-17 11:48:46.834749,2025-12-20 07:25:15.429130,2025-12-17 11:48:47.390906,-243388.038224,hit
150,right,2025-12-17 11:48:53.834749,2025-12-20 07:25:15.427293,2025-12-17 11:48:54.300622,-243381.126672,hit
151,left,2025-12-17 11:48:55.834749,2025-12-20 07:25:15.428586,2025-12-17 11:48:56.316406,-243379.112180,hit
152,left,2025-12-17 11:48:59.834749,2025-12-20 07:25:15.428223,2025-12-17 11:49:00.302517,-243375.125706,hit
153,left,2025-12-17 11:49:06.834749,2025-12-20 07:25:15.426386,2025-12-17 11:49:07.291407,-243368.134979,hit
154,right,2025-12-17 11:49:13.834749,2025-12-20 07:25:15.429855,2025-12-17 11:49:14.281847,-243361.148008,hit
