trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status
50,right,2025-12-17 14:53:41.642908,2025-12-17 14:53:41.649311,2025-12-17 14:53:42.138808,0.489497,hit
51,left,2025-12-17 14:53:48.642908,2025-12-17 14:53:48.650118,2025-12-17 14:53:49.160254,0.510136,hit
52,left,2025-12-17 14:53:50.642908,2025-12-17 14:53:50.652839,2025-12-17 14:53:51.164706,0.511867,hit
53,left,2025-12-17 14:53:55.642908,2025-12-17 14:53:55.650943,2025-12-17 14:53:56.117024,0.466081,hit
54,right,2025-12-17 14:54:02.642908,2025-12-17 14:54:02.651750,2025-12-17 14:54:03.098371,0.446620,hit
55,left,2025-12-17 14:54:06.642908,2025-12-17 14:54:06.651388,2025-12-17 14:54:07.100142,0.448755,hit
56,right,2025-12-17 14:54:08.642908,2025-12-17 14:54:08.654966,2025-12-17 14:54:09.127694,0.472728,hit
57,left,2025-12-17 14:54:13.642908,2025-12-17 14:54:13.653075,2025-12-17 14:54:14.128637,0.475562,hit
58,right,2025-12-17 14:54:20.642908,2025-12-17 14:54:20.648068,2025-12-17 14:54:21.142423,0.494355,hit
59,left,2025-12-17 14:54:27.642908,2025-12-17 14:54:27.648898,2025-12-17 14:54:28.124070,0.475172,hit
60,left,2025-12-17 14:54:31.642908,2025-12-17 14:54:31.648535,2025-12-17 14:54:32.183853,0.535318,hit
61,left,2025-12-17 14:54:33.642908,2025-12-17 14:54:33.651256,2025-12-17 14:54:34.105897,0.454641,hit
62,right,2025-12-17 14:54:35.642908,2025-12-17 14:54:35.648172,2025-12-17 14:54:36.089672,0.441499,hit
63,right,2025-12-17 14:54:39.642908,2025-12-17 14:54:39.647809,2025-12-17 14:54:40.103688,0.455879,hit
64,right,2025-12-17 14:54:44.642908,2025-12-17 14:54:44.651700,2025-12-17 14:54:45.116494,0.464794,hit
65,right,2025-12-17 14:54:46.642908,2025-12-17 14:54:46.648612,2025-12-17 14:54:47.143366,0.494754,hit
66,left,2025-12-17 14:54:53.642908,2025-12-17 14:54:53.649442,2025-12-17 14:54:54.093965,0.444523,hit
67,left,2025-12-17 14:54:58.642908,2025-12-17 14:54:58.647524,2025-12-17 14:54:59.104905,0.457381,hit
68,right,2025-12-17 14:55:05.642908,2025-12-17 14:55:05.648354,2025-12-17 14:55:06.091316,0.442962,hit
69,right,2025-12-17 14:55:09.642908,2025-12-17 14:55:09.647991,2025-12-17 14:55:10.121504,0.473513,hit
70,left,2025-12-17 14:55:13.642908,2025-12-17 14:55:13.653437,2025-12-17 14:55:14.130839,0.477401,hit
71,right,2025-12-17 14:55:18.642908,2025-12-17 14:55:18.645710,2025-12-17 14:55:19.121250,0.475540,hit
72,left,2025-12-17 14:55:20.642908,2025-12-17 14:55:20.648431,2025-12-17 14:55:21.106524,0.458093,hit
73,left,2025-12-17 14:55:24.642908,2025-12-17 14:55:24.648068,2025-12-17 14:55:25.106569,0.458501,hit
74,left,2025-12-17 14:55:29.642908,2025-12-17 14:55:29.651982,2025-12-17 14:55:30.120256,0.468274,hit
75,right,2025-12-17 14:55:36.642908,2025-12-17 14:55:36.646979,2025-12-17 14:55:37.078926,0.431947,hit
76,left,2025-12-17 14:55:38.642908,2025-12-17 14:55:38.649701,2025-12-17 14:55:39.144433,0.494733,hit
77,left,2025-12-17 14:55:45.642908,2025-12-17 14:55:45.650804,2025-12-17 14:55:46.126719,0.475915,hit
78,right,2025-12-17 14:55:47.642908,2025-12-17 14:55:47.653525,2025-12-17 14:55:48.124656,0.471130,hit
79,right,2025-12-17 14:55:52.642908,2025-12-17 14:55:52.645825,2025-12-17 14:55:53.115899,0.470074,hit
80,right,2025-12-17 14:55:56.642908,2025-12-17 14:55:56.651249,2025-12-17 14:55:57.133081,0.481833,hit
81,right,2025-12-17 14:55:58.642908,2025-12-17 14:55:58.648183,2025-12-17 14:55:59.116382,0.468199,hit
82,left,2025-12-17 14:56:03.642908,2025-12-17 14:56:03.652074,2025-12-17 14:56:04.073303,0.421229,hit
83,right,2025-12-17 14:56:08.642908,2025-12-17 14:56:08.650178,2025-12-17 14:56:09.173416,0.523237,hit
84,left,2025-12-17 14:56:15.642908,2025-12-17 14:56:15.650986,2025-12-17 14:56:16.127345,0.476360,hit
85,left,2025-12-17 14:56:19.642908,2025-12-17 14:56:19.650623,2025-12-17 14:56:20.119504,0.468881,hit
86,right,2025-12-17 14:56:23.642908,2025-12-17 14:56:23.650260,2025-12-17 14:56:24.121250,0.470990,hit
87,left,2025-12-17 14:56:25.642908,2025-12-17 14:56:25.652981,2025-12-17 14:56:26.158255,0.505273,hit
88,right,2025-12-17 14:56:32.642908,2025-12-17 14:56:32.648001,2025-12-17 14:56:33.070708,0.422706,hit
89,right,2025-12-17 14:56:36.642908,2025-12-17 14:56:36.647639,2025-12-17 14:56:37.128475,0.480836,hit
90,left,2025-12-17 14:56:38.642908,2025-12-17 14:56:38.650360,2025-12-17 14:56:39.144651,0.494291,hit
91,left,2025-12-17 14:56:42.642908,2025-12-17 14:56:42.649997,2025-12-17 14:56:43.072522,0.422525,hit
92,right,2025-12-17 14:56:47.642908,2025-12-17 14:56:47.653893,2025-12-17 14:56:48.108951,0.455058,hit
93,right,2025-12-17 14:56:49.642908,2025-12-17 14:56:49.650804,2025-12-17 14:56:50.115362,0.464558,hit
94,right,2025-12-17 14:56:56.642908,2025-12-17 14:56:56.645825,2025-12-17 14:56:57.113095,0.467270,hit
95,left,2025-12-17 14:57:03.642908,2025-12-17 14:57:03.652437,2025-12-17 14:57:04.156810,0.504373,hit
96,left,2025-12-17 14:57:08.642908,2025-12-17 14:57:08.649672,2025-12-17 14:57:09.143446,0.493774,hit
97,left,2025-12-17 14:57:15.642908,2025-12-17 14:57:15.650480,2025-12-17 14:57:16.126320,0.475841,hit
98,left,2025-12-17 14:57:19.642908,2025-12-17 14:57:19.650117,2025-12-17 14:57:20.124432,0.474316,hit
99,left,2025-12-17 14:57:21.642908,2025-12-17 14:57:21.652838,2025-12-17 14:57:22.198760,0.545922,hit
100,right,2025-12-17 14:57:26.642908,2025-12-17 14:57:26.650942,2025-12-17 14:57:27.097781,0.446839,hit
101,right,2025-12-17 14:57:33.642908,2025-12-17 14:57:33.651749,2025-12-17 14:57:34.128055,0.476306,hit
102,right,2025-12-17 14:57:37.642908,2025-12-17 14:57:37.651386,2025-12-17 14:57:38.095806,0.444420,hit
103,right,2025-12-17 14:57:39.642908,2025-12-17 14:57:39.654112,2025-12-17 14:57:40.172862,0.518750,hit
104,left,2025-12-17 14:57:44.642908,2025-12-17 14:57:44.646407,2025-12-17 14:57:45.133870,0.487463,hit
105,right,2025-12-17 14:57:46.642908,2025-12-17 14:57:46.649128,2025-12-17 14:57:47.117299,0.468171,hit
106,left,2025-12-17 14:57:51.642908,2025-12-17 14:57:51.653019,2025-12-17 14:57:52.118345,0.465326,hit
107,right,2025-12-17 14:57:58.642908,2025-12-17 14:57:58.648040,2025-12-17 14:57:59.081438,0.433398,hit
108,left,2025-12-17 14:58:02.642908,2025-12-17 14:58:02.647677,2025-12-17 14:58:03.133847,0.486170,hit
109,left,2025-12-17 14:58:09.642908,2025-12-17 14:58:09.654294,2025-12-17 14:58:10.092162,0.437869,hit
110,right,2025-12-17 14:58:13.642908,2025-12-17 14:58:13.653931,2025-12-17 14:58:14.146611,0.492680,hit
111,left,2025-12-17 14:58:15.642908,2025-12-17 14:58:15.650842,2025-12-17 14:58:16.172313,0.521471,hit
112,right,2025-12-17 14:58:20.642908,2025-12-17 14:58:20.648947,2025-12-17 14:58:21.127491,0.478544,hit
113,left,2025-12-17 14:58:22.642908,2025-12-17 14:58:22.651672,2025-12-17 14:58:23.131823,0.480151,hit
114,left,2025-12-17 14:58:26.642908,2025-12-17 14:58:26.651309,2025-12-17 14:58:27.113788,0.462478,hit
115,right,2025-12-17 14:58:28.642908,2025-12-17 14:58:28.648221,2025-12-17 14:58:29.121695,0.473474,hit
116,left,2025-12-17 14:58:35.642908,2025-12-17 14:58:35.649028,2025-12-17 14:58:36.160299,0.511271,hit
117,right,2025-12-17 14:58:39.642908,2025-12-17 14:58:39.648665,2025-12-17 14:58:40.087928,0.439262,hit
118,left,2025-12-17 14:58:44.642908,2025-12-17 14:58:44.646770,2025-12-17 14:58:45.163199,0.516430,hit
119,right,2025-12-17 14:58:49.642908,2025-12-17 14:58:49.650661,2025-12-17 14:58:50.090430,0.439770,hit
120,right,2025-12-17 14:58:56.642908,2025-12-17 14:58:56.651491,2025-12-17 14:58:57.221372,0.569881,hit
121,left,2025-12-17 14:59:00.642908,2025-12-17 14:59:00.651124,2025-12-17 14:59:01.156292,0.505168,hit
122,right,2025-12-17 14:59:07.642908,2025-12-17 14:59:07.651931,2025-12-17 14:59:08.157177,0.505246,hit
123,left,2025-12-17 14:59:14.642908,2025-12-17 14:59:14.646951,2025-12-17 14:59:15.138670,0.491719,hit
124,left,2025-12-17 14:59:19.642908,2025-12-17 14:59:19.650842,2025-12-17 14:59:20.099476,0.448634,hit
125,right,2025-12-17 14:59:24.642908,2025-12-17 14:59:24.648947,2025-12-17 14:59:25.097626,0.448679,hit
126,left,2025-12-17 14:59:26.642908,2025-12-17 14:59:26.651672,2025-12-17 14:59:27.156161,0.504489,hit
127,right,2025-12-17 14:59:30.642908,2025-12-17 14:59:30.650852,2025-12-17 14:59:31.094280,0.443428,hit
128,right,2025-12-17 14:59:32.642908,2025-12-17 14:59:32.647768,2025-12-17 14:59:33.136038,0.488269,hit
129,left,2025-12-17 14:59:34.642908,2025-12-17 14:59:34.650490,2025-12-17 14:59:35.105387,0.454898,hit
130,right,2025-12-17 14:59:38.642908,2025-12-17 14:59:38.650127,2025-12-17 14:59:39.058939,0.408812,hit
131,left,2025-12-17 14:59:43.642908,2025-12-17 14:59:43.654041,2025-12-17 14:59:44.109934,0.455893,hit
132,left,2025-12-17 14:59:50.642908,2025-12-17 14:59:50.649038,2025-12-17 14:59:51.102943,0.453905,hit
133,left,2025-12-17 14:59:54.642908,2025-12-17 14:59:54.648676,2025-12-17 14:59:55.080991,0.432315,hit
134,right,2025-12-17 14:59:59.642908,2025-12-17 14:59:59.652589,2025-12-17 15:00:00.114241,0.461651,hit
135,right,2025-12-17 15:00:06.642908,2025-12-17 15:00:06.647587,2025-12-17 15:00:07.089428,0.441841,hit
136,right,2025-12-17 15:00:08.642908,2025-12-17 15:00:08.650308,2025-12-17 15:00:09.158108,0.507799,hit
137,left,2025-12-17 15:00:12.642908,2025-12-17 15:00:12.649945,2025-12-17 15:00:13.114151,0.464205,hit
138,left,2025-12-17 15:00:17.642908,2025-12-17 15:00:17.653859,2025-12-17 15:00:18.105867,0.452007,hit
139,left,2025-12-17 15:00:19.642908,2025-12-17 15:00:19.650775,2025-12-17 15:00:20.121939,0.471164,hit
140,right,2025-12-17 15:00:21.642908,2025-12-17 15:00:21.653497,2025-12-17 15:00:22.048065,0.394569,hit
141,right,2025-12-17 15:00:26.642908,2025-12-17 15:00:26.651578,2025-12-17 15:00:27.138545,0.486967,hit
142,left,2025-12-17 15:00:33.642908,2025-12-17 15:00:33.652408,2025-12-17 15:00:34.100557,0.448149,hit
143,right,2025-12-17 15:00:40.642908,2025-12-17 15:00:40.645726,2025-12-17 15:00:41.110002,0.464276,hit
144,right,2025-12-17 15:00:44.642908,2025-12-17 15:00:44.651173,2025-12-17 15:00:45.118414,0.467242,hit
145,right,2025-12-17 15:00:49.642908,2025-12-17 15:00:49.649254,2025-12-17 15:00:50.157240,0.507985,hit
146,left,2025-12-17 15:00:56.642908,2025-12-17 15:00:56.650080,2025-12-17 15:00:57.106574,0.456494,hit
147,right,2025-12-17 15:01:00.642908,2025-12-17 15:01:00.649717,2025-12-17 15:01:01.123212,0.473495,hit
148,right,2025-12-17 15:01:02.642908,2025-12-17 15:01:02.646633,2025-12-17 15:01:03.158361,0.511728,hit
149,left,2025-12-17 15:01:07.642908,2025-12-17 15:01:07.650524,2025-12-17 15:01:08.109761,0.459237,hit
150,right,2025-12-17 15:01:14.642908,2025-12-17 15:01:14.651354,2025-12-17 15:01:15.137904,0.486550,hit
151,left,2025-12-17 15:01:16.642908,2025-12-17 15:01:16.648266,2025-12-17 15:01:17.166045,0.517779,hit
152,left,2025-12-17 15:01:20.642908,2025-12-17 15:01:20.647903,2025-12-17 15:01:21.082827,0.434924,hit
153,left,2025-12-17 15:01:27.642908,2025-12-17 15:01:27.648710,2025-12-17 15:01:28.153787,0.505077,hit
154,right,2025-12-17 15:01:34.642908,2025-12-17 15:01:34.649536,2025-12-17 15:01:34.688428,0.038893,hit
155,right,2025-12-17 15:01:39.642908,2025-12-17 15:01:39.653427,2025-12-17 15:01:40.124582,0.471155,hit
156,right,2025-12-17 15:01:43.642908,2025-12-17 15:01:43.653064,2025-12-17 15:01:44.125656,0.472592,hit
157,left,2025-12-17 15:01:45.642908,2025-12-17 15:01:45.649980,2025-12-17 15:01:46.119987,0.470007,hit
158,left,2025-12-17 15:01:50.642908,2025-12-17 15:01:50.649608,2025-12-17 15:01:51.126462,0.476854,hit
159,left,2025-12-17 15:01:54.642908,2025-12-17 15:01:54.649245,2025-12-17 15:01:55.069193,0.419948,hit
160,right,2025-12-17 15:01:56.642908,2025-12-17 15:01:56.651966,2025-12-17 15:01:57.040679,0.388713,hit
161,right,2025-12-17 15:02:00.642908,2025-12-17 15:02:00.651604,2025-12-17 15:02:01.091987,0.440384,hit
162,left,2025-12-17 15:02:07.642908,2025-12-17 15:02:07.646624,2025-12-17 15:02:08.257233,0.610609,hit
163,right,2025-12-17 15:02:12.642908,2025-12-17 15:02:12.650515,2025-12-17 15:02:13.121300,0.470784,hit
164,left,2025-12-17 15:02:16.642908,2025-12-17 15:02:16.650152,2025-12-17 15:02:17.082651,0.432499,hit
165,left,2025-12-17 15:02:18.642908,2025-12-17 15:02:18.652874,2025-12-17 15:02:19.113677,0.460803,hit
166,right,2025-12-17 15:02:25.642908,2025-12-17 15:02:25.647894,2025-12-17 15:02:26.044991,0.397098,hit
167,left,2025-12-17 15:02:30.642908,2025-12-17 15:02:30.651785,2025-12-17 15:02:31.087631,0.435846,hit
168,right,2025-12-17 15:02:32.642908,2025-12-17 15:02:32.648701,2025-12-17 15:02:33.180929,0.532228,hit
169,right,2025-12-17 15:02:34.642908,2025-12-17 15:02:34.651422,2025-12-17 15:02:35.107389,0.455967,hit
170,right,2025-12-17 15:02:38.642908,2025-12-17 15:02:38.651059,2025-12-17 15:02:39.068416,0.417357,hit
171,right,2025-12-17 15:02:45.642908,2025-12-17 15:02:45.651867,2025-12-17 15:02:46.077711,0.425844,hit
172,left,2025-12-17 15:02:52.642908,2025-12-17 15:02:52.652692,2025-12-17 15:02:53.132933,0.480241,hit
173,left,2025-12-17 15:02:57.642908,2025-12-17 15:02:57.644991,2025-12-17 15:02:58.134148,0.489156,hit
174,left,2025-12-17 15:02:59.642908,2025-12-17 15:02:59.647712,2025-12-17 15:03:00.180931,0.533219,hit
175,right,2025-12-17 15:03:04.642908,2025-12-17 15:03:04.651604,2025-12-17 15:03:05.091147,0.439543,hit
176,left,2025-12-17 15:03:08.642908,2025-12-17 15:03:08.651241,2025-12-17 15:03:09.052989,0.401748,hit
177,right,2025-12-17 15:03:12.642908,2025-12-17 15:03:12.650878,2025-12-17 15:03:13.114227,0.463349,hit
178,left,2025-12-17 15:03:16.642908,2025-12-17 15:03:16.650515,2025-12-17 15:03:17.070795,0.420280,hit
179,left,2025-12-17 15:03:18.642908,2025-12-17 15:03:18.653241,2025-12-17 15:03:19.101390,0.448149,hit
180,right,2025-12-17 15:03:25.642908,2025-12-17 15:03:25.648257,2025-12-17 15:03:26.138199,0.489943,hit
181,right,2025-12-17 15:03:27.642908,2025-12-17 15:03:27.645173,2025-12-17 15:03:28.122166,0.476993,hit
182,left,2025-12-17 15:03:34.642908,2025-12-17 15:03:34.651785,2025-12-17 15:03:35.060706,0.408921,hit
183,right,2025-12-17 15:03:39.642908,2025-12-17 15:03:39.649889,2025-12-17 15:03:40.070316,0.420427,hit
184,left,2025-12-17 15:03:44.642908,2025-12-17 15:03:44.647975,2025-12-17 15:03:44.845057,0.197081,hit
185,right,2025-12-17 15:03:46.642908,2025-12-17 15:03:46.650697,2025-12-17 15:03:47.116598,0.465901,hit
186,right,2025-12-17 15:03:51.642908,2025-12-17 15:03:51.648801,2025-12-17 15:03:52.063918,0.415117,hit
187,right,2025-12-17 15:03:58.642908,2025-12-17 15:03:58.649608,2025-12-17 15:03:59.074523,0.424915,hit
188,left,2025-12-17 15:04:05.642908,2025-12-17 15:04:05.650415,2025-12-17 15:04:06.131019,0.480604,hit
189,right,2025-12-17 15:04:09.642908,2025-12-17 15:04:09.650071,2025-12-17 15:04:10.094115,0.444044,hit
190,left,2025-12-17 15:04:11.642908,2025-12-17 15:04:11.646987,2025-12-17 15:04:12.149672,0.502685,hit
191,left,2025-12-17 15:04:16.642908,2025-12-17 15:04:16.650878,2025-12-17 15:04:17.099005,0.448127,hit
192,left,2025-12-17 15:04:20.642908,2025-12-17 15:04:20.647813,2025-12-17 15:04:21.178910,0.531097,hit
193,right,2025-12-17 15:04:22.642908,2025-12-17 15:04:22.650534,2025-12-17 15:04:23.126647,0.476113,hit
194,right,2025-12-17 15:04:26.642908,2025-12-17 15:04:26.650171,2025-12-17 15:04:27.078873,0.428702,hit
195,none,,2025-12-17 15:04:31.070673,,,false_positive
195,right,2025-12-17 15:04:31.642908,2025-12-17 15:04:31.654089,2025-12-17 15:04:33.092385,1.438296,hit
196,left,2025-12-17 15:04:35.642908,2025-12-17 15:04:35.653722,2025-12-17 15:04:36.077480,0.423758,hit
197,left,2025-12-17 15:04:40.642908,2025-12-17 15:04:40.645999,2025-12-17 15:04:41.124318,0.478320,hit
198,right,2025-12-17 15:04:47.642908,2025-12-17 15:04:47.652634,2025-12-17 15:04:48.073504,0.420870,hit
199,left,2025-12-17 15:04:54.642908,2025-12-17 15:04:54.647631,2025-12-17 15:04:55.212234,0.564603,hit
