trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status
187,right,2025-12-17 12:10:33.719517,2025-12-20 08:03:30.158499,2025-12-17 12:10:34.205279,-244375.953220,hit
188,left,2025-12-17 12:10:40.719517,2025-12-20 08:03:30.162444,2025-12-17 12:10:41.259096,-244368.903348,hit
189,right,2025-12-17 12:10:44.719517,2025-12-20 08:03:30.162081,2025-12-17 12:10:45.299511,-244364.862570,hit
190,left,2025-12-17 12:10:46.719517,2025-12-20 08:03:30.158998,2025-12-17 12:10:47.266392,-244362.892605,hit
191,left,2025-12-17 12:10:51.719517,2025-12-20 08:03:30.160245,2025-12-17 12:10:52.243469,-244357.916776,hit
192,left,2025-12-17 12:10:55.719517,2025-12-20 08:03:30.159882,2025-12-17 12:10:56.252092,-244353.907789,hit
193,right,2025-12-17 12:10:57.719517,2025-12-20 08:03:30.162127,2025-12-17 12:10:58.256971,-244351.905156,hit
194,right,2025-12-17 12:11:01.719517,2025-12-20 08:03:30.161764,2025-12-17 12:11:02.183634,-244347.978130,hit
195,right,2025-12-17 12:11:06.719517,2025-12-20 08:03:30.162988,2025-12-17 12:11:07.205259,-244342.957730,hit
196,left,2025-12-17 12:11:10.719517,2025-12-20 08:03:30.162626,2025-12-17 12:11:11.282174,-244338.880452,hit
197,left,2025-12-17 12:11:15.719517,2025-12-20 08:03:30.158521,2025-12-17 12:11:16.299411,-244333.859110,hit
198,right,2025-12-17 12:11:22.719517,2025-12-20 08:03:30.161537,2025-12-17 12:11:23.192740,-244326.968797,hit
199,left,2025-12-17 12:11:29.719517,2025-12-20 08:03:30.159224,2025-12-17 12:11:30.370904,-244319.788320,hit
