trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status
1,left,2025-12-18 10:39:49.374017,2025-12-18 10:39:49.386440,2025-12-18 10:39:50.091352,0.704912,hit
2,left,2025-12-18 10:39:53.374017,2025-12-18 10:39:53.380270,2025-12-18 10:39:54.052308,0.672038,hit
3,right,2025-12-18 10:40:00.374017,2025-12-18 10:40:00.381083,2025-12-18 10:40:00.957567,0.576484,hit
4,right,2025-12-18 10:40:02.374017,2025-12-18 10:40:02.389608,2025-12-18 10:40:03.002120,0.612511,hit
5,left,2025-12-18 10:40:07.374017,2025-12-18 10:40:07.381896,2025-12-18 10:40:07.978967,0.597071,hit
6,left,2025-12-18 10:40:09.374017,2025-12-18 10:40:09.378811,2025-12-18 10:40:09.958834,0.580022,hit
7,right,2025-12-18 10:40:13.374017,2025-12-18 10:40:13.384252,2025-12-18 10:40:13.954061,0.569809,hit
8,right,2025-12-18 10:40:18.374017,2025-12-18 10:40:18.376539,2025-12-18 10:40:19.034902,0.658363,hit
9,left,2025-12-18 10:40:20.374017,2025-12-18 10:40:20.385065,2025-12-18 10:40:21.028266,0.643202,hit
10,left,2025-12-18 10:40:25.374017,2025-12-18 10:40:25.377352,2025-12-18 10:40:25.944950,0.567597,hit
11,right,2025-12-18 10:40:30.374017,2025-12-18 10:40:30.381250,2025-12-18 10:40:31.093297,0.712046,hit
12,right,2025-12-18 10:40:32.374017,2025-12-18 10:40:32.378165,2025-12-18 10:40:33.263797,0.885632,hit
13,left,2025-12-18 10:40:39.374017,2025-12-18 10:40:39.378978,2025-12-18 10:40:40.092956,0.713978,hit
14,right,2025-12-18 10:40:46.374017,2025-12-18 10:40:46.379791,2025-12-18 10:40:46.967715,0.587924,hit
15,left,2025-12-18 10:40:50.374017,2025-12-18 10:40:50.385231,2025-12-18 10:40:50.917788,0.532557,hit
16,right,2025-12-18 10:40:54.374017,2025-12-18 10:40:54.379062,2025-12-18 10:40:54.979636,0.600575,hit
17,left,2025-12-18 10:40:59.374017,2025-12-18 10:40:59.382959,2025-12-18 10:40:59.966072,0.583112,hit
18,left,2025-12-18 10:41:06.374017,2025-12-18 10:41:06.383772,2025-12-18 10:41:06.981109,0.597337,hit
19,left,2025-12-18 10:41:10.374017,2025-12-18 10:41:10.377603,2025-12-18 10:41:10.915724,0.538122,hit
20,right,2025-12-18 10:41:12.374017,2025-12-18 10:41:12.386128,2025-12-18 10:41:12.998995,0.612867,hit
21,left,2025-12-18 10:41:14.374017,2025-12-18 10:41:14.383043,2025-12-18 10:41:14.939792,0.556749,hit
22,right,2025-12-18 10:41:21.374017,2025-12-18 10:41:21.383856,2025-12-18 10:41:21.952219,0.568363,hit
23,right,2025-12-18 10:41:25.374017,2025-12-18 10:41:25.377686,2025-12-18 10:41:25.941789,0.564103,hit
24,right,2025-12-18 10:41:30.374017,2025-12-18 10:41:30.381584,2025-12-18 10:41:30.960633,0.579049,hit
