trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status
186,right,2025-12-17 15:44:54.328563,2025-12-20 15:44:33.656560,2025-12-17 15:44:54.822038,-259178.834522,hit
187,right,2025-12-17 15:45:01.328563,2025-12-20 15:44:33.654248,2025-12-17 15:45:01.838137,-259171.816111,hit
188,left,2025-12-17 15:45:08.328563,2025-12-20 15:44:33.652388,2025-12-17 15:45:08.792305,-259164.860084,hit
189,right,2025-12-17 15:45:12.328563,2025-12-20 15:44:33.652502,2025-12-17 15:45:12.834775,-259160.817727,hit
190,left,2025-12-17 15:45:14.328563,2025-12-20 15:44:33.654746,2025-12-17 15:45:14.816963,-259158.837783,hit
191,left,2025-12-17 15:45:19.328563,2025-12-20 15:44:33.655517,2025-12-17 15:45:19.875913,-259153.779604,hit
192,left,2025-12-17 15:45:23.328563,2025-12-20 15:44:33.655154,2025-12-17 15:45:23.781828,-259149.873326,hit
193,right,2025-12-17 15:45:25.328563,2025-12-20 15:44:33.652547,2025-12-17 15:45:25.796057,-259147.856490,hit
194,right,2025-12-17 15:45:29.328563,2025-12-20 15:44:33.657513,2025-12-17 15:45:29.800917,-259143.856595,hit
195,right,2025-12-17 15:45:34.328563,2025-12-20 15:44:33.652932,2025-12-17 15:45:34.776290,-259138.876643,hit
196,left,2025-12-17 15:45:38.328563,2025-12-20 15:44:33.652570,2025-12-17 15:45:38.841397,-259134.811173,hit
197,left,2025-12-17 15:45:43.328563,2025-12-20 15:44:33.653341,2025-12-17 15:45:43.871254,-259129.782086,hit
198,right,2025-12-17 15:45:50.328563,2025-12-20 15:44:33.657286,2025-12-17 15:45:50.840180,-259122.817106,hit
199,left,2025-12-17 15:45:57.328563,2025-12-20 15:44:33.654973,2025-12-17 15:45:57.865232,-259115.789741,hit
