trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status,scheduled_offset_s,actual_onset_offset_s,response_offset_s
1,left,2026-01-03 18:55:42.394973,2026-01-03 18:55:42.407396,2026-01-03 18:55:43.006259,0.598863,hit,7.0,7.0124229160137475,7.611285459017381
2,left,2026-01-03 18:55:46.394973,2026-01-03 18:55:46.401227,2026-01-03 18:55:47.041702,0.640475,hit,11.0,11.00625316600781,11.64672854199307
3,right,2026-01-03 18:55:53.394973,2026-01-03 18:55:53.402039,2026-01-03 18:55:54.013200,0.611160,hit,18.0,18.007066125050187,18.618226542021148
4,right,2026-01-03 18:55:55.394973,2026-01-03 18:55:55.398954,2026-01-03 18:55:55.941567,0.542613,hit,20.0,20.003981250047218,20.54659400001401
5,left,2026-01-03 18:56:00.394973,2026-01-03 18:56:00.402852,2026-01-03 18:56:00.939054,0.536201,hit,25.0,25.007879041018896,25.544080500025302
6,left,2026-01-03 18:56:02.394973,2026-01-03 18:56:02.399767,2026-01-03 18:56:02.915130,0.515362,hit,27.0,27.004794166015927,27.520156499987934
7,right,2026-01-03 18:56:06.394973,2026-01-03 18:56:06.405208,2026-01-03 18:56:06.916624,0.511416,hit,31.0,31.010234416055027,31.521650541981217
8,right,2026-01-03 18:56:11.394973,2026-01-03 18:56:11.397496,2026-01-03 18:56:11.928242,0.530747,hit,36.0,36.00252224999713,36.533268750004936
9,left,2026-01-03 18:56:13.394973,2026-01-03 18:56:13.406021,2026-01-03 18:56:13.845705,0.439684,hit,38.0,38.011047333013266,38.45073137502186
10,left,2026-01-03 18:56:18.394973,2026-01-03 18:56:18.402027,2026-01-03 18:56:18.901170,0.499143,hit,43.0,43.00705400004517,43.50619666703278
11,right,2026-01-03 18:56:23.394973,2026-01-03 18:56:23.405925,2026-01-03 18:56:23.940542,0.534616,hit,48.0,48.01095179101685,48.54556820902508
12,right,2026-01-03 18:56:25.394973,2026-01-03 18:56:25.402840,2026-01-03 18:56:25.894429,0.491589,hit,50.0,50.00786691601388,50.499456083984114
13,none,,2026-01-03 18:56:30.132253,,,false_positive,,,
13,left,2026-01-03 18:56:32.394973,2026-01-03 18:56:32.403653,2026-01-03 18:56:32.934183,0.530530,hit,57.0,57.00867983303033,57.53920962498523
14,right,2026-01-03 18:56:39.394973,2026-01-03 18:56:39.404466,2026-01-03 18:56:39.926835,0.522369,hit,64.0,64.00949279102497,64.53186204202939
15,left,2026-01-03 18:56:43.394973,2026-01-03 18:56:43.398296,2026-01-03 18:56:43.932053,0.533756,hit,68.0,68.00332304101903,68.5370793340262
16,right,2026-01-03 18:56:47.394973,2026-01-03 18:56:47.403737,2026-01-03 18:56:47.945616,0.541879,hit,72.0,72.00876329099992,72.55064270901494
17,left,2026-01-03 18:56:52.394973,2026-01-03 18:56:52.407634,2026-01-03 18:56:52.908356,0.500722,hit,77.0,77.01266108301934,77.51338266703533
18,left,2026-01-03 18:56:59.394973,2026-01-03 18:56:59.408447,2026-01-03 18:56:59.973348,0.564901,hit,84.0,84.01347400003579,84.57837466703495
19,left,2026-01-03 18:57:03.394973,2026-01-03 18:57:03.402277,2026-01-03 18:57:03.936632,0.534355,hit,88.0,88.00730425002985,88.54165920900414
20,right,2026-01-03 18:57:05.394973,2026-01-03 18:57:05.399193,2026-01-03 18:57:05.932855,0.533662,hit,90.0,90.00421941600507,90.5378815419972
21,left,2026-01-03 18:57:07.394973,2026-01-03 18:57:07.407718,2026-01-03 18:57:07.934380,0.526662,hit,92.0,92.01274450001074,92.5394066250301
22,right,2026-01-03 18:57:14.394973,2026-01-03 18:57:14.408531,2026-01-03 18:57:14.931346,0.522816,hit,99.0,99.01355741603766,99.53637300000992
23,right,2026-01-03 18:57:18.394973,2026-01-03 18:57:18.402361,2026-01-03 18:57:18.950743,0.548382,hit,103.0,103.00738770799944,103.55576937500155
24,right,2026-01-03 18:57:23.394973,2026-01-03 18:57:23.406259,2026-01-03 18:57:23.967943,0.561685,hit,108.0,108.01128550001886,108.57297016703524
