trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status,scheduled_offset_s,actual_onset_offset_s,response_offset_s
1,left,2025-12-19 15:26:23.969218,2025-12-19 15:26:23.975830,2025-12-19 15:26:24.681710,0.705880,hit,7.0,7.006612245226279,7.712492000020575
2,left,2025-12-19 15:26:27.969218,2025-12-19 15:26:27.975467,2025-12-19 15:26:28.454347,0.478879,hit,11.0,11.006249433441553,11.485128875006922
3,right,2025-12-19 15:26:34.969218,2025-12-19 15:26:34.976274,2025-12-19 15:26:35.466398,0.490124,hit,18.0,18.007056690054014,18.497180209029466
4,right,2025-12-19 15:26:36.969218,2025-12-19 15:26:36.978996,2025-12-19 15:26:37.522194,0.543199,hit,20.0,20.00977777846856,20.552976584003773
5,left,2025-12-19 15:26:41.969218,2025-12-19 15:26:41.977100,2025-12-19 15:26:42.450495,0.473395,hit,25.0,25.007882086501922,25.481276709004305
6,left,2025-12-19 15:26:43.969218,2025-12-19 15:26:43.974016,2025-12-19 15:26:44.434319,0.460303,hit,27.0,27.004798186244443,27.46510091703385
7,right,2025-12-19 15:26:47.969218,2025-12-19 15:26:47.973653,2025-12-19 15:26:48.444088,0.470435,hit,31.0,31.004435374459717,31.47487000003457
8,right,2025-12-19 15:26:52.969218,2025-12-19 15:26:52.977544,2025-12-19 15:26:53.432124,0.454580,hit,36.0,36.00832653132966,36.462906084023416
9,left,2025-12-19 15:26:54.969218,2025-12-19 15:26:54.980270,2025-12-19 15:26:55.419664,0.439394,hit,38.0,38.01105215452844,38.450446417031344
10,left,2025-12-19 15:26:59.969218,2025-12-19 15:26:59.972565,2025-12-19 15:27:00.491642,0.519078,hit,43.0,43.00334693910554,43.52242450002814
11,right,2025-12-19 15:27:04.969218,2025-12-19 15:27:04.976456,2025-12-19 15:27:05.447347,0.470891,hit,48.0,48.00723809591727,48.47812924999744
12,right,2025-12-19 15:27:06.969218,2025-12-19 15:27:06.979177,2025-12-19 15:27:07.456874,0.477697,hit,50.0,50.00995918439003,50.48765625001397
13,left,2025-12-19 15:27:13.969218,2025-12-19 15:27:13.974197,2025-12-19 15:27:14.470976,0.496779,hit,57.0,57.00497959216591,57.50175812502857
14,right,2025-12-19 15:27:20.969218,2025-12-19 15:27:20.975005,2025-12-19 15:27:21.439517,0.464512,hit,64.0,64.00578684877837,64.470298750035
15,left,2025-12-19 15:27:24.969218,2025-12-19 15:27:24.974642,2025-12-19 15:27:25.461997,0.487355,hit,68.0,68.00542403699365,68.49277937505394
16,right,2025-12-19 15:27:28.969218,2025-12-19 15:27:28.980088,2025-12-19 15:27:29.398156,0.418068,hit,72.0,72.01087074866518,72.42893824999919
