trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status
99,left,2025-12-17 14:38:58.038920,2025-12-20 13:44:59.647097,2025-12-17 14:38:58.444908,-255961.202189,hit
100,right,2025-12-17 14:39:03.038920,2025-12-20 13:44:59.642539,2025-12-17 14:39:03.517843,-255956.124695,hit
101,right,2025-12-17 14:39:10.038920,2025-12-20 13:44:59.646008,2025-12-17 14:39:10.491018,-255949.154990,hit
102,right,2025-12-17 14:39:14.038920,2025-12-20 13:44:59.645645,2025-12-17 14:39:14.523214,-255945.122431,hit
103,right,2025-12-17 14:39:16.038920,2025-12-20 13:44:59.642561,2025-12-17 14:39:16.552957,-255943.089605,hit
104,left,2025-12-17 14:39:21.038920,2025-12-20 13:44:59.643809,2025-12-17 14:39:21.495323,-255938.148485,hit
105,right,2025-12-17 14:39:23.038920,2025-12-20 13:44:59.646530,2025-12-17 14:39:23.533562,-255936.112968,hit
106,left,2025-12-17 14:39:28.038920,2025-12-20 13:44:59.647278,2025-12-17 14:39:28.551794,-255931.095484,hit
107,right,2025-12-17 14:39:35.038920,2025-12-20 13:44:59.645441,2025-12-17 14:39:35.558783,-255924.086658,hit
108,left,2025-12-17 14:39:39.038920,2025-12-20 13:44:59.645078,2025-12-17 14:39:39.546505,-255920.098574,hit
109,left,2025-12-17 14:39:46.038920,2025-12-20 13:44:59.642743,2025-12-17 14:39:46.542186,-255913.100557,hit
110,right,2025-12-17 14:39:50.038920,2025-12-20 13:44:59.642380,2025-12-17 14:39:50.466910,-255909.175470,hit
111,left,2025-12-17 14:39:52.038920,2025-12-20 13:44:59.645101,2025-12-17 14:39:52.501732,-255907.143369,hit
112,right,2025-12-17 14:39:57.038920,2025-12-20 13:44:59.646348,2025-12-17 14:39:57.559850,-255902.086499,hit
113,left,2025-12-17 14:39:59.038920,2025-12-20 13:44:59.643264,2025-12-17 14:39:59.498900,-255900.144364,hit
114,left,2025-12-17 14:40:03.038920,2025-12-20 13:44:59.642901,2025-12-17 14:40:03.667977,-255895.974925,hit
115,right,2025-12-17 14:40:05.038920,2025-12-20 13:44:59.645623,2025-12-17 14:40:05.528551,-255894.117072,hit
116,left,2025-12-17 14:40:12.038920,2025-12-20 13:44:59.643287,2025-12-17 14:40:12.546937,-255887.096350,hit
117,right,2025-12-17 14:40:16.038920,2025-12-20 13:44:59.642924,2025-12-17 14:40:16.544117,-255883.098808,hit
118,left,2025-12-17 14:40:21.038920,2025-12-20 13:44:59.644171,2025-12-17 14:40:21.529308,-255878.114864,hit
119,right,2025-12-17 14:40:26.038920,2025-12-20 13:44:59.644920,2025-12-17 14:40:26.652707,-255872.992213,hit
120,right,2025-12-17 14:40:33.038920,2025-12-20 13:44:59.643083,2025-12-17 14:40:33.485628,-255866.157455,hit
121,left,2025-12-17 14:40:37.038920,2025-12-20 13:44:59.642720,2025-12-17 14:40:37.541868,-255862.100852,hit
122,right,2025-12-17 14:40:44.038920,2025-12-20 13:44:59.646189,2025-12-17 14:40:44.593275,-255855.052914,hit
123,left,2025-12-17 14:40:51.038920,2025-12-20 13:44:59.644353,2025-12-17 14:40:51.793745,-255847.850608,hit
124,left,2025-12-17 14:40:56.038920,2025-12-20 13:44:59.645101,2025-12-17 14:40:56.704283,-255842.940818,hit
125,right,2025-12-17 14:41:01.038920,2025-12-20 13:44:59.645396,2025-12-17 14:41:01.562412,-255838.082984,hit
126,left,2025-12-17 14:41:03.038920,2025-12-20 13:44:59.642788,2025-12-17 14:41:03.535375,-255836.107413,hit
127,right,2025-12-17 14:41:07.038920,2025-12-20 13:44:59.642425,2025-12-17 14:41:07.541000,-255832.101426,hit
128,right,2025-12-17 14:41:09.038920,2025-12-20 13:44:59.644670,2025-12-17 14:41:09.457662,-255830.187009,hit
129,left,2025-12-17 14:41:11.038920,2025-12-20 13:44:59.647391,2025-12-17 14:41:11.509003,-255828.138388,hit
130,right,2025-12-17 14:41:15.038920,2025-12-20 13:44:59.647028,2025-12-17 14:41:15.502494,-255824.144535,hit
131,left,2025-12-17 14:41:20.038920,2025-12-20 13:44:59.642448,2025-12-17 14:41:20.511584,-255819.130864,hit
132,left,2025-12-17 14:41:27.038920,2025-12-20 13:44:59.645464,2025-12-17 14:41:27.547961,-255812.097502,hit
133,left,2025-12-17 14:41:31.038920,2025-12-20 13:44:59.645577,2025-12-17 14:41:31.471778,-255808.173799,hit
134,right,2025-12-17 14:41:36.038920,2025-12-20 13:44:59.646348,2025-12-17 14:41:36.531942,-255803.114406,hit
135,right,2025-12-17 14:41:43.038920,2025-12-20 13:44:59.644489,2025-12-17 14:41:43.583257,-255796.061232,hit
136,right,2025-12-17 14:41:45.038920,2025-12-20 13:44:59.647210,2025-12-17 14:41:45.602564,-255794.044646,hit
137,left,2025-12-17 14:41:49.038920,2025-12-20 13:44:59.646847,2025-12-17 14:41:49.567897,-255790.078950,hit
138,left,2025-12-17 14:41:54.038920,2025-12-20 13:44:59.647618,2025-12-17 14:41:54.529197,-255785.118422,hit
139,left,2025-12-17 14:41:56.038920,2025-12-20 13:44:59.644534,2025-12-17 14:41:56.524101,-255783.120433,hit
140,right,2025-12-17 14:41:58.038920,2025-12-20 13:44:59.647255,2025-12-17 14:41:58.493566,-255781.153689,hit
141,right,2025-12-17 14:42:03.038920,2025-12-20 13:44:59.642675,2025-12-17 14:42:03.618919,-255776.023756,hit
142,left,2025-12-17 14:42:10.038920,2025-12-20 13:44:59.646167,2025-12-17 14:42:10.528892,-255769.117275,hit
143,right,2025-12-17 14:42:17.038920,2025-12-20 13:44:59.644307,2025-12-17 14:42:17.574764,-255762.069543,hit
144,right,2025-12-17 14:42:21.038920,2025-12-20 13:44:59.643945,2025-12-17 14:42:21.551156,-255758.092789,hit
145,right,2025-12-17 14:42:26.038920,2025-12-20 13:44:59.644716,2025-12-17 14:42:26.505340,-255753.139375,hit
146,left,2025-12-17 14:42:33.038920,2025-12-20 13:44:59.642856,2025-12-17 14:42:33.509232,-255746.133624,hit
147,right,2025-12-17 14:42:37.038920,2025-12-20 13:44:59.642493,2025-12-17 14:42:37.470807,-255742.171686,hit
148,right,2025-12-17 14:42:39.038920,2025-12-20 13:44:59.645215,2025-12-17 14:42:39.548427,-255740.096787,hit
149,left,2025-12-17 14:42:44.038920,2025-12-20 13:44:59.645985,2025-12-17 14:42:44.533299,-255735.112686,hit
150,right,2025-12-17 14:42:51.038920,2025-12-20 13:44:59.644126,2025-12-17 14:42:51.522811,-255728.121315,hit
151,left,2025-12-17 14:42:53.038920,2025-12-20 13:44:59.646847,2025-12-17 14:42:53.469205,-255726.177642,hit
152,left,2025-12-17 14:42:57.038920,2025-12-20 13:44:59.646008,2025-12-17 14:42:57.442609,-255722.203399,hit
153,left,2025-12-17 14:43:04.038920,2025-12-20 13:44:59.644171,2025-12-17 14:43:04.516326,-255715.127845,hit
154,right,2025-12-17 14:43:11.038920,2025-12-20 13:44:59.642788,2025-12-17 14:43:11.585008,-255708.057780,hit
155,right,2025-12-17 14:43:16.038920,2025-12-20 13:44:59.643083,2025-12-17 14:43:16.506200,-255703.136883,hit
156,right,2025-12-17 14:43:20.038920,2025-12-20 13:44:59.642720,2025-12-17 14:43:20.444433,-255699.198287,hit
157,left,2025-12-17 14:43:22.038920,2025-12-20 13:44:59.645441,2025-12-17 14:43:22.493349,-255697.152092,hit
158,left,2025-12-17 14:43:27.038920,2025-12-20 13:44:59.646666,2025-12-17 14:43:27.458772,-255692.187894,hit
159,left,2025-12-17 14:43:31.038920,2025-12-20 13:44:59.646303,2025-12-17 14:43:31.472810,-255688.173493,hit
160,right,2025-12-17 14:43:33.038920,2025-12-20 13:44:59.643219,2025-12-17 14:43:33.455602,-255686.187617,hit
161,right,2025-12-17 14:43:37.038920,2025-12-20 13:44:59.642856,2025-12-17 14:43:37.476113,-255682.166743,hit
162,left,2025-12-17 14:43:44.038920,2025-12-20 13:44:59.646348,2025-12-17 14:43:44.517349,-255675.128999,hit
163,right,2025-12-17 14:43:49.038920,2025-12-20 13:44:59.647573,2025-12-17 14:43:49.509786,-255670.137787,hit
164,left,2025-12-17 14:43:53.038920,2025-12-20 13:44:59.647210,2025-12-17 14:43:53.494434,-255666.152776,hit
165,left,2025-12-17 14:43:55.038920,2025-12-20 13:44:59.644126,2025-12-17 14:43:55.516920,-255664.127206,hit
166,right,2025-12-17 14:44:02.038920,2025-12-20 13:44:59.647618,2025-12-17 14:44:02.505582,-255657.142036,hit
167,left,2025-12-17 14:44:07.038920,2025-12-20 13:44:59.643038,2025-12-17 14:44:07.485338,-255652.157700,hit
168,right,2025-12-17 14:44:09.038920,2025-12-20 13:44:59.645759,2025-12-17 14:44:09.468747,-255650.177012,hit
169,right,2025-12-17 14:44:11.038920,2025-12-20 13:44:59.642675,2025-12-17 14:44:11.509866,-255648.132809,hit
170,right,2025-12-17 14:44:15.038920,2025-12-20 13:44:59.642788,2025-12-17 14:44:15.508168,-255644.134620,hit
171,right,2025-12-17 14:44:22.038920,2025-12-20 13:44:59.645804,2025-12-17 14:44:22.519854,-255637.125950,hit
172,none,,2025-12-17 14:44:26.556415,,,false_positive
172,left,2025-12-17 14:44:29.038920,2025-12-20 13:44:59.643468,2025-12-17 14:44:29.516317,-255630.127151,hit
173,left,2025-12-17 14:44:34.038920,2025-12-20 13:44:59.644716,2025-12-17 14:44:34.549177,-255625.095539,hit
174,left,2025-12-17 14:44:36.038920,2025-12-20 13:44:59.647437,2025-12-17 14:44:36.503474,-255623.143963,hit
175,right,2025-12-17 14:44:41.038920,2025-12-20 13:44:59.642856,2025-12-17 14:44:41.481069,-255618.161787,hit
176,left,2025-12-17 14:44:45.038920,2025-12-20 13:44:59.642493,2025-12-17 14:44:45.525985,-255614.116508,hit
177,right,2025-12-17 14:44:49.038920,2025-12-20 13:44:59.642607,2025-12-17 14:44:49.527307,-255610.115300,hit
178,left,2025-12-17 14:44:53.038920,2025-12-20 13:44:59.647573,2025-12-17 14:44:53.448184,-255606.199389,hit
179,left,2025-12-17 14:44:55.038920,2025-12-20 13:44:59.644489,2025-12-17 14:44:55.518878,-255604.125611,hit
180,right,2025-12-17 14:45:02.038920,2025-12-20 13:44:59.642629,2025-12-17 14:45:02.508968,-255597.133662,hit
181,right,2025-12-17 14:45:04.038920,2025-12-20 13:44:59.644897,2025-12-17 14:45:04.499629,-255595.145268,hit
182,none,,2025-12-17 14:45:06.678041,,,false_positive
182,left,2025-12-17 14:45:11.038920,2025-12-20 13:44:59.643038,2025-12-17 14:45:11.517019,-255588.126019,hit
183,right,2025-12-17 14:45:16.038920,2025-12-20 13:44:59.643809,2025-12-17 14:45:16.583755,-255583.060054,hit
184,left,2025-12-17 14:45:21.038920,2025-12-20 13:44:59.645033,2025-12-17 14:45:21.579398,-255578.065635,hit
185,right,2025-12-17 14:45:23.038920,2025-12-20 13:44:59.642425,2025-12-17 14:45:23.878197,-255575.764228,hit
186,right,2025-12-17 14:45:28.038920,2025-12-20 13:44:59.642720,2025-12-17 14:45:28.510066,-255571.132654,hit
187,right,2025-12-17 14:45:35.038920,2025-12-20 13:44:59.646666,2025-12-17 14:45:35.607951,-255564.038715,hit
188,left,2025-12-17 14:45:42.038920,2025-12-20 13:44:59.644353,2025-12-17 14:45:42.514836,-255557.129517,hit
189,right,2025-12-17 14:45:46.038920,2025-12-20 13:44:59.643990,2025-12-17 14:45:46.505957,-255553.138033,hit
190,left,2025-12-17 14:45:48.038920,2025-12-20 13:44:59.646711,2025-12-17 14:45:48.640078,-255551.006633,hit
191,left,2025-12-17 14:45:53.038920,2025-12-20 13:44:59.642607,2025-12-17 14:45:53.553273,-255546.089334,hit
192,left,2025-12-17 14:45:57.038920,2025-12-20 13:44:59.647573,2025-12-17 14:45:57.472898,-255542.174675,hit
193,right,2025-12-17 14:45:59.038920,2025-12-20 13:44:59.644489,2025-12-17 14:45:59.512513,-255540.131976,hit
194,right,2025-12-17 14:46:03.038920,2025-12-20 13:44:59.644126,2025-12-17 14:46:03.468909,-255536.175217,hit
195,right,2025-12-17 14:46:08.038920,2025-12-20 13:44:59.644897,2025-12-17 14:46:08.491987,-255531.152910,hit
196,left,2025-12-17 14:46:12.038920,2025-12-20 13:44:59.644534,2025-12-17 14:46:12.518648,-255527.125886,hit
197,left,2025-12-17 14:46:17.038920,2025-12-20 13:44:59.645759,2025-12-17 14:46:17.511949,-255522.133810,hit
198,right,2025-12-17 14:46:24.038920,2025-12-20 13:44:59.643446,2025-12-17 14:46:24.552524,-255515.090922,hit
199,left,2025-12-17 14:46:31.038920,2025-12-20 13:44:59.646439,2025-12-17 14:46:31.542952,-255508.103487,hit
