trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status,scheduled_offset_s,actual_onset_offset_s,response_offset_s
1,left,2025-12-23 13:28:53.477090,2025-12-23 13:28:53.483702,2025-12-23 13:28:53.966874,0.483172,hit,7.0,7.006612244236749,7.489784332981799
2,left,2025-12-23 13:28:57.477090,2025-12-23 13:28:57.483267,2025-12-23 13:28:57.910621,0.427354,hit,11.0,11.006176870781928,11.433531166985631
3,right,2025-12-23 13:29:04.477090,2025-12-23 13:29:04.484074,2025-12-23 13:29:04.899963,0.415889,hit,18.0,18.00698412634665,18.422873249975964
4,right,2025-12-23 13:29:06.477090,2025-12-23 13:29:06.486795,2025-12-23 13:29:06.949569,0.462773,hit,20.0,20.009705214761198,20.472478582989424
5,left,2025-12-23 13:29:11.477090,2025-12-23 13:29:11.484900,2025-12-23 13:29:11.893130,0.408231,hit,25.0,25.007809523842297,25.416040374955628
6,left,2025-12-23 13:29:13.477090,2025-12-23 13:29:13.481816,2025-12-23 13:29:13.895926,0.414110,hit,27.0,27.004725623584818,27.41883570799837
7,right,2025-12-23 13:29:17.477090,2025-12-23 13:29:17.481453,2025-12-23 13:29:17.871091,0.389638,hit,31.0,31.004362811800092,31.394001166976523
8,right,2025-12-23 13:29:22.477090,2025-12-23 13:29:22.485344,2025-12-23 13:29:22.915148,0.429805,hit,36.0,36.008253967622295,36.43805854197126
9,left,2025-12-23 13:29:24.477090,2025-12-23 13:29:24.482255,2025-12-23 13:29:24.918640,0.436385,hit,38.0,38.00516553252237,38.441550124960486
10,left,2025-12-23 13:29:29.477090,2025-12-23 13:29:29.486169,2025-12-23 13:29:29.900635,0.414466,hit,43.0,43.00907936511794,43.42354537494248
11,right,2025-12-23 13:29:34.477090,2025-12-23 13:29:34.478446,2025-12-23 13:29:34.891493,0.413047,hit,48.0,48.00135600869544,48.41440279199742
12,right,2025-12-23 13:29:36.477090,2025-12-23 13:29:36.481167,2025-12-23 13:29:36.908745,0.427578,hit,50.0,50.00407709716819,50.43165524996584
13,left,2025-12-23 13:29:43.477090,2025-12-23 13:29:43.481997,2025-12-23 13:29:43.907259,0.425262,hit,57.0,57.004907029506285,57.43016854196321
14,right,2025-12-23 13:29:50.477090,2025-12-23 13:29:50.488609,2025-12-23 13:29:50.952319,0.463710,hit,64.0,64.01151927374303,64.47522912494605
15,left,2025-12-23 13:29:54.477090,2025-12-23 13:29:54.482437,2025-12-23 13:29:54.889895,0.407458,hit,68.0,68.00534693838563,68.41280504199676
16,right,2025-12-23 13:29:58.477090,2025-12-23 13:29:58.482074,2025-12-23 13:29:58.938732,0.456658,hit,72.0,72.0049841266009,72.46164170798147
17,left,2025-12-23 13:30:03.477090,2025-12-23 13:30:03.485988,2025-12-23 13:30:03.908127,0.422139,hit,77.0,77.00889795919647,77.43103670794517
18,left,2025-12-23 13:30:10.477090,2025-12-23 13:30:10.486795,2025-12-23 13:30:10.918024,0.431228,hit,84.0,84.0097052147612,84.44093358295504
19,left,2025-12-23 13:30:14.477090,2025-12-23 13:30:14.480623,2025-12-23 13:30:14.915720,0.435098,hit,88.0,88.003532879462,88.43863041698933
20,right,2025-12-23 13:30:16.477090,2025-12-23 13:30:16.483344,2025-12-23 13:30:16.942936,0.459592,hit,90.0,90.00625396787655,90.46584595798049
21,left,2025-12-23 13:30:18.477090,2025-12-23 13:30:18.480260,2025-12-23 13:30:18.902480,0.422220,hit,92.0,92.00317006767727,92.42539029195905
22,right,2025-12-23 13:30:25.477090,2025-12-23 13:30:25.481090,2025-12-23 13:30:25.913424,0.432334,hit,99.0,99.00400000001537,99.43633354199119
23,right,2025-12-23 13:30:29.477090,2025-12-23 13:30:29.486514,2025-12-23 13:30:29.914418,0.427904,hit,103.0,103.00942403596127,103.437327541993
24,right,2025-12-23 13:30:34.477090,2025-12-23 13:30:34.478809,2025-12-23 13:30:34.959030,0.480221,hit,108.0,108.00171882048016,108.481939624995
25,left,2025-12-23 13:30:36.477090,2025-12-23 13:30:36.487339,2025-12-23 13:30:36.907624,0.420285,hit,110.0,110.01024943246739,110.43053454195615
26,right,2025-12-23 13:30:41.477090,2025-12-23 13:30:41.485444,2025-12-23 13:30:41.884706,0.399263,hit,115.0,115.00835374149028,115.40761641698191
27,right,2025-12-23 13:30:43.477090,2025-12-23 13:30:43.482360,2025-12-23 13:30:43.890388,0.408029,hit,117.0,117.00526984129101,117.41329845797736
28,right,2025-12-23 13:30:47.477090,2025-12-23 13:30:47.481997,2025-12-23 13:30:47.899757,0.417760,hit,121.0,121.00490702950628,121.42266720795305
29,left,2025-12-23 13:30:52.477090,2025-12-23 13:30:52.485888,2025-12-23 13:30:52.957664,0.471776,hit,126.0,126.00879818527028,126.48057433299255
30,right,2025-12-23 13:30:59.477090,2025-12-23 13:30:59.486695,2025-12-23 13:30:59.919854,0.433158,hit,133.0,133.00960544182453,133.44276383297984
31,left,2025-12-23 13:31:06.477090,2025-12-23 13:31:06.487521,2025-12-23 13:31:06.916521,0.429000,hit,140.0,140.01043083833065,140.43943124997895
32,left,2025-12-23 13:31:10.477090,2025-12-23 13:31:10.481349,2025-12-23 13:31:10.960710,0.479362,hit,144.0,144.00425850303145,144.4836204169551
33,right,2025-12-23 13:31:15.477090,2025-12-23 13:31:15.485262,2025-12-23 13:31:15.939763,0.454501,hit,149.0,149.00817233562702,149.46267287497176
34,right,2025-12-23 13:31:22.477090,2025-12-23 13:31:22.480260,2025-12-23 13:31:22.936712,0.456452,hit,156.0,156.00317006767727,156.45962204196258
35,left,2025-12-23 13:31:27.477090,2025-12-23 13:31:27.484174,2025-12-23 13:31:27.918146,0.433972,hit,161.0,161.00708390021464,161.44105591694824
36,left,2025-12-23 13:31:34.477090,2025-12-23 13:31:34.484981,2025-12-23 13:31:34.932606,0.447625,hit,168.0,168.00789115583757,168.45551649999106
37,left,2025-12-23 13:31:38.477090,2025-12-23 13:31:38.484618,2025-12-23 13:31:38.913138,0.428519,hit,172.0,172.00752834399464,172.4360477499431
38,right,2025-12-23 13:31:40.477090,2025-12-23 13:31:40.487339,2025-12-23 13:31:40.921737,0.434398,hit,174.0,174.0102494324674,174.4446472079726
39,right,2025-12-23 13:31:44.477090,2025-12-23 13:31:44.486977,2025-12-23 13:31:44.913350,0.426373,hit,178.0,178.00988662068266,178.43625991698354
40,left,2025-12-23 13:31:46.477090,2025-12-23 13:31:46.483893,2025-12-23 13:31:46.913874,0.429981,hit,180.0,180.00680272042518,180.43678379198536
41,left,2025-12-23 13:31:53.477090,2025-12-27 12:16:17.810177,2025-12-23 13:31:53.911042,-341063.899135,hit,187.0,341251.3330872412,187.43395233299816
42,right,2025-12-23 13:31:55.477090,2025-12-27 12:16:17.812898,2025-12-23 13:31:55.893141,-341061.919758,hit,189.0,341251.3358083296,189.41605074994732
43,right,2025-12-23 13:32:00.477090,2025-12-27 12:16:17.808817,2025-12-23 13:32:00.928938,-341056.879879,hit,194.0,341251.331726697,194.451847624965
44,left,2025-12-23 13:32:02.477090,2025-12-27 12:16:17.811062,2025-12-23 13:32:03.070795,-341054.740266,hit,196.0,341251.33397159487,196.59370512497844
45,right,2025-12-23 13:32:09.477090,2025-12-27 12:16:17.808726,2025-12-23 13:32:09.906686,-341047.902040,hit,203.0,341251.33163599396,203.42959579196759
46,left,2025-12-23 13:32:13.477090,2025-12-27 12:16:17.808839,2025-12-23 13:32:13.928039,-341043.880800,hit,207.0,341251.3317493727,207.45094929198967
47,right,2025-12-23 13:32:17.477090,2025-12-27 12:16:17.813805,2025-12-23 13:32:17.902026,-341039.911779,hit,211.0,341251.33671535907,211.42493616696447
48,left,2025-12-23 13:32:22.477090,2025-12-27 12:16:17.809247,2025-12-23 13:32:22.948729,-341034.860518,hit,216.0,341251.332157536,216.4716393329436
49,right,2025-12-23 13:32:27.477090,2025-12-27 12:16:17.809996,2025-12-23 13:32:27.886636,-341029.923359,hit,221.0,341251.3329058353,221.40954662498552
50,right,2025-12-23 13:32:31.477090,2025-12-27 12:16:17.809633,2025-12-23 13:32:31.888795,-341025.920838,hit,225.0,341251.33254302345,225.41170529194642
51,left,2025-12-23 13:32:38.477090,2025-12-27 12:16:17.813601,2025-12-23 13:32:38.920194,-341018.893407,hit,232.0,341251.3365112774,232.44310391694307
52,left,2025-12-23 13:32:40.477090,2025-12-27 12:16:17.810517,2025-12-23 13:32:40.926172,-341016.884345,hit,234.0,341251.3334273772,234.44908241694793
53,left,2025-12-23 13:32:45.477090,2025-12-27 12:16:17.811266,2025-12-23 13:32:45.878836,-341011.932429,hit,239.0,341251.3341756765,239.40174641698832
54,none,,2025-12-23 13:32:46.646466,,,false_positive,,,
54,right,2025-12-23 13:32:52.477090,2025-12-27 12:16:17.809429,2025-12-23 13:32:52.887472,-341004.921957,hit,246.0,341251.3323389418,246.41038179199677
55,left,2025-12-23 13:32:56.477090,2025-12-27 12:16:17.809066,2025-12-23 13:32:56.909364,-341000.899702,hit,250.0,341251.3319761301,250.43227391695837
56,right,2025-12-23 13:32:58.477090,2025-12-27 12:16:17.811787,2025-12-23 13:32:58.926569,-340998.885218,hit,252.0,341251.33469721855,252.4494794999482
57,left,2025-12-23 13:33:03.477090,2025-12-27 12:16:17.812536,2025-12-23 13:33:03.932974,-340993.879561,hit,257.0,341251.33544551785,257.45588404196315
58,right,2025-12-23 13:33:10.477090,2025-12-27 12:16:17.810699,2025-12-23 13:33:10.948232,-340986.862467,hit,264.0,341251.33360878314,264.471142082999
59,left,2025-12-23 13:33:17.477090,2025-12-27 12:16:17.808839,2025-12-23 13:33:17.936833,-340979.872006,hit,271.0,341251.3317493727,271.45974316698266
60,left,2025-12-23 13:33:21.477090,2025-12-27 12:16:17.813805,2025-12-23 13:33:21.984153,-340975.829652,hit,275.0,341251.33671535907,275.5070630829432
61,left,2025-12-23 13:33:23.477090,2025-12-27 12:16:17.810721,2025-12-23 13:33:23.992380,-340973.818342,hit,277.0,341251.33363145887,277.5152898329543
62,right,2025-12-23 13:33:25.477090,2025-12-27 12:16:17.813442,2025-12-23 13:33:25.883884,-340971.929558,hit,279.0,341251.33635254734,279.4067941249814
63,right,2025-12-23 13:33:29.477090,2025-12-27 12:16:17.813080,2025-12-23 13:33:29.907919,-340967.905161,hit,283.0,341251.3359897355,283.43082912499085
64,right,2025-12-23 13:33:34.477090,2025-12-27 12:16:17.808998,2025-12-23 13:33:34.923798,-340962.885201,hit,288.0,341251.3319081029,288.44670758297434
65,right,2025-12-23 13:33:36.477090,2025-12-27 12:16:17.811243,2025-12-23 13:33:37.006969,-340960.804274,hit,290.0,341251.3341530008,290.5298790419474
66,left,2025-12-23 13:33:43.477090,2025-12-27 12:16:17.808907,2025-12-23 13:33:43.932089,-340953.876818,hit,297.0,341251.3318173999,297.45499945798656
67,left,2025-12-23 13:33:48.477090,2025-12-27 12:16:17.810154,2025-12-23 13:33:48.915868,-340948.894287,hit,302.0,341251.3330645655,302.4387779169483
68,right,2025-12-23 13:33:55.477090,2025-12-27 12:16:17.813624,2025-12-23 13:33:55.966337,-340941.847287,hit,309.0,341251.33653395314,309.4892471249914
69,right,2025-12-23 13:33:59.477090,2025-12-27 12:16:17.813261,2025-12-23 13:33:59.938040,-340937.875221,hit,313.0,341251.3361711414,313.46095041697845
70,left,2025-12-23 13:34:03.477090,2025-12-27 12:16:17.812898,2025-12-23 13:34:03.953318,-340933.859580,hit,317.0,341251.3358083296,317.4762278329581
71,right,2025-12-23 13:34:08.477090,2025-12-27 12:16:17.808817,2025-12-23 13:34:08.920901,-340928.887916,hit,322.0,341251.331726697,322.44381099997554
72,left,2025-12-23 13:34:10.477090,2025-12-27 12:16:17.811062,2025-12-23 13:34:10.996796,-340926.814265,hit,324.0,341251.33397159487,324.51970616698964
73,left,2025-12-23 13:34:14.477090,2025-12-27 12:16:17.810699,2025-12-23 13:34:14.868994,-340922.941705,hit,328.0,341251.33360878314,328.3919035419822
74,left,2025-12-23 13:34:19.477090,2025-12-27 12:16:17.811447,2025-12-23 13:34:19.896694,-340917.914753,hit,333.0,341251.33435708244,333.41960395796923
75,right,2025-12-23 13:34:26.477090,2025-12-27 12:16:17.809610,2025-12-23 13:34:26.902219,-340910.907392,hit,340.0,341251.3325203477,340.4251287919469
76,left,2025-12-23 13:34:28.477090,2025-12-27 12:16:17.812331,2025-12-23 13:34:28.948530,-340908.863802,hit,342.0,341251.3352414362,342.4714398329961
77,left,2025-12-23 13:34:35.477090,2025-12-27 12:16:17.809996,2025-12-23 13:34:35.926486,-340901.883510,hit,349.0,341251.3329058353,349.4493960419786
78,right,2025-12-23 13:34:37.477090,2025-12-27 12:16:17.812717,2025-12-23 13:34:37.908151,-340899.904566,hit,351.0,341251.33562692377,351.4310607079533
79,right,2025-12-23 13:34:42.477090,2025-12-27 12:16:17.808635,2025-12-23 13:34:42.935265,-340894.873370,hit,356.0,341251.33154529106,356.45817533298396
80,right,2025-12-23 13:34:46.477090,2025-12-27 12:16:17.813601,2025-12-23 13:34:46.865181,-340890.948421,hit,360.0,341251.3365112774,360.3880907499697
81,right,2025-12-23 13:34:48.477090,2025-12-27 12:16:17.810517,2025-12-23 13:34:48.969544,-340888.840974,hit,362.0,341251.3334273772,362.49245362496004
82,left,2025-12-23 13:34:53.477090,2025-12-27 12:16:17.811266,2025-12-23 13:34:53.916387,-340883.894878,hit,367.0,341251.3341756765,367.4392974169459
83,right,2025-12-23 13:34:58.477090,2025-12-27 12:16:17.812513,2025-12-23 13:34:58.939532,-340878.872981,hit,372.0,341251.3354228421,372.4624420829932
84,left,2025-12-23 13:35:05.477090,2025-12-27 12:16:17.810177,2025-12-23 13:35:05.937605,-340871.872572,hit,379.0,341251.3330872412,379.46051512495615
85,left,2025-12-23 13:35:09.477090,2025-12-27 12:16:17.809814,2025-12-23 13:35:09.950728,-340867.859086,hit,383.0,341251.3327244294,383.4736384169664
86,right,2025-12-23 13:35:13.477090,2025-12-27 12:16:17.809452,2025-12-23 13:35:13.977306,-340863.832146,hit,387.0,341251.33236161765,387.50021579198074
87,left,2025-12-23 13:35:15.477090,2025-12-27 12:16:17.812173,2025-12-23 13:35:15.972874,-340861.839299,hit,389.0,341251.335082706,389.4957839169656
88,right,2025-12-23 13:35:22.477090,2025-12-27 12:16:17.810336,2025-12-23 13:35:22.962756,-340854.847580,hit,396.0,341251.3332459713,396.48566608299734
89,none,,2025-12-23 13:35:25.178645,,,false_positive,,,
89,right,2025-12-23 13:35:26.477090,2025-12-27 12:16:17.809973,2025-12-23 13:35:26.935803,-340850.874170,hit,400.0,341251.3328831596,400.45871320797596
90,left,2025-12-23 13:35:28.477090,2025-12-27 12:16:17.812694,2025-12-23 13:35:28.913389,-340848.899305,hit,402.0,341251.3356042479,402.4362992919632
91,left,2025-12-23 13:35:32.477090,2025-12-27 12:16:17.812331,2025-12-23 13:35:32.927346,-340844.884986,hit,406.0,341251.3352414362,406.4502557919477
92,right,2025-12-23 13:35:37.477090,2025-12-27 12:16:17.813080,2025-12-23 13:35:37.965968,-340839.847111,hit,411.0,341251.3359897355,411.48887824994745
93,right,2025-12-23 13:35:39.477090,2025-12-27 12:16:17.809996,2025-12-23 13:35:39.904170,-340837.905826,hit,413.0,341251.3329058353,413.4270797079662
94,right,2025-12-23 13:35:46.477090,2025-12-27 12:16:17.808635,2025-12-23 13:35:46.948303,-340830.860333,hit,420.0,341251.33154529106,420.4712127499515
95,left,2025-12-23 13:35:53.477090,2025-12-27 12:16:17.811628,2025-12-23 13:35:53.960899,-340823.850730,hit,427.0,341251.33453848836,427.48380874999566
96,left,2025-12-23 13:35:58.477090,2025-12-27 12:16:17.812876,2025-12-23 13:35:58.913039,-340818.899837,hit,432.0,341251.33578565385,432.435949082952
97,left,2025-12-23 13:36:05.477090,2025-12-27 12:16:17.810540,2025-12-23 13:36:05.925333,-340811.885207,hit,439.0,341251.33345005295,439.4482432079967
98,left,2025-12-23 13:36:09.477090,2025-12-27 12:16:17.810177,2025-12-23 13:36:09.919513,-340807.890665,hit,443.0,341251.3330872412,443.4424226669944
99,left,2025-12-23 13:36:11.477090,2025-12-27 12:16:17.812898,2025-12-23 13:36:11.970286,-340805.842612,hit,445.0,341251.3358083296,445.4931964169955
100,right,2025-12-23 13:36:16.477090,2025-12-27 12:16:17.808817,2025-12-23 13:36:16.913906,-340800.894911,hit,450.0,341251.331726697,450.4368155419943
101,none,,2025-12-23 13:36:18.174802,,,false_positive,,,
101,right,2025-12-23 13:36:23.477090,2025-12-27 12:16:17.811810,2025-12-23 13:36:23.912492,-340793.899318,hit,457.0,341251.3347198943,457.43540187494364
102,right,2025-12-23 13:36:27.477090,2025-12-27 12:16:17.811447,2025-12-23 13:36:27.909825,-340789.901622,hit,461.0,341251.33435708244,461.43273508298444
103,right,2025-12-23 13:36:29.477090,2025-12-27 12:16:17.808839,2025-12-23 13:36:29.919600,-340787.889239,hit,463.0,341251.3317493727,463.44251020799857
104,left,2025-12-23 13:36:34.477090,2025-12-27 12:16:17.809610,2025-12-23 13:36:34.967560,-340782.842050,hit,468.0,341251.3325203477,468.4904704169603
105,right,2025-12-23 13:36:36.477090,2025-12-27 12:16:17.812331,2025-12-23 13:36:37.001211,-340780.811120,hit,470.0,341251.3352414362,470.52412108296994
106,left,2025-12-23 13:36:41.477090,2025-12-27 12:16:17.813080,2025-12-23 13:36:42.018539,-340775.794541,hit,475.0,341251.3359897355,475.54144891694887
107,right,2025-12-23 13:36:48.477090,2025-12-27 12:16:17.811243,2025-12-23 13:36:49.272697,-340768.538546,hit,482.0,341251.3341530008,482.795607249951
108,left,2025-12-23 13:36:52.477090,2025-12-27 12:16:17.810880,2025-12-23 13:36:52.977057,-340764.833823,hit,486.0,341251.33379018906,486.49996674997965
109,left,2025-12-23 13:36:59.477090,2025-12-27 12:16:17.809021,2025-12-23 13:36:59.923934,-340757.885086,hit,493.0,341251.33193077863,493.44684441696154
110,right,2025-12-23 13:37:03.477090,2025-12-27 12:16:17.812581,2025-12-23 13:37:03.957754,-340753.854827,hit,497.0,341251.3354908693,497.48066383297555
111,left,2025-12-23 13:37:05.477090,2025-12-27 12:16:17.809497,2025-12-23 13:37:05.966370,-340751.843127,hit,499.0,341251.3324069691,499.48927991697565
112,right,2025-12-23 13:37:10.477090,2025-12-27 12:16:17.810721,2025-12-23 13:37:10.970326,-340746.840396,hit,504.0,341251.33363145887,504.4932359579834
113,left,2025-12-23 13:37:12.477090,2025-12-27 12:16:17.813442,2025-12-23 13:37:12.933378,-340744.880064,hit,506.0,341251.33635254734,506.45628845796455
114,left,2025-12-23 13:37:16.477090,2025-12-27 12:16:17.813080,2025-12-23 13:37:16.965209,-340740.847871,hit,510.0,341251.3359897355,510.4881189999869
115,right,2025-12-23 13:37:18.477090,2025-12-27 12:16:17.809996,2025-12-23 13:37:18.949437,-340738.860558,hit,512.0,341251.3329058353,512.4723474999773
116,left,2025-12-23 13:37:25.477090,2025-12-27 12:16:17.813488,2025-12-23 13:37:25.954797,-340731.858691,hit,519.0,341251.3363978988,519.4777064999798
117,right,2025-12-23 13:37:29.477090,2025-12-27 12:16:17.813125,2025-12-23 13:37:29.944677,-340727.868448,hit,523.0,341251.33603508695,523.4675872499938
118,left,2025-12-23 13:37:34.477090,2025-12-27 12:16:17.809021,2025-12-23 13:37:34.952999,-340722.856022,hit,528.0,341251.33193077863,528.4759090829757
119,right,2025-12-23 13:37:39.477090,2025-12-27 12:16:17.809315,2025-12-23 13:37:39.935673,-340717.873642,hit,533.0,341251.3322255632,533.4585832499433
120,right,2025-12-23 13:37:46.477090,2025-12-27 12:16:17.813261,2025-12-23 13:37:46.962510,-340710.850751,hit,540.0,341251.3361711414,540.4854201669805
121,left,2025-12-23 13:37:50.477090,2025-12-27 12:16:17.812898,2025-12-23 13:37:50.923803,-340706.889096,hit,544.0,341251.3358083296,544.446712541976
122,right,2025-12-23 13:37:57.477090,2025-12-27 12:16:17.810585,2025-12-23 13:37:57.917059,-340699.893526,hit,551.0,341251.3334954044,551.439969124971
123,none,,2025-12-23 13:38:01.919744,,,false_positive,,,
123,left,2025-12-23 13:38:04.477090,2025-12-27 12:16:17.808726,2025-12-23 13:38:04.948188,-340692.860538,hit,558.0,341251.33163599396,558.4710981249809
124,left,2025-12-23 13:38:09.477090,2025-12-27 12:16:17.809497,2025-12-23 13:38:09.950404,-340687.859093,hit,563.0,341251.3324069691,563.4733142499463
125,right,2025-12-23 13:38:14.477090,2025-12-27 12:16:17.810721,2025-12-23 13:38:14.929499,-340682.881222,hit,568.0,341251.33363145887,568.4524091249914
126,left,2025-12-23 13:38:16.477090,2025-12-27 12:16:17.813442,2025-12-23 13:38:16.938763,-340680.874680,hit,570.0,341251.33635254734,570.4616726249806
127,right,2025-12-23 13:38:20.477090,2025-12-27 12:16:17.813080,2025-12-23 13:38:20.939328,-340676.873752,hit,574.0,341251.3359897355,574.4622382079833
128,right,2025-12-23 13:38:22.477090,2025-12-27 12:16:17.809996,2025-12-23 13:38:22.910266,-340674.899730,hit,576.0,341251.3329058353,576.4331757499604
129,left,2025-12-23 13:38:24.477090,2025-12-27 12:16:17.812717,2025-12-23 13:38:24.939426,-340672.873291,hit,578.0,341251.33562692377,578.4623359999969
130,right,2025-12-23 13:38:28.477090,2025-12-27 12:16:17.812354,2025-12-23 13:38:28.926398,-340668.885956,hit,582.0,341251.3352641119,582.4493079999811
131,left,2025-12-23 13:38:33.477090,2025-12-27 12:16:17.813125,2025-12-23 13:38:33.939092,-340663.874033,hit,587.0,341251.33603508695,587.4620021249866
