trial,side,utc_timestamp,RT_seconds,resp_status
1,left,2025-12-17 11:56:38.726129+00:00,0.646645,hit
2,left,2025-12-17 11:56:42.725766+00:00,0.541348,hit
3,right,2025-12-17 11:56:49.726573+00:00,0.506994,hit
4,right,2025-12-17 11:56:51.729295+00:00,0.571969,hit
5,left,2025-12-17 11:56:56.727399+00:00,0.572138,hit
6,left,2025-12-17 11:56:58.724315+00:00,0.532367,hit
7,right,2025-12-17 11:57:02.723952+00:00,0.500146,hit
8,right,2025-12-17 11:57:07.727843+00:00,0.68819,hit
9,left,2025-12-17 11:57:09.730569+00:00,0.535036,hit
10,left,2025-12-17 11:57:14.722864+00:00,0.65194,hit
11,right,2025-12-17 11:57:19.726755+00:00,0.484653,hit
12,right,2025-12-17 11:57:21.729476+00:00,0.504622,hit
13,left,2025-12-17 11:57:28.724496+00:00,0.543184,hit
14,right,2025-12-17 11:57:35.726933+00:00,0.680251,hit
15,left,2025-12-17 11:57:39.726566+00:00,0.518184,hit
16,right,2025-12-17 11:57:43.726203+00:00,0.520729,hit
17,left,2025-12-17 11:57:48.724289+00:00,0.650697,hit
18,left,2025-12-17 11:57:55.725115+00:00,0.532076,hit
19,left,2025-12-17 11:57:59.728526+00:00,0.660761,hit
20,right,2025-12-17 11:58:01.731251+00:00,0.549324,hit
21,left,2025-12-17 11:58:03.723877+00:00,0.608068,hit
22,right,2025-12-17 11:58:10.730517+00:00,0.580576,hit
23,right,2025-12-17 11:58:14.730150+00:00,0.495133,hit
24,right,2025-12-17 11:58:19.728235+00:00,0.608429,hit
25,left,2025-12-17 11:58:21.725147+00:00,0.59622,hit
26,right,2025-12-17 11:58:26.729061+00:00,0.684821,hit
27,right,2025-12-17 11:58:28.727584+00:00,0.5157,hit
28,right,2025-12-17 11:58:32.727217+00:00,0.512134,hit
29,left,2025-12-17 11:58:37.725326+00:00,0.65123,hit
30,right,2025-12-17 11:58:44.731938+00:00,0.654013,hit
31,left,2025-12-17 11:58:51.726958+00:00,0.534444,hit
32,left,2025-12-17 11:58:55.726596+00:00,0.531967,hit
33,right,2025-12-17 11:59:00.724677+00:00,0.657612,hit
34,right,2025-12-17 11:59:07.725507+00:00,0.532118,hit
35,left,2025-12-17 11:59:12.723589+00:00,0.583858,hit
36,left,2025-12-17 11:59:19.730206+00:00,0.51451,hit
37,left,2025-12-17 11:59:23.729861+00:00,0.587406,hit
38,right,2025-12-17 11:59:25.726777+00:00,0.572008,hit
39,right,2025-12-17 11:59:29.726414+00:00,0.443478,hit
40,left,2025-12-17 11:59:31.729135+00:00,0.61954,hit
41,left,2025-12-17 11:59:38.726766+00:00,0.553918,hit
42,right,2025-12-17 11:59:40.726766+00:00,0.518233,hit
43,right,2025-12-17 11:59:45.726766+00:00,0.470118,hit
44,left,2025-12-17 11:59:47.726766+00:00,0.555423,hit
45,right,2025-12-17 11:59:54.726766+00:00,0.464069,hit
46,left,2025-12-17 11:59:58.726766+00:00,0.955902,hit
47,right,2025-12-17 12:00:02.726766+00:00,0.559188,hit
48,left,2025-12-17 12:00:07.726766+00:00,0.605922,hit
49,right,2025-12-17 12:00:12.726766+00:00,0.51232,hit
50,right,2025-12-17 12:00:16.726766+00:00,0.475013,hit
51,left,2025-12-17 12:00:23.726766+00:00,0.510021,hit
52,left,2025-12-17 12:00:25.726766+00:00,0.493749,hit
53,left,2025-12-17 12:00:30.726766+00:00,0.587185,hit
54,right,2025-12-17 12:00:37.726766+00:00,0.49467,hit
55,left,2025-12-17 12:00:41.726766+00:00,0.519733,hit
56,right,2025-12-17 12:00:43.726766+00:00,0.489609,hit
57,left,2025-12-17 12:00:48.726766+00:00,0.530513,hit
58,right,2025-12-17 12:00:55.726766+00:00,0.448792,hit
59,left,2025-12-17 12:01:02.726766+00:00,0.682301,hit
60,left,2025-12-17 12:01:06.726766+00:00,0.510982,hit
61,left,2025-12-17 12:01:08.726766+00:00,0.518868,hit
62,right,2025-12-17 12:01:10.726766+00:00,0.468402,hit
63,right,2025-12-17 12:01:14.726766+00:00,0.47237,hit
64,right,2025-12-17 12:01:19.726766+00:00,0.532818,hit
65,right,2025-12-17 12:01:21.726766+00:00,0.510399,hit
66,left,2025-12-17 12:01:28.726766+00:00,0.484755,hit
67,left,2025-12-17 12:01:33.726766+00:00,0.454883,hit
68,right,2025-12-17 12:01:40.726766+00:00,0.508396,hit
69,right,2025-12-17 12:01:44.726766+00:00,0.501027,hit
70,left,2025-12-17 12:01:48.726766+00:00,0.653724,hit
71,right,2025-12-17 12:01:53.726766+00:00,0.503651,hit
72,left,2025-12-17 12:01:55.726766+00:00,0.56821,hit
73,left,2025-12-17 12:01:59.726766+00:00,0.526477,hit
74,left,2025-12-17 12:02:04.726766+00:00,0.577314,hit
75,right,2025-12-17 12:02:11.726766+00:00,0.464804,hit
76,left,2025-12-17 12:02:13.726766+00:00,0.562065,hit
77,left,2025-12-17 12:02:20.726766+00:00,0.602513,hit
78,right,2025-12-17 12:02:22.726766+00:00,0.532851,hit
79,right,2025-12-17 12:02:27.726766+00:00,0.48063,hit
80,right,2025-12-17 12:02:31.726766+00:00,0.527738,hit
81,right,2025-12-17 12:02:33.726766+00:00,0.525041,hit
82,left,2025-12-17 12:02:38.726766+00:00,0.540319,hit
83,right,2025-12-17 12:02:43.726766+00:00,0.599963,hit
84,left,2025-12-17 12:02:50.726766+00:00,0.620344,hit
85,left,2025-12-17 12:02:54.726766+00:00,0.521729,hit
86,right,2025-12-17 12:02:58.726766+00:00,0.496673,hit
87,left,2025-12-17 12:03:00.726766+00:00,0.521321,hit
88,right,2025-12-17 12:03:07.726766+00:00,0.476922,hit
89,right,2025-12-17 12:03:11.726766+00:00,0.497795,hit
90,left,2025-12-17 12:03:13.726766+00:00,0.542479,hit
91,left,2025-12-17 12:03:17.726766+00:00,0.477848,hit
92,right,2025-12-17 12:03:22.726766+00:00,0.52582,hit
93,right,2025-12-17 12:03:24.726766+00:00,0.461829,hit
94,right,2025-12-17 12:03:31.726766+00:00,0.52028,hit
95,left,2025-12-17 12:03:38.726766+00:00,0.5447,hit
96,left,2025-12-17 12:03:43.726766+00:00,0.61339,hit
97,left,2025-12-17 12:03:50.726766+00:00,1.010496,hit
98,left,2025-12-17 12:03:54.726766+00:00,0.526947,hit
99,left,2025-12-17 12:03:56.726766+00:00,0.586064,hit
100,right,2025-12-17 12:04:01.726766+00:00,0.499348,hit
101,right,2025-12-17 12:04:08.726766+00:00,0.489465,hit
102,right,2025-12-17 12:04:12.726766+00:00,0.501296,hit
103,right,2025-12-17 12:04:14.726766+00:00,0.549762,hit
104,left,2025-12-17 12:04:19.726766+00:00,0.528741,hit
105,right,2025-12-17 12:04:21.726766+00:00,0.519571,hit
106,left,2025-12-17 12:04:26.726766+00:00,0.605,hit
107,right,2025-12-17 12:04:33.726766+00:00,0.504437,hit
108,left,2025-12-17 12:04:37.726766+00:00,0.557836,hit
109,left,2025-12-17 12:04:44.726766+00:00,0.495898,hit
110,right,2025-12-17 12:04:48.726766+00:00,0.521114,hit
111,left,2025-12-17 12:04:50.726766+00:00,0.637424,hit
112,right,2025-12-17 12:04:55.726766+00:00,0.498704,hit
113,left,2025-12-17 12:04:57.726766+00:00,0.521508,hit
114,left,2025-12-17 12:05:01.726766+00:00,0.670642,hit
115,right,2025-12-17 12:05:03.726766+00:00,0.490621,hit
116,left,2025-12-17 12:05:10.726766+00:00,0.577632,hit
117,right,2025-12-17 12:05:14.726766+00:00,0.542023,hit
118,left,2025-12-17 12:05:19.726766+00:00,0.578401,hit
119,right,2025-12-17 12:05:24.726766+00:00,0.621512,hit
120,right,2025-12-17 12:05:31.726766+00:00,0.532577,hit
121,left,2025-12-17 12:05:35.726766+00:00,0.540915,hit
122,right,2025-12-17 12:05:42.726766+00:00,0.53198,hit
123,left,2025-12-17 12:05:49.726766+00:00,0.582113,hit
124,left,2025-12-17 12:05:54.726766+00:00,0.650269,hit
125,right,2025-12-17 12:05:59.726766+00:00,0.790845,hit
126,left,2025-12-17 12:06:01.726766+00:00,0.553902,hit
127,right,2025-12-17 12:06:05.726766+00:00,0.549171,hit
128,right,2025-12-17 12:06:07.726766+00:00,0.548793,hit
129,left,2025-12-17 12:06:09.726766+00:00,0.452096,hit
130,right,2025-12-17 12:06:13.726766+00:00,0.491654,hit
131,left,2025-12-17 12:06:18.726766+00:00,0.50619,hit
132,left,2025-12-17 12:06:25.726766+00:00,0.507406,hit
133,left,2025-12-17 12:06:29.726766+00:00,0.522205,hit
134,right,2025-12-17 12:06:34.726766+00:00,0.494204,hit
135,right,2025-12-17 12:06:41.726766+00:00,0.465646,hit
136,right,2025-12-17 12:06:43.726766+00:00,0.56273,hit
137,left,2025-12-17 12:06:47.726766+00:00,0.594102,hit
138,left,2025-12-17 12:06:52.726766+00:00,0.564804,hit
139,left,2025-12-17 12:06:54.726766+00:00,0.534621,hit
140,right,2025-12-17 12:06:56.726766+00:00,0.45491,hit
141,right,2025-12-17 12:07:01.726766+00:00,0.500766,hit
142,left,2025-12-17 12:07:08.726766+00:00,0.538176,hit
143,right,2025-12-17 12:07:15.726766+00:00,0.545106,hit
144,right,2025-12-17 12:07:19.726766+00:00,0.488366,hit
145,right,2025-12-17 12:07:24.726766+00:00,0.530511,hit
146,left,2025-12-17 12:07:31.726766+00:00,0.573086,hit
147,right,2025-12-17 12:07:35.726766+00:00,0.507728,hit
148,right,2025-12-17 12:07:37.726766+00:00,0.630566,hit
