trial,side,utc_timestamp,RT_seconds,resp_status
70,left,2025-12-17 14:36:50.045116+00:00,0.470728,hit
71,right,2025-12-17 14:36:55.045116+00:00,0.487874,hit
72,left,2025-12-17 14:36:57.045116+00:00,0.53234,hit
73,left,2025-12-17 14:37:01.045116+00:00,0.47018,hit
74,left,2025-12-17 14:37:06.045116+00:00,0.532102,hit
75,right,2025-12-17 14:37:13.045116+00:00,0.609318,hit
76,left,2025-12-17 14:37:15.045116+00:00,0.44784,hit
77,left,2025-12-17 14:37:22.045116+00:00,0.45098,hit
78,right,2025-12-17 14:37:24.045116+00:00,0.47698,hit
79,right,2025-12-17 14:37:29.045116+00:00,0.412199,hit
80,right,2025-12-17 14:37:33.045116+00:00,0.363855,hit
81,right,2025-12-17 14:37:35.045116+00:00,0.789722,hit
82,left,2025-12-17 14:37:40.045116+00:00,0.491673,hit
83,right,2025-12-17 14:37:45.045116+00:00,0.451283,hit
84,left,2025-12-17 14:37:52.045116+00:00,0.515143,hit
85,left,2025-12-17 14:37:56.045116+00:00,0.479339,hit
86,right,2025-12-17 14:38:00.045116+00:00,0.387892,hit
87,left,2025-12-17 14:38:02.045116+00:00,0.46108,hit
88,none,,,false_positive
88,right,2025-12-17 14:38:09.045116+00:00,0.768858,hit
89,right,2025-12-17 14:38:13.045116+00:00,0.473002,hit
90,left,2025-12-17 14:38:15.045116+00:00,0.583707,hit
91,left,2025-12-17 14:38:19.045116+00:00,0.487173,hit
92,right,2025-12-17 14:38:24.045116+00:00,0.688674,hit
93,right,2025-12-17 14:38:26.045116+00:00,0.393645,hit
94,right,2025-12-17 14:38:33.045116+00:00,0.476389,hit
95,left,2025-12-17 14:38:40.045116+00:00,0.669483,hit
96,left,2025-12-17 14:38:45.045116+00:00,0.509915,hit
97,left,2025-12-17 14:38:52.045116+00:00,0.486676,hit
98,left,2025-12-17 14:38:56.045116+00:00,0.444652,hit
99,left,2025-12-17 14:38:58.045116+00:00,0.399792,hit
100,right,2025-12-17 14:39:03.045116+00:00,0.472727,hit
101,right,2025-12-17 14:39:10.045116+00:00,0.445902,hit
102,right,2025-12-17 14:39:14.045116+00:00,0.478098,hit
103,right,2025-12-17 14:39:16.045116+00:00,0.507841,hit
104,left,2025-12-17 14:39:21.045116+00:00,0.450207,hit
105,right,2025-12-17 14:39:23.045116+00:00,0.488446,hit
106,left,2025-12-17 14:39:28.045116+00:00,0.506678,hit
107,right,2025-12-17 14:39:35.045116+00:00,0.513667,hit
108,left,2025-12-17 14:39:39.045116+00:00,0.501389,hit
109,left,2025-12-17 14:39:46.045116+00:00,0.49707,hit
110,right,2025-12-17 14:39:50.045116+00:00,0.421794,hit
111,left,2025-12-17 14:39:52.045116+00:00,0.456616,hit
112,right,2025-12-17 14:39:57.045116+00:00,0.514734,hit
113,left,2025-12-17 14:39:59.045116+00:00,0.453784,hit
114,left,2025-12-17 14:40:03.045116+00:00,0.622861,hit
115,right,2025-12-17 14:40:05.045116+00:00,0.483435,hit
116,left,2025-12-17 14:40:12.045116+00:00,0.501821,hit
117,right,2025-12-17 14:40:16.045116+00:00,0.499001,hit
118,left,2025-12-17 14:40:21.045116+00:00,0.484192,hit
119,right,2025-12-17 14:40:26.045116+00:00,0.607591,hit
120,right,2025-12-17 14:40:33.045116+00:00,0.440512,hit
121,left,2025-12-17 14:40:37.045116+00:00,0.496752,hit
122,right,2025-12-17 14:40:44.045116+00:00,0.548159,hit
123,left,2025-12-17 14:40:51.045116+00:00,0.748629,hit
124,left,2025-12-17 14:40:56.045116+00:00,0.659167,hit
125,right,2025-12-17 14:41:01.045116+00:00,0.517296,hit
126,left,2025-12-17 14:41:03.045116+00:00,0.490259,hit
127,right,2025-12-17 14:41:07.045116+00:00,0.495884,hit
128,right,2025-12-17 14:41:09.045116+00:00,0.412546,hit
129,left,2025-12-17 14:41:11.045116+00:00,0.463887,hit
130,right,2025-12-17 14:41:15.045116+00:00,0.457378,hit
131,left,2025-12-17 14:41:20.045116+00:00,0.466468,hit
132,left,2025-12-17 14:41:27.045116+00:00,0.502845,hit
133,left,2025-12-17 14:41:31.045116+00:00,0.426662,hit
134,right,2025-12-17 14:41:36.045116+00:00,0.486826,hit
135,right,2025-12-17 14:41:43.045116+00:00,0.538141,hit
136,right,2025-12-17 14:41:45.045116+00:00,0.557448,hit
137,left,2025-12-17 14:41:49.045116+00:00,0.522781,hit
138,left,2025-12-17 14:41:54.045116+00:00,0.484081,hit
139,left,2025-12-17 14:41:56.045116+00:00,0.478985,hit
140,right,2025-12-17 14:41:58.045116+00:00,0.44845,hit
141,right,2025-12-17 14:42:03.045116+00:00,0.573803,hit
142,left,2025-12-17 14:42:10.045116+00:00,0.483776,hit
143,right,2025-12-17 14:42:17.045116+00:00,0.529648,hit
144,right,2025-12-17 14:42:21.045116+00:00,0.50604,hit
145,right,2025-12-17 14:42:26.045116+00:00,0.460224,hit
146,left,2025-12-17 14:42:33.045116+00:00,0.464116,hit
147,right,2025-12-17 14:42:37.045116+00:00,0.425691,hit
148,right,2025-12-17 14:42:39.045116+00:00,0.503311,hit
149,left,2025-12-17 14:42:44.045116+00:00,0.488183,hit
150,right,2025-12-17 14:42:51.045116+00:00,0.477695,hit
151,left,2025-12-17 14:42:53.045116+00:00,0.424089,hit
152,left,2025-12-17 14:42:57.045116+00:00,0.397493,hit
153,left,2025-12-17 14:43:04.045116+00:00,0.47121,hit
154,right,2025-12-17 14:43:11.045116+00:00,0.539892,hit
155,right,2025-12-17 14:43:16.045116+00:00,0.461084,hit
156,right,2025-12-17 14:43:20.045116+00:00,0.399317,hit
157,left,2025-12-17 14:43:22.045116+00:00,0.448233,hit
158,left,2025-12-17 14:43:27.045116+00:00,0.413656,hit
159,left,2025-12-17 14:43:31.045116+00:00,0.427694,hit
160,right,2025-12-17 14:43:33.045116+00:00,0.410486,hit
161,right,2025-12-17 14:43:37.045116+00:00,0.430997,hit
162,left,2025-12-17 14:43:44.045116+00:00,0.472233,hit
163,right,2025-12-17 14:43:49.045116+00:00,0.46467,hit
164,left,2025-12-17 14:43:53.045116+00:00,0.449318,hit
165,left,2025-12-17 14:43:55.045116+00:00,0.471804,hit
166,right,2025-12-17 14:44:02.045116+00:00,0.460466,hit
167,left,2025-12-17 14:44:07.045116+00:00,0.440222,hit
168,right,2025-12-17 14:44:09.045116+00:00,0.423631,hit
169,right,2025-12-17 14:44:11.045116+00:00,0.46475,hit
170,right,2025-12-17 14:44:15.045116+00:00,0.463052,hit
171,right,2025-12-17 14:44:22.045116+00:00,0.474738,hit
172,none,,,false_positive
172,left,2025-12-17 14:44:29.045116+00:00,0.471201,hit
173,left,2025-12-17 14:44:34.045116+00:00,0.504061,hit
174,left,2025-12-17 14:44:36.045116+00:00,0.458358,hit
175,right,2025-12-17 14:44:41.045116+00:00,0.435953,hit
176,left,2025-12-17 14:44:45.045116+00:00,0.480869,hit
177,right,2025-12-17 14:44:49.045116+00:00,0.482191,hit
178,left,2025-12-17 14:44:53.045116+00:00,0.403068,hit
179,left,2025-12-17 14:44:55.045116+00:00,0.473762,hit
180,right,2025-12-17 14:45:02.045116+00:00,0.463852,hit
181,right,2025-12-17 14:45:04.045116+00:00,0.454513,hit
182,none,,,false_positive
182,left,2025-12-17 14:45:11.045116+00:00,0.471903,hit
183,right,2025-12-17 14:45:16.045116+00:00,0.538639,hit
184,left,2025-12-17 14:45:21.045116+00:00,0.534282,hit
185,right,2025-12-17 14:45:23.045116+00:00,0.833081,hit
186,right,2025-12-17 14:45:28.045116+00:00,0.46495,hit
187,right,2025-12-17 14:45:35.045116+00:00,0.562835,hit
188,left,2025-12-17 14:45:42.045116+00:00,0.46972,hit
189,right,2025-12-17 14:45:46.045116+00:00,0.460841,hit
190,left,2025-12-17 14:45:48.045116+00:00,0.594962,hit
191,left,2025-12-17 14:45:53.045116+00:00,0.508157,hit
192,left,2025-12-17 14:45:57.045116+00:00,0.427782,hit
193,right,2025-12-17 14:45:59.045116+00:00,0.467397,hit
194,right,2025-12-17 14:46:03.045116+00:00,0.423793,hit
195,right,2025-12-17 14:46:08.045116+00:00,0.446871,hit
196,left,2025-12-17 14:46:12.045116+00:00,0.473532,hit
197,left,2025-12-17 14:46:17.045116+00:00,0.466833,hit
198,right,2025-12-17 14:46:24.045116+00:00,0.507408,hit
199,left,2025-12-17 14:46:31.045116+00:00,0.497836,hit
