trial,side,utc_timestamp,RT_seconds,resp_status
1,left,2026-01-03 15:13:35.151315+00:00,0.59311,hit
2,left,2026-01-03 15:13:39.150952+00:00,0.499468,hit
3,right,2026-01-03 15:13:46.151759+00:00,0.529647,hit
4,right,2026-01-03 15:13:48.154480+00:00,0.516932,hit
5,left,2026-01-03 15:13:53.152585+00:00,0.461195,hit
6,left,2026-01-03 15:13:55.155310+00:00,0.509361,hit
7,right,2026-01-03 15:13:59.149138+00:00,0.439088,hit
8,right,2026-01-03 15:14:04.153029+00:00,0.477741,hit
9,left,2026-01-03 15:14:06.155755+00:00,0.524974,hit
10,left,2026-01-03 15:14:11.153859+00:00,0.454188,hit
11,right,2026-01-03 15:14:16.151941+00:00,0.444522,hit
12,right,2026-01-03 15:14:18.154662+00:00,0.459357,hit
13,left,2026-01-03 15:14:25.155492+00:00,0.448885,hit
14,right,2026-01-03 15:14:32.153452+00:00,0.457696,hit
15,left,2026-01-03 15:14:36.153085+00:00,0.439957,hit
16,right,2026-01-03 15:14:40.152722+00:00,0.454367,hit
17,left,2026-01-03 15:14:45.150809+00:00,0.460031,hit
18,left,2026-01-03 15:14:52.151634+00:00,0.457289,hit
19,left,2026-01-03 15:14:56.151271+00:00,0.484639,hit
20,right,2026-01-03 15:14:58.148187+00:00,0.641924,hit
21,left,2026-01-03 15:15:00.150908+00:00,0.46008,hit
22,right,2026-01-03 15:15:07.151716+00:00,0.472836,hit
23,right,2026-01-03 15:15:11.151353+00:00,0.483854,hit
24,right,2026-01-03 15:15:16.149457+00:00,0.483685,hit
25,left,2026-01-03 15:15:18.152178+00:00,0.53979,hit
26,right,2026-01-03 15:15:23.156069+00:00,0.481586,hit
27,right,2026-01-03 15:15:25.152985+00:00,0.504247,hit
28,right,2026-01-03 15:15:29.152622+00:00,0.441682,hit
29,left,2026-01-03 15:15:34.150727+00:00,0.437742,hit
30,right,2026-01-03 15:15:41.151534+00:00,0.472174,hit
31,left,2026-01-03 15:15:48.152359+00:00,0.540429,hit
32,left,2026-01-03 15:15:52.151997+00:00,0.449243,hit
33,right,2026-01-03 15:15:57.155888+00:00,0.481816,hit
