trial,side,utc_timestamp,RT_seconds,resp_status
1,none,,,false_positive
1,left,2025-12-17 09:28:27.534641+00:00,0.822844,hit
2,left,2025-12-17 09:28:31.534278+00:00,0.653104,hit
3,right,2025-12-17 09:28:38.535086+00:00,0.654701,hit
4,right,2025-12-17 09:28:40.537807+00:00,0.602244,hit
5,left,2025-12-17 09:28:45.535911+00:00,0.570683,hit
6,left,2025-12-17 09:28:47.532827+00:00,0.451703,hit
7,right,2025-12-17 09:28:51.532465+00:00,0.523333,hit
8,right,2025-12-17 09:28:56.536355+00:00,0.479328,hit
9,left,2025-12-17 09:28:58.539081+00:00,0.545766,hit
10,left,2025-12-17 09:29:03.531376+00:00,0.433069,hit
11,right,2025-12-17 09:29:08.535267+00:00,0.456178,hit
12,right,2025-12-17 09:29:10.537988+00:00,0.472873,hit
13,left,2025-12-17 09:29:17.536032+00:00,0.512658,hit
14,right,2025-12-17 09:29:24.537965+00:00,0.434009,hit
15,left,2025-12-17 09:29:28.537602+00:00,0.410944,hit
16,right,2025-12-17 09:29:32.537239+00:00,0.454899,hit
17,left,2025-12-17 09:29:37.535344+00:00,0.432845,hit
18,left,2025-12-17 09:29:44.536151+00:00,0.485298,hit
19,left,2025-12-17 09:29:48.535788+00:00,0.438465,hit
20,right,2025-12-17 09:29:50.538514+00:00,0.448398,hit
21,left,2025-12-17 09:29:52.535425+00:00,0.452911,hit
22,right,2025-12-17 09:29:59.530446+00:00,0.471488,hit
23,right,2025-12-17 09:30:03.535870+00:00,0.508798,hit
24,right,2025-12-17 09:30:08.533974+00:00,0.440154,hit
25,left,2025-12-17 09:30:10.536695+00:00,0.442248,hit
26,right,2025-12-17 09:30:15.534800+00:00,0.440017,hit
27,right,2025-12-17 09:30:17.531716+00:00,0.3926,hit
28,none,,,false_positive
28,right,2025-12-17 09:30:21.531353+00:00,0.421797,hit
29,left,2025-12-17 09:30:26.535244+00:00,0.463283,hit
30,right,2025-12-17 09:30:33.536051+00:00,0.43886,hit
31,none,,,false_positive
31,left,2025-12-17 09:30:40.536877+00:00,0.458638,hit
32,left,2025-12-17 09:30:44.536514+00:00,0.464529,hit
33,right,2025-12-17 09:30:49.534618+00:00,0.481137,hit
34,right,2025-12-17 09:30:56.535425+00:00,0.509113,hit
35,left,2025-12-17 09:31:01.533530+00:00,0.491798,hit
36,left,2025-12-17 09:31:08.534337+00:00,0.500814,hit
37,left,2025-12-17 09:31:12.533974+00:00,0.462809,hit
38,right,2025-12-17 09:31:14.535425+00:00,0.541335,hit
39,right,2025-12-17 09:31:18.535425+00:00,0.448048,hit
40,left,2025-12-17 09:31:20.535425+00:00,0.507782,hit
41,left,2025-12-17 09:31:27.535425+00:00,0.501229,hit
42,right,2025-12-17 09:31:29.535425+00:00,0.489681,hit
43,right,2025-12-17 09:31:34.535425+00:00,0.46006,hit
44,left,2025-12-17 09:31:36.535425+00:00,0.526515,hit
45,right,2025-12-17 09:31:43.535425+00:00,0.454569,hit
46,left,2025-12-17 09:31:47.535425+00:00,0.462674,hit
47,right,2025-12-17 09:31:51.535425+00:00,0.447111,hit
48,left,2025-12-17 09:31:56.535425+00:00,0.42123,hit
49,right,2025-12-17 09:32:01.535425+00:00,0.479238,hit
50,right,2025-12-17 09:32:05.535425+00:00,0.399065,hit
51,left,2025-12-17 09:32:12.535425+00:00,0.437013,hit
52,left,2025-12-17 09:32:14.535425+00:00,0.493035,hit
53,left,2025-12-17 09:32:19.535425+00:00,0.468742,hit
54,right,2025-12-17 09:32:26.535425+00:00,0.492275,hit
55,left,2025-12-17 09:32:30.535425+00:00,0.480017,hit
56,right,2025-12-17 09:32:32.535425+00:00,0.49505,hit
57,left,2025-12-17 09:32:37.535425+00:00,0.49623,hit
58,right,2025-12-17 09:32:44.535425+00:00,0.501501,hit
59,left,2025-12-17 09:32:51.535425+00:00,0.527995,hit
60,left,2025-12-17 09:32:55.535425+00:00,0.454255,hit
61,left,2025-12-17 09:32:57.535425+00:00,0.526667,hit
62,right,2025-12-17 09:32:59.535425+00:00,0.445008,hit
63,right,2025-12-17 09:33:03.535425+00:00,0.405834,hit
64,right,2025-12-17 09:33:08.535425+00:00,0.487195,hit
65,right,2025-12-17 09:33:10.535425+00:00,0.458175,hit
66,left,2025-12-17 09:33:17.535425+00:00,0.472382,hit
