trial,side,utc_timestamp,RT_seconds,resp_status
62,right,2026-01-03 14:20:03.243461+00:00,0.468316,hit
63,right,2026-01-03 14:20:07.248907+00:00,0.43603,hit
64,right,2026-01-03 14:20:12.247012+00:00,0.46033,hit
65,right,2026-01-03 14:20:14.249715+00:00,0.540954,hit
66,left,2026-01-03 14:20:21.244730+00:00,0.491166,hit
67,left,2026-01-03 14:20:26.248644+00:00,0.47436,hit
68,none,,,false_positive
68,right,2026-01-03 14:20:33.249452+00:00,0.712901,hit
69,right,2026-01-03 14:20:37.249089+00:00,0.50999,hit
70,left,2026-01-03 14:20:41.248726+00:00,0.457475,hit
71,right,2026-01-03 14:20:46.246830+00:00,0.535965,hit
72,left,2026-01-03 14:20:48.249551+00:00,0.458528,hit
73,left,2026-01-03 14:20:52.249188+00:00,0.48324,hit
74,left,2026-01-03 14:20:57.247275+00:00,0.526383,hit
75,right,2026-01-03 14:21:04.248100+00:00,0.520985,hit
76,left,2026-01-03 14:21:06.245016+00:00,0.489088,hit
77,left,2026-01-03 14:21:13.251628+00:00,0.574892,hit
78,right,2026-01-03 14:21:15.248544+00:00,0.525296,hit
79,right,2026-01-03 14:21:20.246649+00:00,0.498463,hit
80,right,2026-01-03 14:21:24.246286+00:00,0.491746,hit
81,right,2026-01-03 14:21:26.249007+00:00,0.489156,hit
82,left,2026-01-03 14:21:31.247093+00:00,0.524224,hit
83,right,2026-01-03 14:21:36.245198+00:00,0.501586,hit
84,left,2026-01-03 14:21:43.251810+00:00,0.471288,hit
85,left,2026-01-03 14:21:47.245637+00:00,0.494193,hit
86,right,2026-01-03 14:21:51.245275+00:00,0.540026,hit
87,left,2026-01-03 14:21:53.242191+00:00,0.566162,hit
88,right,2026-01-03 14:22:00.248826+00:00,0.736576,hit
89,right,2026-01-03 14:22:04.248463+00:00,0.446348,hit
90,left,2026-01-03 14:22:06.245379+00:00,0.454966,hit
91,left,2026-01-03 14:22:10.245016+00:00,0.541056,hit
92,right,2026-01-03 14:22:15.248907+00:00,0.498653,hit
93,right,2026-01-03 14:22:17.245819+00:00,0.501659,hit
94,right,2026-01-03 14:22:24.246649+00:00,0.501779,hit
95,left,2026-01-03 14:22:31.247456+00:00,0.596298,hit
96,left,2026-01-03 14:22:36.245560+00:00,0.818192,hit
97,left,2026-01-03 14:22:43.252173+00:00,0.509256,hit
98,left,2026-01-03 14:22:47.246000+00:00,0.704537,hit
99,left,2026-01-03 14:22:49.248726+00:00,0.517935,hit
100,right,2026-01-03 14:22:54.246830+00:00,0.724101,hit
101,right,2026-01-03 14:23:01.247638+00:00,0.673443,hit
102,right,2026-01-03 14:23:05.247275+00:00,0.709168,hit
103,right,2026-01-03 14:23:07.244186+00:00,0.541293,hit
104,left,2026-01-03 14:23:12.248100+00:00,0.806236,hit
105,right,2026-01-03 14:23:14.245016+00:00,0.703018,hit
106,left,2026-01-03 14:23:19.248907+00:00,0.69379,hit
107,right,2026-01-03 14:23:26.249715+00:00,0.732217,hit
108,left,2026-01-03 14:23:30.249370+00:00,0.76068,hit
109,left,2026-01-03 14:23:37.250177+00:00,0.57649,hit
110,right,2026-01-03 14:23:41.249814+00:00,0.541703,hit
111,left,2026-01-03 14:23:43.252540+00:00,0.512813,hit
112,right,2026-01-03 14:23:48.244835+00:00,0.553962,hit
113,left,2026-01-03 14:23:50.247556+00:00,0.495195,hit
114,left,2026-01-03 14:23:54.247193+00:00,0.68451,hit
115,right,2026-01-03 14:23:56.249896+00:00,,miss
116,left,2026-01-03 14:24:03.250721+00:00,0.783446,hit
117,right,2026-01-03 14:24:07.244549+00:00,0.545833,hit
118,left,2026-01-03 14:24:12.248463+00:00,0.546788,hit
119,right,2026-01-03 14:24:17.246545+00:00,0.470846,hit
120,right,2026-01-03 14:24:24.247375+00:00,0.576297,hit
121,left,2026-01-03 14:24:28.247012+00:00,0.586884,hit
122,right,2026-01-03 14:24:35.247819+00:00,0.52192,hit
123,left,2026-01-03 14:24:42.248644+00:00,0.746359,hit
124,left,2026-01-03 14:24:47.246726+00:00,0.584817,hit
125,right,2026-01-03 14:24:52.244835+00:00,0.730343,hit
126,left,2026-01-03 14:24:54.247556+00:00,0.534909,hit
127,right,2026-01-03 14:24:58.247193+00:00,0.510303,hit
128,right,2026-01-03 14:25:00.249896+00:00,0.462838,hit
129,left,2026-01-03 14:25:02.246830+00:00,0.469457,hit
130,right,2026-01-03 14:25:06.246467+00:00,0.516156,hit
131,left,2026-01-03 14:25:11.250359+00:00,0.554435,hit
132,left,2026-01-03 14:25:18.245379+00:00,0.557021,hit
133,left,2026-01-03 14:25:22.245016+00:00,0.492977,hit
134,right,2026-01-03 14:25:27.248907+00:00,0.478397,hit
135,right,2026-01-03 14:25:34.249715+00:00,0.730407,hit
136,right,2026-01-03 14:25:36.246649+00:00,0.567161,hit
137,left,2026-01-03 14:25:40.246286+00:00,0.514075,hit
138,left,2026-01-03 14:25:45.250177+00:00,0.511018,hit
139,left,2026-01-03 14:25:47.247093+00:00,0.493761,hit
140,right,2026-01-03 14:25:49.249814+00:00,0.688365,hit
141,right,2026-01-03 14:25:54.247919+00:00,0.540336,hit
142,left,2026-01-03 14:26:01.243524+00:00,0.438126,hit
143,right,2026-01-03 14:26:08.250159+00:00,0.514718,hit
144,right,2026-01-03 14:26:12.249796+00:00,0.462485,hit
145,right,2026-01-03 14:26:17.247877+00:00,0.660864,hit
146,left,2026-01-03 14:26:24.248707+00:00,0.517196,hit
147,right,2026-01-03 14:26:28.248344+00:00,0.712948,hit
148,right,2026-01-03 14:26:30.251070+00:00,,miss
149,left,2026-01-03 14:26:35.243342+00:00,0.529362,hit
150,right,2026-01-03 14:26:42.249977+00:00,0.837746,hit
151,left,2026-01-03 14:26:44.246893+00:00,,miss
152,left,2026-01-03 14:26:48.246530+00:00,0.647378,hit
153,left,2026-01-03 14:26:55.247333+00:00,0.627487,hit
154,right,2026-01-03 14:27:02.248163+00:00,0.757025,hit
155,right,2026-01-03 14:27:07.246245+00:00,1.455679,hit
156,right,2026-01-03 14:27:11.245882+00:00,0.603112,hit
157,left,2026-01-03 14:27:13.242798+00:00,0.557848,hit
158,left,2026-01-03 14:27:18.246712+00:00,0.642222,hit
159,left,2026-01-03 14:27:22.246349+00:00,0.578422,hit
160,right,2026-01-03 14:27:24.249070+00:00,0.496516,hit
161,right,2026-01-03 14:27:28.248707+00:00,0.522946,hit
162,left,2026-01-03 14:27:35.243705+00:00,0.472058,hit
163,right,2026-01-03 14:27:40.247619+00:00,0.523992,hit
164,left,2026-01-03 14:27:44.247256+00:00,0.499773,hit
165,left,2026-01-03 14:27:46.249977+00:00,0.490451,hit
166,right,2026-01-03 14:27:53.244975+00:00,0.470896,hit
167,left,2026-01-03 14:27:58.248889+00:00,0.482745,hit
168,right,2026-01-03 14:28:00.245805+00:00,0.548051,hit
169,right,2026-01-03 14:28:02.248526+00:00,0.467506,hit
170,right,2026-01-03 14:28:06.248163+00:00,0.551623,hit
171,none,,,false_positive
171,right,2026-01-03 14:28:13.243161+00:00,0.460556,hit
172,left,2026-01-03 14:28:20.249796+00:00,0.543392,hit
173,left,2026-01-03 14:28:25.247877+00:00,0.589469,hit
174,left,2026-01-03 14:28:27.244793+00:00,0.53015,hit
175,right,2026-01-03 14:28:32.248707+00:00,0.570137,hit
176,left,2026-01-03 14:28:36.248344+00:00,0.525678,hit
177,right,2026-01-03 14:28:40.247982+00:00,0.488536,hit
178,left,2026-01-03 14:28:44.247619+00:00,0.569452,hit
179,left,2026-01-03 14:28:46.250340+00:00,0.495926,hit
180,right,2026-01-03 14:28:53.245338+00:00,0.457627,hit
181,right,2026-01-03 14:28:55.248063+00:00,0.516959,hit
182,left,2026-01-03 14:29:02.249662+00:00,0.595796,hit
183,right,2026-01-03 14:29:07.247767+00:00,0.465802,hit
184,left,2026-01-03 14:29:12.251658+00:00,0.513807,hit
185,right,2026-01-03 14:29:14.248574+00:00,0.543791,hit
186,right,2026-01-03 14:29:19.246678+00:00,0.515719,hit
187,right,2026-01-03 14:29:26.247486+00:00,0.56623,hit
188,left,2026-01-03 14:29:33.248311+00:00,0.521215,hit
189,right,2026-01-03 14:29:37.247948+00:00,0.54711,hit
190,left,2026-01-03 14:29:39.244864+00:00,0.66169,hit
191,left,2026-01-03 14:29:44.248755+00:00,0.560902,hit
192,left,2026-01-03 14:29:48.248393+00:00,0.573448,hit
193,right,2026-01-03 14:29:50.251114+00:00,0.598182,hit
194,right,2026-01-03 14:29:54.250751+00:00,0.503482,hit
195,right,2026-01-03 14:29:59.248855+00:00,0.494795,hit
196,left,2026-01-03 14:30:03.248492+00:00,0.472432,hit
197,left,2026-01-03 14:30:08.252388+00:00,0.584599,hit
198,right,2026-01-03 14:30:15.247404+00:00,0.663958,hit
199,left,2026-01-03 14:30:22.248211+00:00,0.509913,hit
