trial,side,utc_timestamp,RT_seconds,resp_status
1,left,2025-12-17 14:04:13.393532+00:00,,miss
2,left,2025-12-17 14:04:17.393169+00:00,,miss
3,right,2025-12-17 14:04:24.390963+00:00,0.789327,hit
4,right,2025-12-17 14:04:26.395542+00:00,0.759133,hit
5,left,2025-12-17 14:04:31.393646+00:00,1.109478,hit
6,left,2025-12-17 14:04:33.390562+00:00,0.651634,hit
7,right,2025-12-17 14:04:37.397866+00:00,0.531614,hit
8,right,2025-12-17 14:04:42.390138+00:00,0.456026,hit
9,left,2025-12-17 14:04:44.392859+00:00,0.611869,hit
10,left,2025-12-17 14:04:49.396773+00:00,0.632622,hit
11,right,2025-12-17 14:04:54.394859+00:00,0.624927,hit
12,right,2025-12-17 14:04:56.391771+00:00,0.594058,hit
13,left,2025-12-17 14:05:03.392601+00:00,0.780158,hit
14,right,2025-12-17 14:05:10.393403+00:00,0.515641,hit
15,left,2025-12-17 14:05:14.394754+00:00,0.544156,hit
16,right,2025-12-17 14:05:18.389879+00:00,0.476225,hit
17,left,2025-12-17 14:05:23.393793+00:00,0.494811,hit
18,left,2025-12-17 14:05:30.394600+00:00,0.495425,hit
19,left,2025-12-17 14:05:34.394237+00:00,0.471168,hit
20,right,2025-12-17 14:05:36.396958+00:00,0.520512,hit
21,left,2025-12-17 14:05:38.399684+00:00,0.565055,hit
22,right,2025-12-17 14:05:45.394199+00:00,0.492938,hit
23,right,2025-12-17 14:05:49.394009+00:00,0.493897,hit
24,right,2025-12-17 14:05:54.397904+00:00,0.58167,hit
25,left,2025-12-17 14:05:56.394816+00:00,0.501968,hit
26,right,2025-12-17 14:06:01.392920+00:00,0.45513,hit
27,right,2025-12-17 14:06:03.389837+00:00,0.45406,hit
28,right,2025-12-17 14:06:07.395261+00:00,0.498709,hit
29,left,2025-12-17 14:06:12.393365+00:00,0.544703,hit
30,right,2025-12-17 14:06:19.394190+00:00,0.704149,hit
31,left,2025-12-17 14:06:26.394997+00:00,0.499183,hit
32,left,2025-12-17 14:06:30.394635+00:00,0.468318,hit
33,right,2025-12-17 14:06:35.392739+00:00,0.499929,hit
34,right,2025-12-17 14:06:42.393546+00:00,0.53515,hit
35,left,2025-12-17 14:06:47.391650+00:00,0.504996,hit
36,left,2025-12-17 14:06:54.398267+00:00,0.494622,hit
37,left,2025-12-17 14:06:58.397904+00:00,0.477183,hit
38,right,2025-12-17 14:07:00.394816+00:00,0.517547,hit
39,right,2025-12-17 14:07:04.394453+00:00,0.478105,hit
40,left,2025-12-17 14:07:06.397174+00:00,0.46685,hit
41,left,2025-12-17 14:07:13.392195+00:00,0.527612,hit
42,right,2025-12-17 14:07:15.394916+00:00,0.669924,hit
43,right,2025-12-17 14:07:20.394194500+00:00,0.5068385,hit
44,left,2025-12-17 14:07:22.394194500+00:00,0.5855085,hit
45,right,2025-12-17 14:07:29.394194500+00:00,0.4572865,hit
46,left,2025-12-17 14:07:33.394194500+00:00,0.4844745,hit
47,right,2025-12-17 14:07:37.394194500+00:00,0.4749835,hit
48,left,2025-12-17 14:07:42.394194500+00:00,0.4998685,hit
49,right,2025-12-17 14:07:47.394194500+00:00,0.5007485,hit
50,right,2025-12-17 14:07:51.394194500+00:00,0.5512175,hit
