trial,side,utc_timestamp,RT_seconds,resp_status
84,left,2025-12-17 11:43:54.842142500+00:00,0.5240725,hit
85,left,2025-12-17 11:43:58.842142500+00:00,0.5391305,hit
86,right,2025-12-17 11:44:02.842142500+00:00,0.4597695,hit
87,left,2025-12-17 11:44:04.842142500+00:00,0.5460975,hit
88,right,2025-12-17 11:44:11.842142500+00:00,0.4492665,hit
89,right,2025-12-17 11:44:15.842142500+00:00,0.4370655,hit
90,left,2025-12-17 11:44:17.842142500+00:00,0.4471695,hit
91,left,2025-12-17 11:44:21.842142500+00:00,0.4543965,hit
92,right,2025-12-17 11:44:26.842142500+00:00,0.4479695,hit
93,right,2025-12-17 11:44:28.842142500+00:00,0.5772675,hit
94,right,2025-12-17 11:44:35.842142500+00:00,0.4575505,hit
95,left,2025-12-17 11:44:42.842142500+00:00,0.5653435,hit
96,left,2025-12-17 11:44:47.842142500+00:00,0.5268725,hit
97,left,2025-12-17 11:44:54.842142500+00:00,0.4598615,hit
98,left,2025-12-17 11:44:58.842142500+00:00,0.5223865,hit
99,left,2025-12-17 11:45:00.842142500+00:00,0.5678165,hit
100,right,2025-12-17 11:45:05.842142500+00:00,0.5014585,hit
101,right,2025-12-17 11:45:12.842142500+00:00,0.5260455,hit
102,right,2025-12-17 11:45:16.842142500+00:00,0.4396485,hit
103,right,2025-12-17 11:45:18.842142500+00:00,0.6216875,hit
104,left,2025-12-17 11:45:23.842142500+00:00,0.5470355,hit
105,right,2025-12-17 11:45:25.842142500+00:00,0.5513725,hit
106,left,2025-12-17 11:45:30.842142500+00:00,0.4870535,hit
107,right,2025-12-17 11:45:37.842142500+00:00,0.6384505,hit
108,left,2025-12-17 11:45:41.842142500+00:00,0.5342955,hit
109,left,2025-12-17 11:45:48.842142500+00:00,0.5310985,hit
110,right,2025-12-17 11:45:52.842142500+00:00,0.5930765,hit
111,left,2025-12-17 11:45:54.842142500+00:00,0.5596795,hit
112,right,2025-12-17 11:45:59.842142500+00:00,0.4513675,hit
113,left,2025-12-17 11:46:01.842142500+00:00,0.5582485,hit
114,left,2025-12-17 11:46:05.842142500+00:00,0.4753105,hit
115,right,2025-12-17 11:46:07.842142500+00:00,0.4932445,hit
116,left,2025-12-17 11:46:14.842142500+00:00,0.4671575,hit
117,right,2025-12-17 11:46:18.842142500+00:00,0.5191165,hit
118,left,2025-12-17 11:46:23.842142500+00:00,0.5479545,hit
119,right,2025-12-17 11:46:28.842142500+00:00,0.4718815,hit
120,right,2025-12-17 11:46:35.842142500+00:00,0.4713405,hit
121,left,2025-12-17 11:46:39.842142500+00:00,0.5408975,hit
122,right,2025-12-17 11:46:46.842142500+00:00,0.5740085,hit
123,left,2025-12-17 11:46:53.842142500+00:00,0.5179395,hit
124,left,2025-12-17 11:46:58.842142500+00:00,0.4933975,hit
125,right,2025-12-17 11:47:03.842142500+00:00,0.5954835,hit
126,left,2025-12-17 11:47:05.842142500+00:00,0.5508805,hit
127,right,2025-12-17 11:47:09.842142500+00:00,0.5626755,hit
128,right,2025-12-17 11:47:11.842142500+00:00,0.6210985,hit
129,left,2025-12-17 11:47:13.842142500+00:00,0.4459075,hit
130,right,2025-12-17 11:47:17.842142500+00:00,0.4570075,hit
131,left,2025-12-17 11:47:22.842142500+00:00,0.5068295,hit
132,left,2025-12-17 11:47:29.842142500+00:00,0.5480045,hit
133,left,2025-12-17 11:47:33.842142500+00:00,0.4570085,hit
134,right,2025-12-17 11:47:38.842142500+00:00,0.4301055,hit
135,right,2025-12-17 11:47:45.842142500+00:00,0.5482665,hit
136,right,2025-12-17 11:47:47.842142500+00:00,0.4800795,hit
137,left,2025-12-17 11:47:51.842142500+00:00,0.4582005,hit
138,left,2025-12-17 11:47:56.842142500+00:00,0.5880835,hit
139,left,2025-12-17 11:47:58.842142500+00:00,0.4990005,hit
140,right,2025-12-17 11:48:00.842142500+00:00,0.4553115,hit
141,right,2025-12-17 11:48:05.842142500+00:00,0.4980545,hit
142,left,2025-12-17 11:48:12.842142500+00:00,0.5533255,hit
143,right,2025-12-17 11:48:19.842142500+00:00,0.4592405,hit
144,right,2025-12-17 11:48:23.842142500+00:00,0.4241625,hit
145,right,2025-12-17 11:48:28.842142500+00:00,0.5020515,hit
146,left,2025-12-17 11:48:35.842142500+00:00,0.5752545,hit
147,right,2025-12-17 11:48:39.842142500+00:00,0.4489185,hit
148,right,2025-12-17 11:48:41.842142500+00:00,0.4995245,hit
149,left,2025-12-17 11:48:46.842142500+00:00,0.5487635,hit
150,right,2025-12-17 11:48:53.842142500+00:00,0.4584795,hit
151,left,2025-12-17 11:48:55.842142500+00:00,0.4742635,hit
152,left,2025-12-17 11:48:59.842142500+00:00,0.4603745,hit
153,left,2025-12-17 11:49:06.842142500+00:00,0.4492645,hit
154,right,2025-12-17 11:49:13.842142500+00:00,0.4397045,hit
155,right,2025-12-17 11:49:18.842142500+00:00,0.4810185,hit
156,right,2025-12-17 11:49:22.842142500+00:00,0.5459845,hit
157,left,2025-12-17 11:49:24.842142500+00:00,0.5350425,hit
158,left,2025-12-17 11:49:29.842142500+00:00,0.5067715,hit
159,left,2025-12-17 11:49:33.842142500+00:00,0.4813905,hit
160,right,2025-12-17 11:49:35.842142500+00:00,0.4794645,hit
161,right,2025-12-17 11:49:39.842142500+00:00,0.4670525,hit
162,left,2025-12-17 11:49:46.842142500+00:00,0.4561395,hit
163,right,2025-12-17 11:49:51.842142500+00:00,0.4636545,hit
164,left,2025-12-17 11:49:55.842142500+00:00,0.7416665,hit
165,left,2025-12-17 11:49:57.842142500+00:00,0.4660765,hit
166,right,2025-12-17 11:50:04.842142500+00:00,0.4346855,hit
167,left,2025-12-17 11:50:09.842142500+00:00,0.5171635,hit
168,right,2025-12-17 11:50:11.842142500+00:00,0.4181935,hit
169,right,2025-12-17 11:50:13.842142500+00:00,0.4588945,hit
170,right,2025-12-17 11:50:17.842142500+00:00,0.5282125,hit
171,right,2025-12-17 11:50:24.842142500+00:00,0.5862315,hit
172,left,2025-12-17 11:50:31.842142500+00:00,0.5017995,hit
173,left,2025-12-17 11:50:36.842142500+00:00,0.5427365,hit
174,left,2025-12-17 11:50:38.842142500+00:00,0.5285265,hit
175,right,2025-12-17 11:50:43.842142500+00:00,0.5156635,hit
176,left,2025-12-17 11:50:47.842142500+00:00,0.4686595,hit
177,right,2025-12-17 11:50:51.842142500+00:00,0.6042785,hit
178,left,2025-12-17 11:50:55.842142500+00:00,0.5794195,hit
179,left,2025-12-17 11:50:57.842142500+00:00,0.5312785,hit
180,right,2025-12-17 11:51:04.842142500+00:00,0.5855875,hit
181,right,2025-12-17 11:51:06.842142500+00:00,0.5504975,hit
182,left,2025-12-17 11:51:13.842142500+00:00,0.6220585,hit
183,right,2025-12-17 11:51:18.842142500+00:00,0.6275135,hit
184,left,2025-12-17 11:51:23.842142500+00:00,0.6158165,hit
185,right,2025-12-17 11:51:25.842142500+00:00,0.5614825,hit
186,right,2025-12-17 11:51:30.842142500+00:00,0.4925155,hit
187,right,2025-12-17 11:51:37.842142500+00:00,0.5186175,hit
188,left,2025-12-17 11:51:44.842142500+00:00,0.7797535,hit
189,right,2025-12-17 11:51:48.842142500+00:00,0.5146615,hit
190,left,2025-12-17 11:51:50.842142500+00:00,0.5323895,hit
191,left,2025-12-17 11:51:55.842142500+00:00,0.5817975,hit
192,left,2025-12-17 11:51:59.842142500+00:00,0.6772875,hit
193,right,2025-12-17 11:52:01.842142500+00:00,0.6061265,hit
194,right,2025-12-17 11:52:05.842142500+00:00,0.4972215,hit
195,right,2025-12-17 11:52:10.842142500+00:00,0.5025805,hit
196,left,2025-12-17 11:52:14.842142500+00:00,0.5491835,hit
197,left,2025-12-17 11:52:19.842142500+00:00,0.6677825,hit
198,right,2025-12-17 11:52:26.842142500+00:00,0.4669185,hit
199,left,2025-12-17 11:52:33.842142500+00:00,0.5179955,hit
