trial,side,utc_timestamp,RT_seconds,resp_status
1,left,2025-12-23 17:42:00.312467+00:00,0.582555,hit
2,left,2025-12-23 17:42:04.306297+00:00,0.440242,hit
3,right,2025-12-23 17:42:11.307110+00:00,0.513075,hit
4,right,2025-12-23 17:42:13.304025+00:00,0.477448,hit
5,left,2025-12-23 17:42:18.307923+00:00,0.486523,hit
6,left,2025-12-23 17:42:20.304838+00:00,0.445571,hit
7,right,2025-12-23 17:42:24.310278+00:00,0.45912,hit
8,right,2025-12-23 17:42:29.314176+00:00,0.473576,hit
9,left,2025-12-23 17:42:31.311091+00:00,0.471725,hit
10,left,2025-12-23 17:42:36.309184+00:00,0.448108,hit
11,right,2025-12-23 17:42:41.307277+00:00,0.458323,hit
12,right,2025-12-23 17:42:43.304192+00:00,0.520191,hit
13,none,,,false_positive
13,left,2025-12-23 17:42:50.305005+00:00,0.513276,hit
14,right,2025-12-23 17:42:57.305818+00:00,0.466162,hit
15,left,2025-12-23 17:43:01.311258+00:00,0.463183,hit
16,none,,,false_positive
16,right,2025-12-23 17:43:05.305088+00:00,0.504575,hit
17,left,2025-12-23 17:43:10.308986+00:00,0.511788,hit
18,left,2025-12-23 17:43:17.309799+00:00,0.487822,hit
19,left,2025-12-23 17:43:21.303629+00:00,0.455381,hit
20,right,2025-12-23 17:43:23.312154+00:00,0.634364,hit
21,left,2025-12-23 17:43:25.309069+00:00,0.493317,hit
22,right,2025-12-23 17:43:32.309882+00:00,0.48151,hit
23,right,2025-12-23 17:43:36.303713+00:00,0.453466,hit
24,right,2025-12-23 17:43:41.307610+00:00,0.567808,hit
25,left,2025-12-23 17:43:43.304526+00:00,0.558145,hit
26,right,2025-12-23 17:43:48.308423+00:00,0.556461,hit
27,right,2025-12-23 17:43:50.305338+00:00,0.563575,hit
28,none,,,false_positive
28,right,2025-12-23 17:43:54.310779+00:00,0.48821,hit
29,left,2025-12-23 17:43:59.314677+00:00,0.493132,hit
30,right,2025-12-23 17:44:06.315490+00:00,0.50707,hit
31,left,2025-12-23 17:44:13.304692+00:00,0.482587,hit
32,left,2025-12-23 17:44:17.310133+00:00,0.478206,hit
33,right,2025-12-23 17:44:22.314030+00:00,0.508387,hit
34,right,2025-12-23 17:44:29.314843+00:00,0.552661,hit
35,left,2025-12-23 17:44:34.307131+00:00,0.561646,hit
36,left,2025-12-23 17:44:41.307944+00:00,0.486882,hit
37,left,2025-12-23 17:44:45.313384+00:00,0.478127,hit
38,right,2025-12-23 17:44:47.308422999+00:00,0.479257001,hit
39,none,,,false_positive
39,right,2025-12-23 17:44:51.308422999+00:00,0.535325001,hit
40,left,2025-12-23 17:44:53.308422999+00:00,0.487307001,hit
41,left,2025-12-23 17:45:00.308422999+00:00,0.570876001,hit
42,right,2025-12-23 17:45:02.308422999+00:00,0.515069001,hit
43,right,2025-12-23 17:45:07.308422999+00:00,0.566994001,hit
44,left,2025-12-23 17:45:09.308422999+00:00,0.563123001,hit
45,right,2025-12-23 17:45:16.308422999+00:00,0.577613001,hit
46,left,2025-12-23 17:45:20.308422999+00:00,0.491435001,hit
47,right,2025-12-23 17:45:24.308422999+00:00,0.647471001,hit
48,left,2025-12-23 17:45:29.308422999+00:00,0.508855001,hit
49,right,2025-12-23 17:45:34.308422999+00:00,0.556669001,hit
50,right,2025-12-23 17:45:38.308422999+00:00,0.464161001,hit
51,left,2025-12-23 17:45:45.308422999+00:00,0.574474001,hit
52,left,2025-12-23 17:45:47.308422999+00:00,0.501148001,hit
53,left,2025-12-23 17:45:52.308422999+00:00,0.487701001,hit
54,right,2025-12-23 17:45:59.308422999+00:00,0.528808001,hit
55,left,2025-12-23 17:46:03.308422999+00:00,0.469236001,hit
56,right,2025-12-23 17:46:05.308422999+00:00,0.483209001,hit
57,left,2025-12-23 17:46:10.308422999+00:00,0.496114001,hit
58,right,2025-12-23 17:46:17.308422999+00:00,0.543941001,hit
59,left,2025-12-23 17:46:24.308422999+00:00,0.594610001,hit
60,left,2025-12-23 17:46:28.308422999+00:00,0.545563001,hit
61,left,2025-12-23 17:46:30.308422999+00:00,0.550349001,hit
62,right,2025-12-23 17:46:32.308422999+00:00,0.518254001,hit
63,right,2025-12-23 17:46:36.308422999+00:00,0.497235001,hit
64,right,2025-12-23 17:46:41.308422999+00:00,0.459623001,hit
65,right,2025-12-23 17:46:43.308422999+00:00,0.637895001,hit
66,left,2025-12-23 17:46:50.308422999+00:00,0.510911001,hit
67,left,2025-12-23 17:46:55.308422999+00:00,0.514491001,hit
68,right,2025-12-23 17:47:02.308422999+00:00,0.555046001,hit
69,right,2025-12-23 17:47:06.308422999+00:00,0.525920001,hit
70,left,2025-12-23 17:47:10.308422999+00:00,0.503842001,hit
71,right,2025-12-23 17:47:15.308422999+00:00,0.497387001,hit
72,left,2025-12-23 17:47:17.308422999+00:00,0.481469001,hit
73,left,2025-12-23 17:47:21.308422999+00:00,0.487722001,hit
74,left,2025-12-23 17:47:26.308422999+00:00,0.492208001,hit
75,right,2025-12-23 17:47:33.308422999+00:00,0.548070001,hit
76,left,2025-12-23 17:47:35.308422999+00:00,0.506918001,hit
77,left,2025-12-23 17:47:42.308422999+00:00,0.529791001,hit
78,right,2025-12-23 17:47:44.308422999+00:00,0.517189001,hit
79,right,2025-12-23 17:47:49.308422999+00:00,0.505651001,hit
80,right,2025-12-23 17:47:53.308422999+00:00,0.499988001,hit
81,right,2025-12-23 17:47:55.308422999+00:00,0.483681001,hit
82,left,2025-12-23 17:48:00.308422999+00:00,0.512772001,hit
83,right,2025-12-23 17:48:05.308422999+00:00,0.524293001,hit
84,left,2025-12-23 17:48:12.308422999+00:00,0.527642001,hit
