trial,side,utc_timestamp,RT_seconds,resp_status
1,left,2025-12-17 10:56:59.378716+00:00,0.746099,hit
2,left,2025-12-17 10:57:03.378353+00:00,0.419976,hit
3,right,2025-12-17 10:57:10.373374+00:00,0.60339,hit
4,right,2025-12-17 10:57:12.376095+00:00,0.632045,hit
5,left,2025-12-17 10:57:17.379986+00:00,0.58016,hit
6,left,2025-12-17 10:57:19.376902+00:00,0.569285,hit
7,right,2025-12-17 10:57:23.376539+00:00,0.496361,hit
8,right,2025-12-17 10:57:28.374644+00:00,0.511225,hit
9,left,2025-12-17 10:57:30.377365+00:00,0.617374,hit
10,left,2025-12-17 10:57:35.375451+00:00,0.480556,hit
11,right,2025-12-17 10:57:40.373555+00:00,0.506163,hit
12,right,2025-12-17 10:57:42.376276+00:00,0.568708,hit
13,left,2025-12-17 10:57:49.372654+00:00,0.503778,hit
14,right,2025-12-17 10:57:56.379266+00:00,0.495875,hit
15,left,2025-12-17 10:58:00.378903+00:00,0.54297,hit
16,right,2025-12-17 10:58:04.378541+00:00,0.42844,hit
17,left,2025-12-17 10:58:09.378919+00:00,0.497529,hit
18,left,2025-12-17 10:58:16.376570+00:00,0.49504,hit
19,left,2025-12-17 10:58:20.370398+00:00,0.472912,hit
20,right,2025-12-17 10:58:22.378928+00:00,0.550265,hit
21,left,2025-12-17 10:58:24.375844+00:00,0.519683,hit
22,right,2025-12-17 10:58:31.376647+00:00,0.487715,hit
23,right,2025-12-17 10:58:35.376284+00:00,0.434273,hit
24,right,2025-12-17 10:58:40.374388+00:00,0.473153,hit
25,left,2025-12-17 10:58:42.373662+00:00,0.64051,hit
26,right,2025-12-17 10:58:47.377576+00:00,0.466097,hit
27,right,2025-12-17 10:58:49.380297+00:00,0.536,hit
28,right,2025-12-17 10:58:53.379934+00:00,0.448728,hit
29,left,2025-12-17 10:58:58.378016+00:00,0.4847,hit
30,right,2025-12-17 10:59:05.373036+00:00,0.516835,hit
31,left,2025-12-17 10:59:12.373843+00:00,0.56461,hit
32,left,2025-12-17 10:59:16.373480+00:00,0.52151,hit
33,right,2025-12-17 10:59:21.371585+00:00,0.67621,hit
34,right,2025-12-17 10:59:28.378197+00:00,0.612308,hit
35,left,2025-12-17 10:59:33.370496+00:00,0.53326,hit
36,left,2025-12-17 10:59:40.377108+00:00,0.56198,hit
37,left,2025-12-17 10:59:44.376746+00:00,0.524311,hit
38,right,2025-12-17 10:59:46.373662+00:00,0.538026,hit
39,right,2025-12-17 10:59:50.373299+00:00,0.469568,hit
40,left,2025-12-17 10:59:52.376020+00:00,0.610053,hit
41,left,2025-12-17 10:59:59.378594+00:00,0.537057,hit
42,right,2025-12-17 11:00:01.375506+00:00,0.568337,hit
43,right,2025-12-17 11:00:06.379397+00:00,0.513551,hit
44,left,2025-12-17 11:00:08.370526+00:00,0.559837,hit
45,right,2025-12-17 11:00:15.377138+00:00,0.48787,hit
46,left,2025-12-17 11:00:19.376776+00:00,0.493765,hit
47,right,2025-12-17 11:00:23.376413+00:00,0.475539,hit
48,left,2025-12-17 11:00:28.374517+00:00,0.542105,hit
49,right,2025-12-17 11:00:33.379515+00:00,0.49988,hit
50,right,2025-12-17 11:00:37.379153+00:00,0.540548,hit
51,left,2025-12-17 11:00:44.374173+00:00,0.469677,hit
52,left,2025-12-17 11:00:46.376894+00:00,0.563979,hit
53,left,2025-12-17 11:00:51.374980+00:00,0.426742,hit
54,right,2025-12-17 11:00:58.375806+00:00,0.474583,hit
55,left,2025-12-17 11:01:02.375443+00:00,0.462653,hit
56,right,2025-12-17 11:01:04.372359+00:00,0.476064,hit
57,left,2025-12-17 11:01:09.376250+00:00,0.553766,hit
58,right,2025-12-17 11:01:16.377080+00:00,0.550525,hit
59,left,2025-12-17 11:01:23.377883+00:00,0.490689,hit
60,left,2025-12-17 11:01:27.377520+00:00,0.515965,hit
61,left,2025-12-17 11:01:29.374436+00:00,0.50886,hit
62,right,2025-12-17 11:01:31.377157+00:00,0.524337,hit
63,right,2025-12-17 11:01:35.376794+00:00,0.410151,hit
64,right,2025-12-17 11:01:40.374899+00:00,0.479651,hit
65,right,2025-12-17 11:01:42.371815+00:00,0.518393,hit
66,left,2025-12-17 11:01:49.378427+00:00,0.5073,hit
67,left,2025-12-17 11:01:54.376531+00:00,0.500344,hit
68,none,,,false_positive
68,right,2025-12-17 11:02:01.377339+00:00,0.538118,hit
69,right,2025-12-17 11:02:05.376976+00:00,0.516672,hit
70,left,2025-12-17 11:02:09.376613+00:00,0.519181,hit
71,right,2025-12-17 11:02:14.374717+00:00,0.554348,hit
72,left,2025-12-17 11:02:16.377443+00:00,0.561197,hit
73,left,2025-12-17 11:02:20.377080+00:00,0.567749,hit
74,left,2025-12-17 11:02:25.375162+00:00,0.537903,hit
75,right,2025-12-17 11:02:32.375987+00:00,0.537827,hit
76,left,2025-12-17 11:02:34.372903+00:00,0.538265,hit
77,left,2025-12-17 11:02:41.379515+00:00,0.579879,hit
78,right,2025-12-17 11:02:43.376431+00:00,0.535493,hit
79,right,2025-12-17 11:02:48.374536+00:00,0.528637,hit
80,right,2025-12-17 11:02:52.374173+00:00,0.466384,hit
81,right,2025-12-17 11:02:54.376894+00:00,0.485831,hit
82,left,2025-12-17 11:02:59.374980+00:00,0.513371,hit
83,right,2025-12-17 11:03:04.373085+00:00,0.493442,hit
84,left,2025-12-17 11:03:11.379697+00:00,0.520449,hit
85,left,2025-12-17 11:03:15.379334+00:00,0.552892,hit
86,right,2025-12-17 11:03:19.378971+00:00,0.462565,hit
