trial,side,utc_timestamp,RT_seconds,resp_status
1,left,2025-12-20 16:34:14.648947+00:00,0.582068,hit
2,left,2025-12-20 16:34:18.648585+00:00,0.500967,hit
3,right,2025-12-20 16:34:25.649392+00:00,0.481515,hit
4,right,2025-12-20 16:34:27.652113+00:00,0.438088,hit
5,left,2025-12-20 16:34:32.650217+00:00,0.513674,hit
6,left,2025-12-20 16:34:34.647133+00:00,0.490565,hit
7,right,2025-12-20 16:34:38.646771+00:00,0.462917,hit
8,right,2025-12-20 16:34:43.650662+00:00,0.453942,hit
9,left,2025-12-20 16:34:45.653387+00:00,0.467095,hit
10,left,2025-12-20 16:34:50.648706+00:00,0.456887,hit
11,right,2025-12-20 16:34:55.646810+00:00,0.474466,hit
12,right,2025-12-20 16:34:57.649531+00:00,0.472062,hit
13,left,2025-12-20 16:35:04.650339+00:00,0.478561,hit
14,right,2025-12-20 16:35:11.651169+00:00,0.426942,hit
15,left,2025-12-20 16:35:15.650801+00:00,0.458435,hit
16,right,2025-12-20 16:35:19.650438+00:00,0.450085,hit
17,left,2025-12-20 16:35:24.648525+00:00,0.470812,hit
18,left,2025-12-20 16:35:31.649350+00:00,0.465908,hit
19,left,2025-12-20 16:35:35.648987+00:00,0.44046,hit
20,right,2025-12-20 16:35:37.645903+00:00,0.461338,hit
21,left,2025-12-20 16:35:39.648624+00:00,0.467605,hit
22,right,2025-12-20 16:35:46.649432+00:00,0.433155,hit
23,right,2025-12-20 16:35:50.649069+00:00,0.437115,hit
24,right,2025-12-20 16:35:55.647173+00:00,0.438121,hit
25,left,2025-12-20 16:35:57.649894+00:00,0.431226,hit
26,right,2025-12-20 16:36:02.653785+00:00,0.4577,hit
27,right,2025-12-20 16:36:04.650702+00:00,0.435286,hit
28,right,2025-12-20 16:36:08.650339+00:00,0.452097,hit
29,left,2025-12-20 16:36:13.648443+00:00,0.441159,hit
30,right,2025-12-20 16:36:20.649250+00:00,0.463363,hit
31,left,2025-12-20 16:36:27.650076+00:00,0.459854,hit
32,left,2025-12-20 16:36:31.649713+00:00,0.458581,hit
33,right,2025-12-20 16:36:36.653604+00:00,0.4223,hit
34,right,2025-12-20 16:36:43.648624+00:00,0.579207,hit
35,left,2025-12-20 16:36:48.652515+00:00,0.478809,hit
36,left,2025-12-20 16:36:55.647536+00:00,0.475702,hit
37,left,2025-12-20 16:36:59.647173+00:00,0.46771,hit
38,right,2025-12-20 16:37:01.649894+00:00,0.49791,hit
39,right,2025-12-20 16:37:05.649531+00:00,0.501109,hit
40,left,2025-12-20 16:37:07.649432+00:00,0.471085,hit
41,left,2025-12-20 16:37:14.649432+00:00,0.483536,hit
42,right,2025-12-20 16:37:16.649432+00:00,0.512021,hit
43,right,2025-12-20 16:37:21.649432+00:00,0.47519,hit
44,left,2025-12-20 16:37:23.649432+00:00,0.459445,hit
45,right,2025-12-20 16:37:30.649432+00:00,0.477492,hit
46,left,2025-12-20 16:37:34.649432+00:00,0.46906,hit
47,right,2025-12-20 16:37:38.649432+00:00,0.440299,hit
48,left,2025-12-20 16:37:43.649432+00:00,0.461008,hit
49,right,2025-12-20 16:37:48.649432+00:00,0.451541,hit
50,right,2025-12-20 16:37:52.649432+00:00,0.458506,hit
51,left,2025-12-20 16:37:59.649432+00:00,0.474762,hit
52,left,2025-12-20 16:38:01.649432+00:00,0.473041,hit
53,left,2025-12-20 16:38:06.649432+00:00,0.475896,hit
54,right,2025-12-20 16:38:13.649432+00:00,0.464571,hit
55,left,2025-12-20 16:38:17.649432+00:00,0.439923,hit
56,right,2025-12-20 16:38:19.649432+00:00,0.469495,hit
57,left,2025-12-20 16:38:24.649432+00:00,0.492969,hit
58,right,2025-12-20 16:38:31.649432+00:00,0.498168,hit
59,left,2025-12-20 16:38:38.649432+00:00,0.478772,hit
60,left,2025-12-20 16:38:42.649432+00:00,0.470019,hit
61,left,2025-12-20 16:38:44.649432+00:00,0.458033,hit
62,right,2025-12-20 16:38:46.649432+00:00,0.417979,hit
63,right,2025-12-20 16:38:50.649432+00:00,0.441297,hit
64,right,2025-12-20 16:38:55.649432+00:00,0.48141,hit
65,right,2025-12-20 16:38:57.649432+00:00,0.466747,hit
66,left,2025-12-20 16:39:04.649432+00:00,0.468306,hit
67,left,2025-12-20 16:39:09.649432+00:00,0.468265,hit
68,right,2025-12-20 16:39:16.649432+00:00,0.508632,hit
69,right,2025-12-20 16:39:20.649432+00:00,0.433826,hit
70,left,2025-12-20 16:39:24.649432+00:00,0.458049,hit
71,right,2025-12-20 16:39:29.649432+00:00,0.464266,hit
72,left,2025-12-20 16:39:31.649432+00:00,0.496894,hit
73,left,2025-12-20 16:39:35.649432+00:00,0.448312,hit
74,left,2025-12-20 16:39:40.649432+00:00,0.462495,hit
75,right,2025-12-20 16:39:47.649432+00:00,0.421073,hit
76,left,2025-12-20 16:39:49.649432+00:00,0.461672,hit
77,left,2025-12-20 16:39:56.649432+00:00,0.493391,hit
78,right,2025-12-20 16:39:58.649432+00:00,0.45261,hit
79,right,2025-12-20 16:40:03.649432+00:00,0.456442,hit
80,right,2025-12-20 16:40:07.649432+00:00,0.433335,hit
81,right,2025-12-20 16:40:09.649432+00:00,0.447768,hit
