trial,side,utc_timestamp,RT_seconds,resp_status
42,right,2025-12-31 19:48:56.070140+00:00,0.454373,hit
43,right,2025-12-31 19:49:01.070140+00:00,0.45471,hit
44,left,2025-12-31 19:49:03.070140+00:00,0.437193,hit
45,right,2025-12-31 19:49:10.070140+00:00,0.398513,hit
46,left,2025-12-31 19:49:14.070140+00:00,0.387712,hit
47,right,2025-12-31 19:49:18.070140+00:00,0.397783,hit
48,left,2025-12-31 19:49:23.070140+00:00,0.459767,hit
49,right,2025-12-31 19:49:28.070140+00:00,0.434303,hit
50,right,2025-12-31 19:49:32.070140+00:00,0.403791,hit
51,left,2025-12-31 19:49:39.070140+00:00,0.412815,hit
52,left,2025-12-31 19:49:41.070140+00:00,0.442541,hit
53,left,2025-12-31 19:49:46.070140+00:00,0.425884,hit
54,right,2025-12-31 19:49:53.070140+00:00,0.411481,hit
55,left,2025-12-31 19:49:57.070140+00:00,0.425265,hit
56,right,2025-12-31 19:49:59.070140+00:00,0.459656,hit
57,left,2025-12-31 19:50:04.070140+00:00,0.435614,hit
58,right,2025-12-31 19:50:11.070140+00:00,0.465752,hit
59,none,,,false_positive
59,left,2025-12-31 19:50:18.070140+00:00,0.464008,hit
60,left,2025-12-31 19:50:22.070140+00:00,0.482139,hit
61,left,2025-12-31 19:50:24.070140+00:00,18.040166,hit
62,right,2025-12-31 19:50:26.070140+00:00,16.837319,hit
63,right,2025-12-31 19:50:30.070140+00:00,14.039566,hit
64,right,2025-12-31 19:50:35.070140+00:00,9.888898,hit
65,right,2025-12-31 19:50:37.070140+00:00,8.599003,hit
66,left,2025-12-31 19:50:44.070140+00:00,2.429155,hit
67,left,2025-12-31 19:50:49.070140+00:00,0.504302,hit
68,right,2025-12-31 19:50:56.070140+00:00,0.719907,hit
69,right,2025-12-31 19:51:00.070140+00:00,0.472661,hit
70,left,2025-12-31 19:51:04.070140+00:00,0.434883,hit
71,none,,,false_positive
71,right,2025-12-31 19:51:09.070140+00:00,0.437593,hit
72,left,2025-12-31 19:51:11.070140+00:00,0.513314,hit
73,left,2025-12-31 19:51:15.070140+00:00,0.476524,hit
74,left,2025-12-31 19:51:20.070140+00:00,0.493493,hit
75,right,2025-12-31 19:51:27.070140+00:00,0.352829,hit
76,left,2025-12-31 19:51:29.070140+00:00,0.510312,hit
77,left,2025-12-31 19:51:36.070140+00:00,0.456328,hit
78,right,2025-12-31 19:51:38.070140+00:00,0.515039,hit
79,right,2025-12-31 19:51:43.070140+00:00,0.450888,hit
80,right,2025-12-31 19:51:47.070140+00:00,0.424291,hit
81,right,2025-12-31 19:51:49.070140+00:00,0.456426,hit
82,left,2025-12-31 19:51:54.070140+00:00,0.460539,hit
83,right,2025-12-31 19:51:59.070140+00:00,0.398382,hit
84,left,2025-12-31 19:52:06.070140+00:00,0.419423,hit
85,left,2025-12-31 19:52:10.070140+00:00,0.412781,hit
86,right,2025-12-31 19:52:14.070140+00:00,0.548181,hit
87,left,2025-12-31 19:52:16.070140+00:00,0.469302,hit
88,right,2025-12-31 19:52:23.070140+00:00,0.440855,hit
89,right,2025-12-31 19:52:27.070140+00:00,0.419975,hit
90,left,2025-12-31 19:52:29.070140+00:00,0.440543,hit
91,left,2025-12-31 19:52:33.070140+00:00,0.499177,hit
92,right,2025-12-31 19:52:38.070140+00:00,0.491778,hit
93,right,2025-12-31 19:52:40.070140+00:00,0.465447,hit
94,right,2025-12-31 19:52:47.070140+00:00,0.464569,hit
95,left,2025-12-31 19:52:54.070140+00:00,0.437258,hit
96,left,2025-12-31 19:52:59.070140+00:00,0.466709,hit
97,left,2025-12-31 19:53:06.070140+00:00,0.413234,hit
98,left,2025-12-31 19:53:10.070140+00:00,0.457006,hit
99,left,2025-12-31 19:53:12.070140+00:00,0.408479,hit
100,right,2025-12-31 19:53:17.070140+00:00,0.40463,hit
101,right,2025-12-31 19:53:24.070140+00:00,0.428163,hit
102,right,2025-12-31 19:53:28.070140+00:00,0.422663,hit
103,right,2025-12-31 19:53:30.070140+00:00,0.443055,hit
104,left,2025-12-31 19:53:35.070140+00:00,0.448648,hit
105,right,2025-12-31 19:53:37.070140+00:00,0.403247,hit
106,left,2025-12-31 19:53:42.070140+00:00,0.462624,hit
107,right,2025-12-31 19:53:49.070140+00:00,0.424692,hit
108,left,2025-12-31 19:53:53.070140+00:00,0.394709,hit
109,none,,,false_positive
109,left,2025-12-31 19:54:00.070140+00:00,0.411528,hit
110,right,2025-12-31 19:54:04.070140+00:00,0.419413,hit
111,left,2025-12-31 19:54:06.070140+00:00,0.430685,hit
112,right,2025-12-31 19:54:11.070140+00:00,0.392562,hit
113,left,2025-12-31 19:54:13.070140+00:00,0.425338,hit
114,left,2025-12-31 19:54:17.070140+00:00,0.389473,hit
115,right,2025-12-31 19:54:19.070140+00:00,0.394905,hit
116,left,2025-12-31 19:54:26.070140+00:00,0.429912,hit
117,right,2025-12-31 19:54:30.070140+00:00,0.404642,hit
118,left,2025-12-31 19:54:35.070140+00:00,0.405325,hit
119,none,,,false_positive
119,right,2025-12-31 19:54:40.070140+00:00,0.434698,hit
120,none,,,false_positive
120,right,2025-12-31 19:54:47.070140+00:00,0.430623,hit
121,none,,,false_positive
121,left,2025-12-31 19:54:51.070140+00:00,0.570875,hit
122,none,,,false_positive
122,right,2025-12-31 19:54:58.070140+00:00,0.458773,hit
123,left,2025-12-31 19:55:05.070140+00:00,0.446974,hit
124,left,2025-12-31 19:55:10.070140+00:00,0.455116,hit
125,right,2025-12-31 19:55:15.070140+00:00,0.461468,hit
126,left,2025-12-31 19:55:17.070140+00:00,0.444567,hit
127,right,2025-12-31 19:55:21.070140+00:00,0.439663,hit
128,right,2025-12-31 19:55:23.070140+00:00,0.398393,hit
129,left,2025-12-31 19:55:25.070140+00:00,0.39804,hit
130,right,2025-12-31 19:55:29.070140+00:00,0.405894,hit
131,none,,,false_positive
131,left,2025-12-31 19:55:34.070140+00:00,0.440322,hit
132,left,2025-12-31 19:55:41.070140+00:00,0.477627,hit
133,left,2025-12-31 19:55:45.070140+00:00,0.411786,hit
134,right,2025-12-31 19:55:50.070140+00:00,0.431716,hit
135,right,2025-12-31 19:55:57.070140+00:00,0.423915,hit
136,right,2025-12-31 19:55:59.070140+00:00,0.427314,hit
137,none,,,false_positive
137,left,2025-12-31 19:56:03.070140+00:00,0.438577,hit
138,none,,,false_positive
138,left,2025-12-31 19:56:08.070140+00:00,0.436216,hit
139,none,,,false_positive
139,left,2025-12-31 19:56:10.070140+00:00,0.424752,hit
140,right,2025-12-31 19:56:12.070140+00:00,0.42692,hit
141,right,2025-12-31 19:56:17.070140+00:00,0.420696,hit
142,none,,,false_positive
142,left,2025-12-31 19:56:24.070140+00:00,0.451737,hit
143,none,,,false_positive
143,right,2025-12-31 19:56:31.070140+00:00,0.525757,hit
144,none,,,false_positive
144,right,2025-12-31 19:56:35.070140+00:00,0.502773,hit
145,none,,,false_positive
145,right,2025-12-31 19:56:40.070140+00:00,0.451743,hit
146,left,2025-12-31 19:56:47.070140+00:00,0.422345,hit
147,right,2025-12-31 19:56:51.070140+00:00,0.460843,hit
148,right,2025-12-31 19:56:53.070140+00:00,0.075635,hit
149,none,,,false_positive
149,left,2025-12-31 19:56:58.070140+00:00,0.425272,hit
150,right,2025-12-31 19:57:05.070140+00:00,0.41584,hit
151,left,2025-12-31 19:57:07.070140+00:00,0.431555,hit
152,left,2025-12-31 19:57:11.070140+00:00,0.416343,hit
153,none,,,false_positive
153,left,2025-12-31 19:57:18.070140+00:00,0.415818,hit
154,none,,,false_positive
154,none,,,false_positive
154,right,2025-12-31 19:57:25.070140+00:00,0.514689,hit
155,none,,,false_positive
155,none,,,false_positive
155,right,2025-12-31 19:57:30.070140+00:00,0.380953,hit
156,right,2025-12-31 19:57:34.070140+00:00,0.412732,hit
157,left,2025-12-31 19:57:36.070140+00:00,0.489607,hit
158,none,,,false_positive
158,none,,,false_positive
158,left,2025-12-31 19:57:41.070140+00:00,0.422977,hit
159,none,,,false_positive
159,left,2025-12-31 19:57:45.070140+00:00,0.372847,hit
160,right,2025-12-31 19:57:47.070140+00:00,0.440811,hit
161,none,,,false_positive
161,right,2025-12-31 19:57:51.070140+00:00,0.401116,hit
162,none,,,false_positive
162,none,,,false_positive
162,left,2025-12-31 19:57:58.070140+00:00,0.485138,hit
163,none,,,false_positive
163,right,2025-12-31 19:58:03.070140+00:00,0.450896,hit
164,left,2025-12-31 19:58:07.070140+00:00,0.43765,hit
165,left,2025-12-31 19:58:09.070140+00:00,0.433328,hit
166,none,,,false_positive
166,right,2025-12-31 19:58:16.070140+00:00,0.44949,hit
167,left,2025-12-31 19:58:21.070140+00:00,0.46397,hit
168,right,2025-12-31 19:58:23.070140+00:00,0.479501,hit
169,right,2025-12-31 19:58:25.070140+00:00,0.426757,hit
170,right,2025-12-31 19:58:29.070140+00:00,0.422927,hit
171,right,2025-12-31 19:58:36.070140+00:00,0.441623,hit
172,left,2025-12-31 19:58:43.070140+00:00,0.462844,hit
173,left,2025-12-31 19:58:48.070140+00:00,0.480085,hit
174,left,2025-12-31 19:58:50.070140+00:00,0.43789,hit
175,right,2025-12-31 19:58:55.070140+00:00,0.419882,hit
176,left,2025-12-31 19:58:59.070140+00:00,0.426347,hit
177,right,2025-12-31 19:59:03.070140+00:00,0.424642,hit
178,left,2025-12-31 19:59:07.070140+00:00,0.44115,hit
179,left,2025-12-31 19:59:09.070140+00:00,0.480146,hit
180,right,2025-12-31 19:59:16.070140+00:00,0.446284,hit
181,right,2025-12-31 19:59:18.070140+00:00,0.377564,hit
182,left,2025-12-31 19:59:25.070140+00:00,0.439234,hit
183,right,2025-12-31 19:59:30.070140+00:00,0.448623,hit
184,none,,,false_positive
184,left,2025-12-31 19:59:35.070140+00:00,0.41625,hit
185,right,2025-12-31 19:59:37.070140+00:00,0.436928,hit
186,right,2025-12-31 19:59:42.070140+00:00,0.450508,hit
187,right,2025-12-31 19:59:49.070140+00:00,0.465371,hit
188,left,2025-12-31 19:59:56.070140+00:00,0.44521,hit
189,right,2025-12-31 20:00:00.070140+00:00,0.0217,hit
190,none,,,false_positive
190,left,2025-12-31 20:00:02.070140+00:00,0.448865,hit
191,none,,,false_positive
191,left,2025-12-31 20:00:07.070140+00:00,0.434993,hit
192,left,2025-12-31 20:00:11.070140+00:00,0.421331,hit
193,right,2025-12-31 20:00:13.070140+00:00,0.406536,hit
194,right,2025-12-31 20:00:17.070140+00:00,0.424892,hit
195,right,2025-12-31 20:00:22.070140+00:00,0.419312,hit
196,left,2025-12-31 20:00:26.070140+00:00,0.430644,hit
197,left,2025-12-31 20:00:31.070140+00:00,0.413602,hit
198,right,2025-12-31 20:00:38.070140+00:00,0.38201,hit
199,none,,,false_positive
199,left,2025-12-31 20:00:45.070140+00:00,0.439389,hit
