trial,side,utc_timestamp,RT_seconds,resp_status
100,right,2025-12-18 10:47:12.381094+00:00,0.617574,hit
101,right,2025-12-18 10:47:19.381094+00:00,0.586394,hit
102,right,2025-12-18 10:47:23.381094+00:00,0.555823,hit
103,right,2025-12-18 10:47:25.381094+00:00,0.58834,hit
104,left,2025-12-18 10:47:30.381094+00:00,0.603999,hit
105,right,2025-12-18 10:47:32.381094+00:00,0.573513,hit
106,left,2025-12-18 10:47:37.381094+00:00,0.608564,hit
107,right,2025-12-18 10:47:44.381094+00:00,0.824438,hit
108,left,2025-12-18 10:47:48.381094+00:00,0.56335,hit
109,left,2025-12-18 10:47:55.381094+00:00,0.58893,hit
110,right,2025-12-18 10:47:59.381094+00:00,0.564476,hit
111,left,2025-12-18 10:48:01.381094+00:00,0.53716,hit
112,right,2025-12-18 10:48:06.381094+00:00,0.576627,hit
113,left,2025-12-18 10:48:08.381094+00:00,0.589596,hit
114,left,2025-12-18 10:48:12.381094+00:00,0.572061,hit
115,right,2025-12-18 10:48:14.381094+00:00,0.563188,hit
116,left,2025-12-18 10:48:21.381094+00:00,0.587069,hit
117,right,2025-12-18 10:48:25.381094+00:00,0.580221,hit
118,left,2025-12-18 10:48:30.381094+00:00,0.582738,hit
119,right,2025-12-18 10:48:35.381094+00:00,0.597197,hit
120,right,2025-12-18 10:48:42.381094+00:00,0.63685,hit
121,left,2025-12-18 10:48:46.381094+00:00,0.594173,hit
122,right,2025-12-18 10:48:53.381094+00:00,0.611389,hit
123,left,2025-12-18 10:49:00.381094+00:00,0.56365,hit
124,left,2025-12-18 10:49:05.381094+00:00,0.581859,hit
125,right,2025-12-18 10:49:10.381094+00:00,0.5947,hit
126,left,2025-12-18 10:49:12.381094+00:00,0.644072,hit
127,right,2025-12-18 10:49:16.381094+00:00,0.623281,hit
128,right,2025-12-18 10:49:18.381094+00:00,0.600644,hit
129,left,2025-12-18 10:49:20.381094+00:00,0.627176,hit
130,right,2025-12-18 10:49:24.381094+00:00,0.711111,hit
131,left,2025-12-18 10:49:29.381094+00:00,0.588414,hit
132,left,2025-12-18 10:49:36.381094+00:00,0.588477,hit
133,left,2025-12-18 10:49:40.381094+00:00,0.572298,hit
134,right,2025-12-18 10:49:45.381094+00:00,0.549773,hit
135,right,2025-12-18 10:49:52.381094+00:00,0.647982,hit
136,right,2025-12-18 10:49:54.381094+00:00,0.639343,hit
137,left,2025-12-18 10:49:58.381094+00:00,0.580796,hit
138,left,2025-12-18 10:50:03.381094+00:00,0.596676,hit
139,left,2025-12-18 10:50:05.381094+00:00,0.574195,hit
140,right,2025-12-18 10:50:07.381094+00:00,0.573469,hit
141,right,2025-12-18 10:50:12.381094+00:00,0.55899,hit
142,left,2025-12-18 10:50:19.381094+00:00,0.559204,hit
143,right,2025-12-18 10:50:26.381094+00:00,0.644145,hit
144,right,2025-12-18 10:50:30.381094+00:00,0.561467,hit
145,right,2025-12-18 10:50:35.381094+00:00,0.55986,hit
146,left,2025-12-18 10:50:42.381094+00:00,0.607228,hit
147,right,2025-12-18 10:50:46.381094+00:00,0.595284,hit
148,right,2025-12-18 10:50:48.381094+00:00,0.621546,hit
149,left,2025-12-18 10:50:53.381094+00:00,0.565678,hit
150,right,2025-12-18 10:51:00.381094+00:00,0.600436,hit
151,left,2025-12-18 10:51:02.381094+00:00,0.562336,hit
152,left,2025-12-18 10:51:06.381094+00:00,0.540519,hit
153,left,2025-12-18 10:51:13.381094+00:00,0.569198,hit
154,right,2025-12-18 10:51:20.381094+00:00,0.69802,hit
155,right,2025-12-18 10:51:25.381094+00:00,0.616833,hit
156,right,2025-12-18 10:51:29.381094+00:00,0.598529,hit
157,left,2025-12-18 10:51:31.381094+00:00,0.57181,hit
158,left,2025-12-18 10:51:36.381094+00:00,0.581491,hit
159,left,2025-12-18 10:51:40.381094+00:00,0.634327,hit
160,right,2025-12-18 10:51:42.381094+00:00,0.625911,hit
161,right,2025-12-18 10:51:46.381094+00:00,0.588589,hit
162,left,2025-12-18 10:51:53.381094+00:00,0.591614,hit
163,right,2025-12-18 10:51:58.381094+00:00,0.610349,hit
164,left,2025-12-18 10:52:02.381094+00:00,0.557566,hit
165,left,2025-12-18 10:52:04.381094+00:00,0.566987,hit
166,right,2025-12-18 10:52:11.381094+00:00,0.665323,hit
167,left,2025-12-18 10:52:16.381094+00:00,0.544343,hit
168,right,2025-12-18 10:52:18.381094+00:00,0.581225,hit
169,right,2025-12-18 10:52:20.381094+00:00,0.601204,hit
170,right,2025-12-18 10:52:24.381094+00:00,0.546355,hit
171,right,2025-12-18 10:52:31.381094+00:00,0.667577,hit
172,left,2025-12-18 10:52:38.381094+00:00,0.596326,hit
173,left,2025-12-18 10:52:43.381094+00:00,0.59337,hit
174,left,2025-12-18 10:52:45.381094+00:00,0.606492,hit
175,right,2025-12-18 10:52:50.381094+00:00,0.576891,hit
176,left,2025-12-18 10:52:54.381094+00:00,0.521831,hit
177,right,2025-12-18 10:52:58.381094+00:00,0.571358,hit
178,left,2025-12-18 10:53:02.381094+00:00,0.558859,hit
179,left,2025-12-18 10:53:04.381094+00:00,0.58667,hit
180,right,2025-12-18 10:53:11.381094+00:00,0.618724,hit
181,right,2025-12-18 10:53:13.381094+00:00,0.560803,hit
182,left,2025-12-18 10:53:20.381094+00:00,0.59676,hit
183,right,2025-12-18 10:53:25.381094+00:00,0.585163,hit
184,left,2025-12-18 10:53:30.381094+00:00,0.612778,hit
185,right,2025-12-18 10:53:32.381094+00:00,0.628368,hit
186,right,2025-12-18 10:53:37.381094+00:00,0.580597,hit
187,right,2025-12-18 10:53:44.381094+00:00,0.562786,hit
188,left,2025-12-18 10:53:51.381094+00:00,0.540396,hit
189,right,2025-12-18 10:53:55.381094+00:00,0.562571,hit
190,left,2025-12-18 10:53:57.381094+00:00,0.614228,hit
191,left,2025-12-18 10:54:02.381094+00:00,0.557181,hit
192,left,2025-12-18 10:54:06.381094+00:00,0.578669,hit
193,right,2025-12-18 10:54:08.381094+00:00,0.62391,hit
194,right,2025-12-18 10:54:12.381094+00:00,0.569266,hit
195,right,2025-12-18 10:54:17.381094+00:00,0.597875,hit
196,left,2025-12-18 10:54:21.381094+00:00,0.552037,hit
197,left,2025-12-18 10:54:26.381094+00:00,0.570032,hit
198,right,2025-12-18 10:54:33.381094+00:00,0.612239,hit
199,left,2025-12-18 10:54:40.381094+00:00,0.652714,hit
