trial,side,utc_timestamp,RT_seconds,resp_status
1,left,2025-12-17 11:17:25.916776+00:00,0.74302,hit
2,left,2025-12-17 11:17:29.916414+00:00,0.65028,hit
3,right,2025-12-17 11:17:36.917243+00:00,0.56358,hit
4,right,2025-12-17 11:17:38.914155+00:00,0.536479,hit
5,left,2025-12-17 11:17:43.918046+00:00,0.632686,hit
6,left,2025-12-17 11:17:45.914962+00:00,0.632266,hit
7,right,2025-12-17 11:17:49.914599+00:00,0.504193,hit
8,right,2025-12-17 11:17:54.912704+00:00,0.554874,hit
9,left,2025-12-17 11:17:56.915425+00:00,0.592556,hit
10,left,2025-12-17 11:18:01.919321+00:00,0.493719,hit
11,right,2025-12-17 11:18:06.911615+00:00,0.570789,hit
12,right,2025-12-17 11:18:08.914336+00:00,0.560256,hit
13,left,2025-12-17 11:18:15.915144+00:00,0.599215,hit
14,right,2025-12-17 11:18:22.915969+00:00,0.607636,hit
15,left,2025-12-17 11:18:26.921416+00:00,0.613369,hit
16,right,2025-12-17 11:18:30.915684+00:00,0.546198,hit
17,left,2025-12-17 11:18:35.919598+00:00,0.61279,hit
18,left,2025-12-17 11:18:42.914596+00:00,0.542125,hit
19,left,2025-12-17 11:18:46.914233+00:00,0.565294,hit
20,right,2025-12-17 11:18:48.916954+00:00,0.692237,hit
21,left,2025-12-17 11:18:50.913870+00:00,0.648089,hit
22,right,2025-12-17 11:18:57.914700+00:00,0.613519,hit
23,right,2025-12-17 11:19:01.920124+00:00,0.565239,hit
24,right,2025-12-17 11:19:06.912419+00:00,0.575673,hit
25,left,2025-12-17 11:19:08.915140+00:00,0.671506,hit
26,right,2025-12-17 11:19:13.919054+00:00,0.559522,hit
27,right,2025-12-17 11:19:15.915970+00:00,0.54193,hit
28,right,2025-12-17 11:19:19.915607+00:00,0.592349,hit
29,left,2025-12-17 11:19:24.915879+00:00,0.592834,hit
30,right,2025-12-17 11:19:31.916704+00:00,0.56069,hit
31,left,2025-12-17 11:19:38.917512+00:00,0.61619,hit
32,left,2025-12-17 11:19:42.917149+00:00,0.531971,hit
33,right,2025-12-17 11:19:47.915253+00:00,0.533529,hit
34,right,2025-12-17 11:19:54.916060+00:00,0.477071,hit
35,left,2025-12-17 11:19:59.914165+00:00,0.560739,hit
36,left,2025-12-17 11:20:06.914972+00:00,0.539063,hit
37,left,2025-12-17 11:20:10.920419+00:00,0.509688,hit
38,right,2025-12-17 11:20:12.917330+00:00,0.565354,hit
39,right,2025-12-17 11:20:16.916967+00:00,0.538774,hit
40,left,2025-12-17 11:20:18.919688+00:00,0.627049,hit
41,left,2025-12-17 11:20:25.915767+00:00,0.526951,hit
42,right,2025-12-17 11:20:27.912683+00:00,0.675351,hit
43,right,2025-12-17 11:20:32.916597+00:00,0.662132,hit
44,left,2025-12-17 11:20:34.919318+00:00,0.637385,hit
45,right,2025-12-17 11:20:41.914315+00:00,0.560549,hit
46,left,2025-12-17 11:20:45.913953+00:00,0.720628,hit
47,right,2025-12-17 11:20:49.913590+00:00,0.732427,hit
48,left,2025-12-17 11:20:54.917504+00:00,0.660816,hit
49,right,2025-12-17 11:20:59.915585+00:00,0.636931,hit
50,right,2025-12-17 11:21:03.915222+00:00,0.535236,hit
51,left,2025-12-17 11:21:10.916052+00:00,0.602249,hit
52,left,2025-12-17 11:21:12.918774+00:00,0.595955,hit
53,left,2025-12-17 11:21:17.916855+00:00,0.582312,hit
54,right,2025-12-17 11:21:24.917685+00:00,,miss
55,none,,,false_positive
55,left,2025-12-17 11:21:28.917322+00:00,0.763879,hit
56,right,2025-12-17 11:21:30.920048+00:00,1.204394,hit
57,left,2025-12-17 11:21:35.912320+00:00,0.724074,hit
58,right,2025-12-17 11:21:42.918955+00:00,0.574586,hit
59,left,2025-12-17 11:21:49.913953+00:00,0.646723,hit
60,left,2025-12-17 11:21:53.913590+00:00,0.597223,hit
61,left,2025-12-17 11:21:55.916311+00:00,0.537327,hit
62,right,2025-12-17 11:21:57.913227+00:00,0.640073,hit
63,right,2025-12-17 11:22:01.912864+00:00,0.69173,hit
64,right,2025-12-17 11:22:06.916778+00:00,0.63847,hit
65,right,2025-12-17 11:22:08.919499+00:00,0.596129,hit
