trial,side,utc_timestamp,RT_seconds,resp_status
122,right,2025-12-19 19:36:29.639561+00:00,0.460373,hit
123,left,2025-12-19 19:36:36.639561+00:00,0.520358,hit
124,left,2025-12-19 19:36:41.639561+00:00,0.430046,hit
125,right,2025-12-19 19:36:46.639561+00:00,0.469056,hit
126,left,2025-12-19 19:36:48.639561+00:00,0.499746,hit
127,right,2025-12-19 19:36:52.639561+00:00,0.41629,hit
128,right,2025-12-19 19:36:54.639561+00:00,0.430088,hit
129,left,2025-12-19 19:36:56.639561+00:00,0.423873,hit
130,right,2025-12-19 19:37:00.639561+00:00,0.436793,hit
131,left,2025-12-19 19:37:05.639561+00:00,0.46406,hit
132,left,2025-12-19 19:37:12.639561+00:00,0.427009,hit
133,left,2025-12-19 19:37:16.639561+00:00,0.464104,hit
134,right,2025-12-19 19:37:21.639561+00:00,0.448054,hit
135,right,2025-12-19 19:37:28.639561+00:00,0.436448,hit
136,right,2025-12-19 19:37:30.639561+00:00,0.435244,hit
137,left,2025-12-19 19:37:34.639561+00:00,0.442995,hit
138,left,2025-12-19 19:37:39.639561+00:00,0.469202,hit
139,left,2025-12-19 19:37:41.639561+00:00,0.490507,hit
140,right,2025-12-19 19:37:43.639561+00:00,0.431637,hit
141,right,2025-12-19 19:37:48.639561+00:00,0.444845,hit
142,left,2025-12-19 19:37:55.639561+00:00,0.473344,hit
143,right,2025-12-19 19:38:02.639561+00:00,0.44024,hit
144,right,2025-12-19 19:38:06.639561+00:00,0.456167,hit
145,right,2025-12-19 19:38:11.639561+00:00,0.434923,hit
146,left,2025-12-19 19:38:18.639561+00:00,0.488738,hit
147,right,2025-12-19 19:38:22.639561+00:00,0.541053,hit
148,right,2025-12-19 19:38:24.639561+00:00,0.450347,hit
149,left,2025-12-19 19:38:29.639561+00:00,0.457031,hit
150,right,2025-12-19 19:38:36.639561+00:00,0.421677,hit
151,left,2025-12-19 19:38:38.639561+00:00,0.45576,hit
152,left,2025-12-19 19:38:42.639561+00:00,0.467914,hit
153,left,2025-12-19 19:38:49.639561+00:00,0.449778,hit
154,right,2025-12-19 19:38:56.639561+00:00,0.424812,hit
155,right,2025-12-19 19:39:01.639561+00:00,0.473402,hit
156,right,2025-12-19 19:39:05.639561+00:00,0.464064,hit
157,left,2025-12-19 19:39:07.639561+00:00,0.482285,hit
158,left,2025-12-19 19:39:12.639561+00:00,0.45135,hit
159,left,2025-12-19 19:39:16.639561+00:00,0.408375,hit
160,right,2025-12-19 19:39:18.639561+00:00,0.462032,hit
161,right,2025-12-19 19:39:22.639561+00:00,0.427831,hit
162,left,2025-12-19 19:39:29.639561+00:00,0.434539,hit
163,right,2025-12-19 19:39:34.639561+00:00,0.439051,hit
164,left,2025-12-19 19:39:38.639561+00:00,0.424894,hit
165,left,2025-12-19 19:39:40.639561+00:00,0.447015,hit
166,right,2025-12-19 19:39:47.639561+00:00,0.488319,hit
167,left,2025-12-19 19:39:52.639561+00:00,0.471026,hit
168,right,2025-12-19 19:39:54.639561+00:00,0.439782,hit
169,right,2025-12-19 19:39:56.639561+00:00,0.445055,hit
170,right,2025-12-19 19:40:00.639561+00:00,0.424401,hit
171,right,2025-12-19 19:40:07.639561+00:00,0.451522,hit
172,left,2025-12-19 19:40:14.639561+00:00,0.429446,hit
173,left,2025-12-19 19:40:19.639561+00:00,0.468907,hit
174,left,2025-12-19 19:40:21.639561+00:00,0.477815,hit
175,right,2025-12-19 19:40:26.639561+00:00,0.46725,hit
176,left,2025-12-19 19:40:30.639561+00:00,0.425641,hit
177,right,2025-12-19 19:40:34.639561+00:00,0.449016,hit
178,left,2025-12-19 19:40:38.639561+00:00,0.473953,hit
179,left,2025-12-19 19:40:40.639561+00:00,0.444517,hit
180,right,2025-12-19 19:40:47.639561+00:00,0.428792,hit
181,right,2025-12-19 19:40:49.639561+00:00,0.442628,hit
182,left,2025-12-19 19:40:56.639561+00:00,0.48263,hit
183,right,2025-12-19 19:41:01.639561+00:00,0.455242,hit
184,left,2025-12-19 19:41:06.639561+00:00,0.46943,hit
185,right,2025-12-19 19:41:08.639561+00:00,0.497962,hit
186,right,2025-12-19 19:41:13.639561+00:00,0.524515,hit
187,right,2025-12-19 19:41:20.639561+00:00,0.508669,hit
188,left,2025-12-19 19:41:27.639561+00:00,0.511922,hit
189,right,2025-12-19 19:41:31.639561+00:00,0.446532,hit
190,left,2025-12-19 19:41:33.639561+00:00,0.458744,hit
191,left,2025-12-19 19:41:38.639561+00:00,0.479025,hit
192,left,2025-12-19 19:41:42.639561+00:00,0.492871,hit
193,right,2025-12-19 19:41:44.639561+00:00,0.457639,hit
194,right,2025-12-19 19:41:48.639561+00:00,0.424662,hit
195,right,2025-12-19 19:41:53.639561+00:00,0.432346,hit
196,left,2025-12-19 19:41:57.639561+00:00,0.441523,hit
197,left,2025-12-19 19:42:02.639561+00:00,0.447639,hit
198,right,2025-12-19 19:42:09.639561+00:00,0.437713,hit
199,left,2025-12-19 19:42:16.639561+00:00,0.426867,hit
