trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status,scheduled_offset_s,actual_onset_offset_s,response_offset_s
66,left,,,,0.444523,hit,293.897095,293.897095,294.341618
67,left,,,,0.457381,hit,298.895177,298.895177,299.352558
68,right,,,,0.442962,hit,305.896007,305.896007,306.338969
69,right,,,,0.473513,hit,309.895644,309.895644,310.36915700000003
70,left,,,,0.477401,hit,313.90109,313.90109,314.378491
71,right,,,,0.47554,hit,318.893363,318.893363,319.36890300000005
72,left,,,,0.458093,hit,320.896084,320.896084,321.354177
73,left,,,,0.458501,hit,324.895721,324.895721,325.354222
74,left,,,,0.468274,hit,329.899635,329.899635,330.367909
75,right,,,,0.431947,hit,336.894632,336.894632,337.326579
76,left,,,,0.494733,hit,338.897354,338.897354,339.392087
77,left,,,,0.475915,hit,345.898457,345.898457,346.374372
78,right,,,,0.47113,hit,347.901178,347.901178,348.37230800000003
79,right,,,,0.470074,hit,352.893478,352.893478,353.363552
80,right,,,,0.481833,hit,356.898902,356.898902,357.380735
81,right,,,,0.468199,hit,358.895836,358.895836,359.364035
82,left,,,,0.421229,hit,363.899727,363.899727,364.32095599999997
83,right,,,,0.523237,hit,368.897831,368.897831,369.421068
84,left,,,,0.47636,hit,375.898639,375.898639,376.374999
85,left,,,,0.468881,hit,379.898276,379.898276,380.367157
86,right,,,,0.47099,hit,383.897913,383.897913,384.368903
87,left,,,,0.505273,hit,385.900634,385.900634,386.405907
88,right,,,,0.422706,hit,392.895654,392.895654,393.31836
89,right,,,,0.480836,hit,396.895292,396.895292,397.376128
90,left,,,,0.494291,hit,398.898013,398.898013,399.39230399999997
91,left,,,,0.422525,hit,402.89765,402.89765,403.320175
92,right,,,,0.455058,hit,407.901546,407.901546,408.356604
93,right,,,,0.464558,hit,409.898457,409.898457,410.363015
94,right,,,,0.46727,hit,416.893478,416.893478,417.360748
95,left,,,,0.504373,hit,423.90009,423.90009,424.40446299999996
96,left,,,,0.493774,hit,428.897325,428.897325,429.391099
97,left,,,,0.475841,hit,435.898133,435.898133,436.373974
98,left,,,,0.474316,hit,439.89777,439.89777,440.37208599999997
99,left,,,,0.545922,hit,441.900491,441.900491,442.446413
100,right,,,,0.446839,hit,446.898595,446.898595,447.345434
101,right,,,,0.476306,hit,453.899402,453.899402,454.37570800000003
102,right,,,,0.44442,hit,457.899039,457.899039,458.343459
103,right,,,,0.51875,hit,459.901765,459.901765,460.420515
104,left,,,,0.487463,hit,464.89406,464.89406,465.381523
105,right,,,,0.468171,hit,466.896781,466.896781,467.36495199999996
106,left,,,,0.465326,hit,471.900672,471.900672,472.365998
107,right,,,,0.433398,hit,478.895693,478.895693,479.329091
108,left,,,,0.48617,hit,482.89533,482.89533,483.3815
109,left,,,,0.437869,hit,489.901947,489.901947,490.339816
110,right,,,,0.49268,hit,493.901584,493.901584,494.394264
111,left,,,,0.521471,hit,495.898495,495.898495,496.41996600000004
112,right,,,,0.478544,hit,500.8966,500.8966,501.375144
113,left,,,,0.480151,hit,502.899325,502.899325,503.37947599999995
114,left,,,,0.462478,hit,506.898962,506.898962,507.36143999999996
115,right,,,,0.473474,hit,508.895874,508.895874,509.369348
116,left,,,,0.511271,hit,515.896681,515.896681,516.4079519999999
117,right,,,,0.439262,hit,519.896318,519.896318,520.3355799999999
118,left,,,,0.51643,hit,524.894423,524.894423,525.410853
119,right,,,,0.43977,hit,529.898314,529.898314,530.338084
120,right,,,,0.569881,hit,536.899144,536.899144,537.469025
121,left,,,,0.505168,hit,540.898777,540.898777,541.403945
122,right,,,,0.505246,hit,547.899584,547.899584,548.4048300000001
123,left,,,,0.491719,hit,554.894604,554.894604,555.386323
124,left,,,,0.448634,hit,559.898495,559.898495,560.347129
125,right,,,,0.448679,hit,564.8966,564.8966,565.345279
126,left,,,,0.504489,hit,566.899325,566.899325,567.403814
127,right,,,,0.443428,hit,570.898505,570.898505,571.341933
128,right,,,,0.488269,hit,572.895421,572.895421,573.38369
129,left,,,,0.454898,hit,574.898143,574.898143,575.353041
130,right,,,,0.408812,hit,578.89778,578.89778,579.306592
131,left,,,,0.455893,hit,583.901694,583.901694,584.357587
132,left,,,,0.453905,hit,590.896691,590.896691,591.350596
133,left,,,,0.432315,hit,594.896329,594.896329,595.328644
134,right,,,,0.461651,hit,599.900242,599.900242,600.361893
135,right,,,,0.441841,hit,606.89524,606.89524,607.3370809999999
136,right,,,,0.507799,hit,608.897961,608.897961,609.40576
137,left,,,,0.464205,hit,612.897598,612.897598,613.361803
138,left,,,,0.452007,hit,617.901512,617.901512,618.353519
139,left,,,,0.471164,hit,619.898428,619.898428,620.369592
140,right,,,,0.394569,hit,621.90115,621.90115,622.2957190000001
141,right,,,,0.486967,hit,626.899231,626.899231,627.386198
142,left,,,,0.448149,hit,633.900061,633.900061,634.34821
143,right,,,,0.464276,hit,640.893379,640.893379,641.357655
144,right,,,,0.467242,hit,644.898826,644.898826,645.366068
145,right,,,,0.507985,hit,649.896907,649.896907,650.404892
146,left,,,,0.456494,hit,656.897733,656.897733,657.354227
147,right,,,,0.473495,hit,660.89737,660.89737,661.370865
148,right,,,,0.511728,hit,662.894286,662.894286,663.4060139999999
149,left,,,,0.459237,hit,667.898177,667.898177,668.3574140000001
150,right,,,,0.48655,hit,674.899007,674.899007,675.385557
151,left,,,,0.517779,hit,676.895919,676.895919,677.4136980000001
152,left,,,,0.434924,hit,680.895556,680.895556,681.3304800000001
153,left,,,,0.505077,hit,687.896363,687.896363,688.40144
154,right,,,,0.038893,hit,694.897189,694.897189,694.936082
155,right,,,,0.471155,hit,699.90108,699.90108,700.3722349999999
156,right,,,,0.472592,hit,703.900717,703.900717,704.373309
157,left,,,,0.470007,hit,705.897633,705.897633,706.36764
158,left,,,,0.476854,hit,710.897261,710.897261,711.374115
159,left,,,,0.419948,hit,714.896898,714.896898,715.3168459999999
160,right,,,,0.388713,hit,716.899619,716.899619,717.2883320000001
161,right,,,,0.440384,hit,720.899257,720.899257,721.339641
162,left,,,,0.610609,hit,727.894277,727.894277,728.5048859999999
163,right,,,,0.470784,hit,732.898168,732.898168,733.368952
164,left,,,,0.432499,hit,736.897805,736.897805,737.330304
165,left,,,,0.460803,hit,738.900527,738.900527,739.3613300000001
166,right,,,,0.397098,hit,745.895547,745.895547,746.292645
167,left,,,,0.435846,hit,750.899438,750.899438,751.335284
168,right,,,,0.532228,hit,752.896354,752.896354,753.428582
169,right,,,,0.455967,hit,754.899075,754.899075,755.355042
170,right,,,,0.417357,hit,758.898712,758.898712,759.3160690000001
171,right,,,,0.425844,hit,765.89952,765.89952,766.325364
172,left,,,,0.480241,hit,772.900345,772.900345,773.380586
173,left,,,,0.489156,hit,777.892644,777.892644,778.3818
174,left,,,,0.533219,hit,779.895365,779.895365,780.428584
175,right,,,,0.439543,hit,784.899257,784.899257,785.3388
176,left,,,,0.401748,hit,788.898894,788.898894,789.300642
177,right,,,,0.463349,hit,792.898531,792.898531,793.36188
178,left,,,,0.42028,hit,796.898168,796.898168,797.3184480000001
179,left,,,,0.448149,hit,798.900894,798.900894,799.3490429999999
180,right,,,,0.489943,hit,805.89591,805.89591,806.385853
181,right,,,,0.476993,hit,807.892826,807.892826,808.369819
182,left,,,,0.408921,hit,814.899438,814.899438,815.308359
183,right,,,,0.420427,hit,819.897542,819.897542,820.3179690000001
184,left,,,,0.197081,hit,824.895628,824.895628,825.092709
185,right,,,,0.465901,hit,826.89835,826.89835,827.3642510000001
186,right,,,,0.415117,hit,831.896454,831.896454,832.311571
187,right,,,,0.424915,hit,838.897261,838.897261,839.322176
188,left,,,,0.480604,hit,845.898068,845.898068,846.3786719999999
189,right,,,,0.444044,hit,849.897724,849.897724,850.341768
190,left,,,,0.502685,hit,851.89464,851.89464,852.397325
191,left,,,,0.448127,hit,856.898531,856.898531,857.346658
192,left,,,,0.531097,hit,860.895466,860.895466,861.4265630000001
193,right,,,,0.476113,hit,862.898187,862.898187,863.3743000000001
194,right,,,,0.428702,hit,866.897824,866.897824,867.3265260000001
195,none,,,,,false_positive,871.318326,871.318326,
195,right,,,,1.438296,hit,871.901742,871.901742,873.340038
196,left,,,,0.423758,hit,875.901375,875.901375,876.325133
197,left,,,,0.47832,hit,880.893652,880.893652,881.371972
198,right,,,,0.42087,hit,887.900287,887.900287,888.3211570000001
199,left,,,,0.564603,hit,894.895284,894.895284,895.459887
