trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status,scheduled_offset_s,actual_onset_offset_s,response_offset_s
26,right,2025-12-17 14:06:01.386671,2025-12-17 14:06:01.386671,2025-12-17 14:06:01.841801000,0.45513,hit,107.999388,107.999388,108.454518
27,right,2025-12-17 14:06:03.383588,2025-12-17 14:06:03.383588,2025-12-17 14:06:03.837649000,0.454061,hit,109.996305,109.996305,110.450366
28,right,2025-12-17 14:06:07.389012,2025-12-17 14:06:07.389012,2025-12-17 14:06:07.887721999,0.49871,hit,114.001729,114.001729,114.500439
29,left,2025-12-17 14:06:12.387116,2025-12-17 14:06:12.387116,2025-12-17 14:06:12.931819000,0.544703,hit,118.999833,118.999833,119.544536
30,right,2025-12-17 14:06:19.387941,2025-12-17 14:06:19.387941,2025-12-17 14:06:20.092090000,0.704149,hit,126.000658,126.000658,126.704807
31,left,2025-12-17 14:06:26.388748,2025-12-17 14:06:26.388748,2025-12-17 14:06:26.887931000,0.499183,hit,133.001465,133.001465,133.50064799999998
32,left,2025-12-17 14:06:30.388386,2025-12-17 14:06:30.388386,2025-12-17 14:06:30.856704000,0.468318,hit,137.001103,137.001103,137.469421
33,right,2025-12-17 14:06:35.386490,2025-12-17 14:06:35.386490,2025-12-17 14:06:35.886420000,0.49993,hit,141.999207,141.999207,142.49913700000002
34,right,2025-12-17 14:06:42.387297,2025-12-17 14:06:42.387297,2025-12-17 14:06:42.922447000,0.53515,hit,149.000014,149.000014,149.53516399999998
35,left,2025-12-17 14:06:47.385401,2025-12-17 14:06:47.385401,2025-12-17 14:06:47.890396999,0.504996,hit,153.998118,153.998118,154.503114
36,left,2025-12-17 14:06:54.392018,2025-12-17 14:06:54.392018,2025-12-17 14:06:54.886639000,0.494621,hit,161.004735,161.004735,161.499356
37,left,2025-12-17 14:06:58.391655,2025-12-17 14:06:58.391655,2025-12-17 14:06:58.868838000,0.477183,hit,165.004372,165.004372,165.481555
38,right,2025-12-17 14:07:00.388567,2025-12-17 14:07:00.388567,2025-12-17 14:07:00.906114000,0.517547,hit,167.001284,167.001284,167.518831
39,right,2025-12-17 14:07:04.388204,2025-12-17 14:07:04.388204,2025-12-17 14:07:04.866309000,0.478105,hit,171.000921,171.000921,171.479026
40,left,2025-12-17 14:07:06.390925,2025-12-17 14:07:06.390925,2025-12-17 14:07:06.857775000,0.46685,hit,173.003642,173.003642,173.470492
41,left,2025-12-17 14:07:13.385946,2025-12-17 14:07:13.385946,2025-12-17 14:07:13.913558000,0.527612,hit,179.998663,179.998663,180.526275
42,right,2025-12-17 14:07:15.388667,2025-12-17 14:07:15.388667,2025-12-17 14:07:16.058591000,0.669924,hit,182.001384,182.001384,182.671308
