trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status,scheduled_offset_s,actual_onset_offset_s,response_offset_s
2,left,2025-12-17 15:08:53.083945,2025-12-17 15:08:53.083945,2025-12-17 15:08:53.635844000,0.551899,hit,3.999637,3.999637,4.551536
3,right,2025-12-17 15:09:00.084753,2025-12-17 15:09:00.084753,2025-12-17 15:09:00.554285000,0.469532,hit,11.000445,11.000445,11.469976999999998
4,right,2025-12-17 15:09:02.087474,2025-12-17 15:09:02.087474,2025-12-17 15:09:02.514768000,0.427294,hit,13.003166,13.003166,13.43046
5,left,2025-12-17 15:09:07.085578,2025-12-17 15:09:07.085578,2025-12-17 15:09:07.551334000,0.465756,hit,18.00127,18.00127,18.467026
6,left,2025-12-17 15:09:09.082494,2025-12-17 15:09:09.082494,2025-12-17 15:09:09.557312000,0.474818,hit,19.998186,19.998186,20.473004
7,right,2025-12-17 15:09:13.082131,2025-12-17 15:09:13.082131,2025-12-17 15:09:13.509893000,0.427762,hit,23.997823,23.997823,24.425585
8,right,2025-12-17 15:09:18.085176,2025-12-17 15:09:18.085176,2025-12-17 15:09:18.614256000,0.52908,hit,29.000868,29.000868,29.529948
9,left,2025-12-17 15:09:20.087897,2025-12-17 15:09:20.087897,2025-12-17 15:09:20.685990000,0.598093,hit,31.003589,31.003589,31.601682
10,left,2025-12-17 15:09:25.085983,2025-12-17 15:09:25.085983,2025-12-17 15:09:25.603286999,0.517304,hit,36.001675,36.001675,36.518979
11,right,2025-12-17 15:09:30.084088,2025-12-17 15:09:30.084088,2025-12-17 15:09:30.533118000,0.44903,hit,40.99978,40.99978,41.44881
12,right,2025-12-17 15:09:32.086809,2025-12-17 15:09:32.086809,2025-12-17 15:09:32.474336000,0.387527,hit,43.002501,43.002501,43.390028
13,left,2025-12-17 15:09:39.081807,2025-12-17 15:09:39.081807,2025-12-17 15:09:39.498533000,0.416726,hit,49.997499,49.997499,50.414224999999995
14,right,2025-12-17 15:09:46.088446,2025-12-17 15:09:46.088446,2025-12-17 15:09:46.553276000,0.46483,hit,57.004138,57.004138,57.468968
15,left,2025-12-17 15:09:50.088079,2025-12-17 15:09:50.088079,2025-12-17 15:09:50.565707000,0.477628,hit,61.003771,61.003771,61.481399
16,right,2025-12-17 15:09:54.085347,2025-12-17 15:09:54.085347,2025-12-17 15:09:54.509644000,0.424297,hit,65.001039,65.001039,65.425336
17,left,2025-12-17 15:09:59.083451,2025-12-17 15:09:59.083451,2025-12-17 15:09:59.510168000,0.426717,hit,69.999143,69.999143,70.42586
18,left,2025-12-17 15:10:06.084258,2025-12-17 15:10:06.084258,2025-12-17 15:10:06.488928000,0.40467,hit,76.99995,76.99995,77.40462
19,left,2025-12-17 15:10:10.083896,2025-12-17 15:10:10.083896,2025-12-17 15:10:10.503757000,0.419861,hit,80.999588,80.999588,81.419449
20,right,2025-12-17 15:10:12.086617,2025-12-17 15:10:12.086617,2025-12-17 15:10:12.490168000,0.403551,hit,83.002309,83.002309,83.40585999999999
21,left,2025-12-17 15:10:14.083533,2025-12-17 15:10:14.083533,2025-12-17 15:10:14.466815000,0.383282,hit,84.999225,84.999225,85.38250699999999
22,right,2025-12-17 15:10:21.084363,2025-12-17 15:10:21.084363,2025-12-17 15:10:21.511056000,0.426693,hit,92.000055,92.000055,92.426748
23,right,2025-12-17 15:10:25.083995,2025-12-17 15:10:25.083995,2025-12-17 15:10:25.514114000,0.430119,hit,95.999687,95.999687,96.429806
24,right,2025-12-17 15:10:30.082082,2025-12-17 15:10:30.082082,2025-12-17 15:10:30.489666000,0.407584,hit,100.997774,100.997774,101.405358
25,left,2025-12-17 15:10:32.084803,2025-12-17 15:10:32.084803,2025-12-17 15:10:32.519855000,0.435052,hit,103.000495,103.000495,103.435547
26,right,2025-12-17 15:10:37.082907,2025-12-17 15:10:37.082907,2025-12-17 15:10:37.513738000,0.430831,hit,107.998599,107.998599,108.42943
27,right,2025-12-17 15:10:39.079823,2025-12-17 15:10:39.079823,2025-12-17 15:10:39.494638000,0.414815,hit,109.995515,109.995515,110.41033
28,right,2025-12-17 15:10:43.079460,2025-12-17 15:10:43.079460,2025-12-17 15:10:43.508602000,0.429142,hit,113.995152,113.995152,114.424294
29,left,2025-12-17 15:10:48.083351,2025-12-17 15:10:48.083351,2025-12-17 15:10:48.503582000,0.420231,hit,118.999043,118.999043,119.419274
30,right,2025-12-17 15:10:55.084177,2025-12-17 15:10:55.084177,2025-12-17 15:10:55.534520000,0.450343,hit,125.999869,125.999869,126.45021200000001
31,left,2025-12-17 15:11:02.084984,2025-12-17 15:11:02.084984,2025-12-17 15:11:02.544975000,0.459991,hit,133.000676,133.000676,133.460667
32,left,2025-12-17 15:11:06.084621,2025-12-17 15:11:06.084621,2025-12-17 15:11:06.515330000,0.430709,hit,137.000313,137.000313,137.431022
33,right,2025-12-17 15:11:11.082725,2025-12-17 15:11:11.082725,2025-12-17 15:11:11.513326000,0.430601,hit,141.998417,141.998417,142.42901799999999
34,right,2025-12-17 15:11:18.083533,2025-12-17 15:11:18.083533,2025-12-17 15:11:18.479975000,0.396442,hit,148.999225,148.999225,149.395667
35,left,2025-12-17 15:11:23.087447,2025-12-17 15:11:23.087447,2025-12-17 15:11:23.629542000,0.542095,hit,154.003139,154.003139,154.545234
36,left,2025-12-17 15:11:30.082444,2025-12-17 15:11:30.082444,2025-12-17 15:11:30.478095000,0.395651,hit,160.998136,160.998136,161.39378699999997
37,left,2025-12-17 15:11:34.082082,2025-12-17 15:11:34.082082,2025-12-17 15:11:34.508542000,0.42646,hit,164.997774,164.997774,165.42423399999998
38,right,2025-12-17 15:11:36.084803,2025-12-17 15:11:36.084803,2025-12-17 15:11:36.496005000,0.411202,hit,167.000495,167.000495,167.411697
39,right,2025-12-17 15:11:40.084440,2025-12-17 15:11:40.084440,2025-12-17 15:11:40.443506000,0.359066,hit,171.000132,171.000132,171.35919800000002
40,left,2025-12-17 15:11:42.087165,2025-12-17 15:11:42.087165,2025-12-17 15:11:42.492582000,0.405417,hit,173.002857,173.002857,173.408274
106,none,2025-12-17 15:16:32.818394,2025-12-17 15:16:32.818394,,,false_positive,463.734086,463.734086,
