trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status,scheduled_offset_s,actual_onset_offset_s,response_offset_s
18,left,2025-12-20 16:35:31.642335,2025-12-20 16:35:31.649350,2025-12-20 16:35:32.115258,0.465909,hit,84.0,84.00701473926893,84.47292333404766
19,left,2025-12-20 16:35:35.642335,2025-12-20 16:35:35.648987,2025-12-20 16:35:36.089447,0.440460,hit,88.0,88.0066519274842,88.44711179204751
20,right,2025-12-20 16:35:37.642335,2025-12-20 16:35:37.645903,2025-12-20 16:35:38.107241,0.461338,hit,90.0,90.00356802728493,90.46490616700612
21,left,2025-12-20 16:35:39.642335,2025-12-20 16:35:39.648624,2025-12-20 16:35:40.116229,0.467604,hit,92.0,92.00628911569947,92.47389337501954
22,right,2025-12-20 16:35:46.642335,2025-12-20 16:35:46.649432,2025-12-20 16:35:47.082587,0.433156,hit,99.0,99.00709637225373,99.4402521669981
23,right,2025-12-20 16:35:50.642335,2025-12-20 16:35:50.649069,2025-12-20 16:35:51.086184,0.437115,hit,103.0,103.006733560469,103.44384904199978
24,right,2025-12-20 16:35:55.642335,2025-12-20 16:35:55.647173,2025-12-20 16:35:56.085294,0.438121,hit,108.0,108.00483786850236,108.4429586250335
25,left,2025-12-20 16:35:57.642335,2025-12-20 16:35:57.649894,2025-12-20 16:35:58.081120,0.431226,hit,110.0,110.00755895697512,110.43878508399939
26,right,2025-12-20 16:36:02.642335,2025-12-20 16:36:02.653785,2025-12-20 16:36:03.111485,0.457700,hit,115.0,115.01145011372864,115.46915029204683
27,right,2025-12-20 16:36:04.642335,2025-12-20 16:36:04.650702,2025-12-20 16:36:05.085988,0.435287,hit,117.0,117.00836621352937,117.44365283404477
28,right,2025-12-20 16:36:08.642335,2025-12-20 16:36:08.650339,2025-12-20 16:36:09.102436,0.452097,hit,121.0,121.00800340174465,121.46010045899311
29,left,2025-12-20 16:36:13.642335,2025-12-20 16:36:13.648443,2025-12-20 16:36:14.089602,0.441159,hit,126.0,126.00610770977801,126.44726654200349
30,right,2025-12-20 16:36:20.642335,2025-12-20 16:36:20.649250,2025-12-20 16:36:21.112613,0.463363,hit,133.0,133.00691496633226,133.47027762501966
31,left,2025-12-20 16:36:27.642335,2025-12-20 16:36:27.650076,2025-12-20 16:36:28.109930,0.459854,hit,140.0,140.00774036283838,140.4675946670468
32,left,2025-12-20 16:36:31.642335,2025-12-20 16:36:31.649713,2025-12-20 16:36:32.108294,0.458581,hit,144.0,144.00737755105365,144.46595820900984
33,right,2025-12-20 16:36:36.642335,2025-12-20 16:36:36.653604,2025-12-20 16:36:37.075904,0.422301,hit,149.0,149.01126870786538,149.43356925004628
34,right,2025-12-20 16:36:43.642335,2025-12-20 16:36:43.648624,2025-12-20 16:36:44.227831,0.579206,hit,156.0,156.00628911569947,156.5854953340022
35,left,2025-12-20 16:36:48.642335,2025-12-20 16:36:48.652515,2025-12-20 16:36:49.131324,0.478808,hit,161.0,161.010180272453,161.4889885840239
36,left,2025-12-20 16:36:55.642335,2025-12-20 16:36:55.647536,2025-12-20 16:36:56.123238,0.475702,hit,168.0,168.0052006803453,168.48090300004696
37,left,2025-12-20 16:36:59.642335,2025-12-20 16:36:59.647173,2025-12-20 16:37:00.114883,0.467710,hit,172.0,172.00483786850236,172.4725475840387
38,right,2025-12-20 16:37:01.642335,2025-12-20 16:37:01.649894,2025-12-20 16:37:02.147804,0.497910,hit,174.0,174.00755895697512,174.5054690419929
39,right,2025-12-20 16:37:05.642335,2025-12-20 16:37:05.649531,2025-12-20 16:37:06.150640,0.501109,hit,178.0,178.0071961451904,178.50830504199257
40,left,2025-12-20 16:37:07.642335,2025-12-24 04:58:57.784798,2025-12-20 16:37:08.120517,-303709.664280,hit,180.0,303890.1424625891,180.47818224999355
41,left,2025-12-20 16:37:14.642335,2025-12-24 04:58:57.787814,2025-12-20 16:37:15.132968,-303702.654845,hit,187.0,303890.1454784621,187.4906330840313
42,right,2025-12-20 16:37:16.642335,2025-12-24 04:58:57.784730,2025-12-20 16:37:17.161453,-303700.623277,hit,189.0,303890.1423945619,189.51911749999272
43,right,2025-12-20 16:37:21.642335,2025-12-24 04:58:57.785954,2025-12-20 16:37:22.124622,-303695.661332,hit,194.0,303890.14361905167,194.4822868340416
44,left,2025-12-20 16:37:23.642335,2025-12-24 04:58:57.788675,2025-12-20 16:37:24.108877,-303693.679798,hit,196.0,303890.14634014,196.46654212503927
45,right,2025-12-20 16:37:30.642335,2025-12-24 04:58:57.786362,2025-12-20 16:37:31.126924,-303686.659439,hit,203.0,303890.14402721496,203.48458841699176
46,left,2025-12-20 16:37:34.642335,2025-12-24 04:58:57.786000,2025-12-20 16:37:35.118492,-303682.667508,hit,207.0,303890.1436644031,207.4761564170476
47,right,2025-12-20 16:37:38.642335,2025-12-24 04:58:57.785637,2025-12-20 16:37:39.089731,-303678.695906,hit,211.0,303890.1433015913,211.44739604200004
48,left,2025-12-20 16:37:43.642335,2025-12-24 04:58:57.786861,2025-12-20 16:37:44.110440,-303673.676421,hit,216.0,303890.14452608116,216.46810458402615
49,right,2025-12-20 16:37:48.642335,2025-12-24 04:58:57.787632,2025-12-20 16:37:49.100973,-303668.686659,hit,221.0,303890.1452970562,221.4586382090347
50,right,2025-12-20 16:37:52.642335,2025-12-24 04:58:57.787269,2025-12-20 16:37:53.107938,-303664.679331,hit,225.0,303890.14493424434,225.46560316701652
51,left,2025-12-20 16:37:59.642335,2025-12-24 04:58:57.785410,2025-12-20 16:38:00.124194,-303657.661216,hit,232.0,303890.1430748339,232.48185841704253
52,left,2025-12-20 16:38:01.642335,2025-12-24 04:58:57.788131,2025-12-20 16:38:02.122473,-303655.665658,hit,234.0,303890.1457959224,234.48013754200656
53,left,2025-12-20 16:38:06.642335,2025-12-24 04:58:57.788902,2025-12-20 16:38:07.125328,-303650.663574,hit,239.0,303890.1465668974,239.48299250000855
54,right,2025-12-20 16:38:13.642335,2025-12-24 04:58:57.787043,2025-12-20 16:38:14.114003,-303643.673040,hit,246.0,303890.14470748696,246.47166775004007
55,left,2025-12-20 16:38:17.642335,2025-12-24 04:58:57.786680,2025-12-20 16:38:18.089355,-303639.697325,hit,250.0,303890.14434467524,250.44701975001954
56,right,2025-12-20 16:38:19.642335,2025-12-24 04:58:57.789401,2025-12-20 16:38:20.118927,-303637.670474,hit,252.0,303890.1470657637,252.47659133403795
57,left,2025-12-20 16:38:24.642335,2025-12-24 04:58:57.784367,2025-12-20 16:38:25.142401,-303632.641966,hit,257.0,303890.14203175006,257.5000659590005
58,right,2025-12-20 16:38:31.642335,2025-12-24 04:58:57.788312,2025-12-20 16:38:32.147600,-303625.640712,hit,264.0,303890.1459773283,264.50526520900894
59,left,2025-12-20 16:38:38.642335,2025-12-24 04:58:57.786000,2025-12-20 16:38:39.128204,-303618.657796,hit,271.0,303890.1436644031,271.4858686249936
60,left,2025-12-20 16:38:42.642335,2025-12-24 04:58:57.785637,2025-12-20 16:38:43.119451,-303614.666186,hit,275.0,303890.1433015913,275.47711566701764
61,left,2025-12-20 16:38:44.642335,2025-12-24 04:58:57.788358,2025-12-20 16:38:45.107465,-303612.680893,hit,277.0,303890.14602267975,277.4651295840158
62,right,2025-12-20 16:38:46.642335,2025-12-24 04:58:57.785274,2025-12-20 16:38:47.067411,-303610.717863,hit,279.0,303890.14293877955,279.42507608403685
63,right,2025-12-20 16:38:50.642335,2025-12-24 04:58:57.784911,2025-12-20 16:38:51.090729,-303606.694182,hit,283.0,303890.1425759677,283.44839408400003
64,right,2025-12-20 16:38:55.642335,2025-12-24 04:58:57.786136,2025-12-20 16:38:56.130842,-303601.655294,hit,288.0,303890.1438004576,288.48850645899074
65,right,2025-12-20 16:38:57.642335,2025-12-24 04:58:57.788857,2025-12-20 16:38:58.116179,-303599.672678,hit,290.0,303890.14652154595,290.4738436670159
66,left,2025-12-20 16:39:04.642335,2025-12-24 04:58:57.786544,2025-12-20 16:39:05.117738,-303592.668805,hit,297.0,303890.14420862077,297.4754033340141
67,left,2025-12-20 16:39:09.642335,2025-12-24 04:58:57.787768,2025-12-20 16:39:10.117697,-303587.670071,hit,302.0,303890.14543311065,302.4753617499955
68,right,2025-12-20 16:39:16.642335,2025-12-24 04:58:57.784979,2025-12-20 16:39:17.158064,-303580.626915,hit,309.0,303890.142643995,309.5157290000352
69,right,2025-12-20 16:39:20.642335,2025-12-24 04:58:57.784616,2025-12-20 16:39:21.083258,-303576.701358,hit,313.0,303890.14228118316,313.44092308403924
70,left,2025-12-20 16:39:24.642335,2025-12-24 04:58:57.784730,2025-12-20 16:39:25.107481,-303572.677249,hit,317.0,303890.1423945619,317.4651460000314
71,right,2025-12-20 16:39:29.642335,2025-12-24 04:58:57.785002,2025-12-20 16:39:30.113698,-303567.671304,hit,322.0,303890.1426666707,322.47136266704183
72,left,2025-12-20 16:39:31.642335,2025-12-24 04:58:57.787723,2025-12-20 16:39:32.146326,-303565.641397,hit,324.0,303890.1453877591,324.50399095902685
73,left,2025-12-20 16:39:35.642335,2025-12-24 04:58:57.787360,2025-12-20 16:39:36.097744,-303561.689616,hit,328.0,303890.14502494736,328.4554089590092
74,left,2025-12-20 16:39:40.642335,2025-12-24 04:58:57.788607,2025-12-20 16:39:41.111927,-303556.676680,hit,333.0,303890.14627211285,333.4695921250386
75,right,2025-12-20 16:39:47.642335,2025-12-24 04:58:57.786272,2025-12-20 16:39:48.070505,-303549.715766,hit,340.0,303890.14393651194,340.4281701670261
76,left,2025-12-20 16:39:49.642335,2025-12-24 04:58:57.788993,2025-12-20 16:39:50.111104,-303547.677889,hit,342.0,303890.1466576004,342.46876891702414
77,left,2025-12-20 16:39:56.642335,2025-12-24 04:58:57.787156,2025-12-20 16:39:57.142823,-303540.644333,hit,349.0,303890.1448208657,349.5004880000488
78,right,2025-12-20 16:39:58.642335,2025-12-24 04:58:57.784548,2025-12-20 16:39:59.102042,-303538.682506,hit,351.0,303890.142213156,351.45970687502995
79,right,2025-12-20 16:40:03.642335,2025-12-24 04:58:57.784821,2025-12-20 16:40:04.105874,-303533.678947,hit,356.0,303890.1424852648,356.46353833400644
80,right,2025-12-20 16:40:07.642335,2025-12-24 04:58:57.784458,2025-12-20 16:40:08.082767,-303529.701691,hit,360.0,303890.14212245296,360.4404315419961
81,right,2025-12-20 16:40:09.642335,2025-12-24 04:58:57.787179,2025-12-20 16:40:10.097200,-303527.689979,hit,362.0,303890.14484354143,362.45486466703005
82,left,2025-12-20 16:40:14.642335,2025-12-24 04:58:57.788426,2025-12-20 16:40:15.087675,-303522.700751,hit,367.0,303890.1460907069,367.4453393340227
83,right,2025-12-20 16:40:19.642335,2025-12-24 04:58:57.788721,2025-12-20 16:40:20.103489,-303517.685232,hit,372.0,303890.1463854916,372.4611537090386
84,left,2025-12-20 16:40:26.642335,2025-12-24 04:58:57.786385,2025-12-20 16:40:27.121760,-303510.664625,hit,379.0,303890.1440498907,379.479424500023
85,left,2025-12-20 16:40:30.642335,2025-12-24 04:58:57.786022,2025-12-20 16:40:31.071828,-303506.714194,hit,383.0,303890.14368707885,383.4294932089979
86,right,2025-12-20 16:40:34.642335,2025-12-24 04:58:57.785660,2025-12-20 16:40:35.077115,-303502.708545,hit,387.0,303890.1433242671,387.4347796670045
87,left,2025-12-20 16:40:36.642335,2025-12-24 04:58:57.788381,2025-12-20 16:40:37.098265,-303500.690115,hit,389.0,303890.1460453555,389.45593024999835
88,right,2025-12-20 16:40:43.642335,2025-12-24 04:58:57.786544,2025-12-20 16:40:44.104632,-303493.681911,hit,396.0,303890.14420862077,396.4622971670469
89,right,2025-12-20 16:40:47.642335,2025-12-24 04:58:57.786181,2025-12-20 16:40:48.105401,-303489.680780,hit,400.0,303890.14384580904,400.46306562499376
90,left,2025-12-20 16:40:49.642335,2025-12-24 04:58:57.788902,2025-12-20 16:40:50.088306,-303487.700597,hit,402.0,303890.1465668974,402.44597037503263
91,left,2025-12-20 16:40:53.642335,2025-12-24 04:58:57.788539,2025-12-20 16:40:54.079820,-303483.708719,hit,406.0,303890.1462040857,406.43748466699617
92,right,2025-12-20 16:40:58.642335,2025-12-24 04:58:57.789288,2025-12-20 16:40:59.086874,-303478.702414,hit,411.0,303890.14695238497,411.44453820900526
93,right,2025-12-20 16:41:00.642335,2025-12-24 04:58:57.786204,2025-12-20 16:41:01.073911,-303476.712293,hit,413.0,303890.14386848477,413.43157587503083
94,right,2025-12-20 16:41:07.642335,2025-12-24 04:58:57.784367,2025-12-20 16:41:08.086834,-303469.697533,hit,420.0,303890.14203175006,420.4444985840237
95,left,2025-12-20 16:41:14.642335,2025-12-24 04:58:57.787836,2025-12-20 16:41:15.097931,-303462.689905,hit,427.0,303890.1455011378,427.4555959170102
96,left,2025-12-20 16:41:19.642335,2025-12-24 04:58:57.789083,2025-12-20 16:41:20.157502,-303457.631581,hit,432.0,303890.1467483033,432.5151671670028
97,left,2025-12-20 16:41:26.642335,2025-12-24 04:58:57.786748,2025-12-20 16:41:27.088965,-303450.697782,hit,439.0,303890.1444127024,439.4466302090441
98,left,2025-12-20 16:41:30.642335,2025-12-24 04:58:57.786385,2025-12-20 16:41:31.109116,-303446.677269,hit,443.0,303890.1440498907,443.4667811670224
99,left,2025-12-20 16:41:32.642335,2025-12-24 04:58:57.789106,2025-12-20 16:41:33.097873,-303444.691233,hit,445.0,303890.14677097904,445.45553766703233
100,right,2025-12-20 16:41:37.642335,2025-12-24 04:58:57.784548,2025-12-20 16:41:38.131666,-303439.652882,hit,450.0,303890.142213156,450.4893310840125
101,right,2025-12-20 16:41:44.642335,2025-12-24 04:58:57.788018,2025-12-20 16:41:45.110534,-303432.677484,hit,457.0,303890.14568254375,457.4681989590172
102,right,2025-12-20 16:41:48.642335,2025-12-24 04:58:57.787655,2025-12-20 16:41:49.103348,-303428.684307,hit,461.0,303890.1453197319,461.4610125000472
103,right,2025-12-20 16:41:50.642335,2025-12-24 04:58:57.784571,2025-12-20 16:41:51.106660,-303426.677911,hit,463.0,303890.1422358317,463.46432512503816
104,left,2025-12-20 16:41:55.642335,2025-12-24 04:58:57.785818,2025-12-20 16:41:56.119647,-303421.666171,hit,468.0,303890.1434829972,468.47731179202674
105,right,2025-12-20 16:41:57.642335,2025-12-24 04:58:57.788539,2025-12-20 16:41:58.069734,-303419.718806,hit,470.0,303890.1462040857,470.4273984170286
106,left,2025-12-20 16:42:02.642335,2025-12-24 04:58:57.789288,2025-12-20 16:42:03.098899,-303414.690389,hit,475.0,303890.14695238497,475.4565635420149
107,right,2025-12-20 16:42:09.642335,2025-12-24 04:58:57.787451,2025-12-20 16:42:10.106641,-303407.680809,hit,482.0,303890.14511565026,482.46430616703583
108,left,2025-12-20 16:42:13.642335,2025-12-24 04:58:57.787088,2025-12-20 16:42:14.111561,-303403.675527,hit,486.0,303890.14475283853,486.4692258340074
109,left,2025-12-20 16:42:20.642335,2025-12-24 04:58:57.784752,2025-12-20 16:42:21.084349,-303396.700404,hit,493.0,303890.1424172376,493.4420134590473
110,right,2025-12-20 16:42:24.642335,2025-12-24 04:58:57.784390,2025-12-20 16:42:25.094344,-303392.690046,hit,497.0,303890.1420544258,497.45200874999864
111,left,2025-12-20 16:42:26.642335,2025-12-24 04:58:57.787111,2025-12-20 16:42:27.072574,-303390.714537,hit,499.0,303890.14477551426,499.4302386670024
112,right,2025-12-20 16:42:31.642335,2025-12-24 04:58:57.788358,2025-12-20 16:42:32.334301,-303385.454057,hit,504.0,303890.14602267975,504.691966042039
113,left,2025-12-20 16:42:33.642335,2025-12-24 04:58:57.785274,2025-12-20 16:42:34.139596,-303383.645677,hit,506.0,303890.14293877955,506.497261334036
114,left,2025-12-20 16:42:37.642335,2025-12-24 04:58:57.784911,2025-12-20 16:42:38.056623,-303379.728288,hit,510.0,303890.1425759677,510.41428779199487
115,right,2025-12-20 16:42:39.642335,2025-12-24 04:58:57.787632,2025-12-20 16:42:40.059527,-303377.728105,hit,512.0,303890.1452970562,512.4171916250489
116,left,2025-12-20 16:42:46.642335,2025-12-24 04:58:57.784821,2025-12-20 16:42:47.076541,-303370.708280,hit,519.0,303890.1424852648,519.4342054590234
117,right,2025-12-20 16:42:50.642335,2025-12-24 04:58:57.784458,2025-12-20 16:42:51.083909,-303366.700548,hit,523.0,303890.14212245296,523.4415741250268
118,left,2025-12-20 16:42:55.642335,2025-12-24 04:58:57.785705,2025-12-20 16:42:56.101606,-303361.684099,hit,528.0,303890.14336961857,528.4592704169918
119,right,2025-12-20 16:43:00.642335,2025-12-24 04:58:57.786453,2025-12-20 16:43:01.086606,-303356.699848,hit,533.0,303890.14411791787,533.444270292006
120,right,2025-12-20 16:43:07.642335,2025-12-24 04:58:57.784616,2025-12-20 16:43:08.110461,-303349.674156,hit,540.0,303890.14228118316,540.4681256670156
121,left,2025-12-20 16:43:11.642335,2025-12-24 04:58:57.789106,2025-12-20 16:43:12.117002,-303345.672104,hit,544.0,303890.14677097904,544.4746664999984
122,right,2025-12-20 16:43:18.642335,2025-12-24 04:58:57.787269,2025-12-20 16:43:19.077620,-303338.709650,hit,551.0,303890.14493424434,551.435284709034
123,left,2025-12-20 16:43:25.642335,2025-12-24 04:58:57.784934,2025-12-20 16:43:26.081331,-303331.703602,hit,558.0,303890.14259864343,558.4389962920104
124,left,2025-12-20 16:43:30.642335,2025-12-24 04:58:57.786181,2025-12-20 16:43:31.104797,-303326.681384,hit,563.0,303890.14384580904,563.4624617090449
125,right,2025-12-20 16:43:35.642335,2025-12-24 04:58:57.786929,2025-12-20 16:43:36.050232,-303321.736698,hit,568.0,303890.14459410834,568.4078964170185
126,left,2025-12-20 16:43:37.642335,2025-12-24 04:58:57.789650,2025-12-20 16:43:38.087458,-303319.702192,hit,570.0,303890.1473151968,570.445123209036
127,right,2025-12-20 16:43:41.642335,2025-12-24 04:58:57.789288,2025-12-20 16:43:42.064396,-303315.724892,hit,574.0,303890.14695238497,574.4220606250456
128,right,2025-12-20 16:43:43.642335,2025-12-24 04:58:57.786204,2025-12-20 16:43:44.070447,-303313.715757,hit,576.0,303890.14386848477,576.4281117920182
129,left,2025-12-20 16:43:45.642335,2025-12-24 04:58:57.788925,2025-12-20 16:43:46.042765,-303311.746160,hit,578.0,303890.14658957324,578.400429750036
130,right,2025-12-20 16:43:49.642335,2025-12-24 04:58:57.788562,2025-12-20 16:43:50.069814,-303307.718748,hit,582.0,303890.1462267614,582.4274791670032
131,left,2025-12-20 16:43:54.642335,2025-12-24 04:58:57.784458,2025-12-20 16:43:55.107442,-303302.677016,hit,587.0,303890.14212245296,587.4651066670194
132,left,2025-12-20 16:44:01.642335,2025-12-24 04:58:57.787473,2025-12-20 16:44:02.119840,-303295.667634,hit,594.0,303890.145138326,594.4775044170092
133,left,2025-12-20 16:44:05.642335,2025-12-24 04:58:57.787111,2025-12-20 16:44:06.065714,-303291.721396,hit,598.0,303890.14477551426,598.4233790840372
134,right,2025-12-20 16:44:10.642335,2025-12-24 04:58:57.788358,2025-12-20 16:44:11.092067,-303286.696291,hit,603.0,303890.14602267975,603.4497317920323
135,right,2025-12-20 16:44:17.642335,2025-12-24 04:58:57.786022,2025-12-20 16:44:18.120698,-303279.665324,hit,610.0,303890.14368707885,610.4783631250029
136,right,2025-12-20 16:44:19.642335,2025-12-24 04:58:57.788743,2025-12-20 16:44:20.094093,-303277.694651,hit,612.0,303890.1464081673,612.4517574590282
137,left,2025-12-20 16:44:23.642335,2025-12-24 04:58:57.788381,2025-12-20 16:44:24.130171,-303273.658210,hit,616.0,303890.1460453555,616.4878357090056
138,left,2025-12-20 16:44:28.642335,2025-12-24 04:58:57.789628,2025-12-20 16:44:29.090113,-303268.699515,hit,621.0,303890.1472925211,621.4477776670246
139,left,2025-12-20 16:44:30.642335,2025-12-24 04:58:57.786544,2025-12-20 16:44:31.113787,-303266.672757,hit,623.0,303890.14420862077,623.4714517500252
140,right,2025-12-20 16:44:32.642335,2025-12-24 04:58:57.789265,2025-12-20 16:44:33.079274,-303264.709991,hit,625.0,303890.14692970924,625.4369383750018
141,right,2025-12-20 16:44:37.642335,2025-12-24 04:58:57.784684,2025-12-20 16:44:38.086257,-303259.698427,hit,630.0,303890.14234921033,630.4439217500039
142,left,2025-12-20 16:44:44.642335,2025-12-24 04:58:57.788177,2025-12-20 16:44:45.086363,-303252.701813,hit,637.0,303890.1458412738,637.4440282090218
143,right,2025-12-20 16:44:51.642335,2025-12-24 04:58:57.785841,2025-12-20 16:44:52.077315,-303245.708526,hit,644.0,303890.1435056729,644.434979667014
144,right,2025-12-20 16:44:55.642335,2025-12-24 04:58:57.785478,2025-12-20 16:44:56.091730,-303241.693748,hit,648.0,303890.1431428612,648.4493950000033
145,right,2025-12-20 16:45:00.642335,2025-12-24 04:58:57.786725,2025-12-20 16:45:01.095125,-303236.691600,hit,653.0,303890.1443900267,653.4527895420324
146,left,2025-12-20 16:45:07.642335,2025-12-24 04:58:57.784390,2025-12-20 16:45:08.131854,-303229.652535,hit,660.0,303890.1420544258,660.4895191250253
147,right,2025-12-20 16:45:11.642335,2025-12-24 04:58:57.784503,2025-12-20 16:45:12.091739,-303225.692764,hit,664.0,303890.14216780453,664.449403375038
148,right,2025-12-20 16:45:13.642335,2025-12-24 04:58:57.786748,2025-12-20 16:45:14.058189,-303223.728559,hit,666.0,303890.1444127024,666.4158533340087
149,left,2025-12-20 16:45:18.642335,2025-12-24 04:58:57.787995,2025-12-20 16:45:19.106875,-303218.681120,hit,671.0,303890.145659868,671.4645395000116
150,right,2025-12-20 16:45:25.642335,2025-12-24 04:58:57.785660,2025-12-20 16:45:26.109669,-303211.675990,hit,678.0,303890.1433242671,678.4673339170404
151,left,2025-12-20 16:45:27.642335,2025-12-24 04:58:57.788381,2025-12-20 16:45:28.091497,-303209.696884,hit,680.0,303890.1460453555,680.4491615419975
152,left,2025-12-20 16:45:31.642335,2025-12-24 04:58:57.788018,2025-12-20 16:45:32.114034,-303205.673983,hit,684.0,303890.14568254375,684.4716992090107
153,left,2025-12-20 16:45:38.642335,2025-12-24 04:58:57.786181,2025-12-20 16:45:39.064612,-303198.721569,hit,691.0,303890.14384580904,691.4222769170301
154,right,2025-12-20 16:45:45.642335,2025-12-24 04:58:57.789650,2025-12-20 16:45:46.087789,-303191.701862,hit,698.0,303890.1473151968,698.4454536249978
155,right,2025-12-20 16:45:50.642335,2025-12-24 04:58:57.785093,2025-12-20 16:45:51.116612,-303186.668480,hit,703.0,303890.14275737363,703.4742770839948
156,right,2025-12-20 16:45:54.642335,2025-12-24 04:58:57.784730,2025-12-20 16:45:55.104745,-303182.679984,hit,707.0,303890.1423945619,707.4624100840301
157,left,2025-12-20 16:45:56.642335,2025-12-24 04:58:57.787451,2025-12-20 16:45:57.100960,-303180.686491,hit,709.0,303890.14511565026,709.4586245419923
158,left,2025-12-20 16:46:01.642335,2025-12-24 04:58:57.788199,2025-12-20 16:46:02.104742,-303175.683457,hit,714.0,303890.14586394955,714.4624065420358
159,left,2025-12-20 16:46:05.642335,2025-12-24 04:58:57.787836,2025-12-20 16:46:06.086942,-303171.700894,hit,718.0,303890.1455011378,718.4446071250131
160,right,2025-12-20 16:46:07.642335,2025-12-24 04:58:57.784752,2025-12-20 16:46:08.063297,-303169.721455,hit,720.0,303890.1424172376,720.4209620840265
161,right,2025-12-20 16:46:11.642335,2025-12-24 04:58:57.784390,2025-12-20 16:46:12.096326,-303165.688063,hit,724.0,303890.1420544258,724.4539910000167
162,left,2025-12-20 16:46:18.642335,2025-12-24 04:58:57.788358,2025-12-20 16:46:19.108564,-303158.679794,hit,731.0,303890.14602267975,731.4662286250386
163,right,2025-12-20 16:46:23.642335,2025-12-24 04:58:57.789106,2025-12-20 16:46:24.074496,-303153.714610,hit,736.0,303890.14677097904,736.432161084027
164,left,2025-12-20 16:46:27.642335,2025-12-24 04:58:57.788743,2025-12-20 16:46:28.086517,-303149.702227,hit,740.0,303890.1464081673,740.4441814169986
165,left,2025-12-20 16:46:29.642335,2025-12-24 04:58:57.785660,2025-12-20 16:46:30.077236,-303147.708423,hit,742.0,303890.1433242671,742.4349010839942
166,right,2025-12-20 16:46:36.642335,2025-12-24 04:58:57.789628,2025-12-20 16:46:37.039558,-303140.750070,hit,749.0,303890.1472925211,749.3972230000072
167,left,2025-12-20 16:46:41.642335,2025-12-24 04:58:57.784571,2025-12-20 16:46:42.101242,-303135.683329,hit,754.0,303890.1422358317,754.45890633401
168,right,2025-12-20 16:46:43.642335,2025-12-24 04:58:57.787292,2025-12-20 16:46:44.074298,-303133.712994,hit,756.0,303890.1449569202,756.4319631670369
169,right,2025-12-20 16:46:45.642335,2025-12-24 04:58:57.784684,2025-12-20 16:46:46.087710,-303131.696974,hit,758.0,303890.14234921033,758.445375209034
