trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status,scheduled_offset_s,actual_onset_offset_s,response_offset_s
2,left,2025-12-17 14:31:44.038920000,2025-12-17 14:31:44.038920000,2025-12-17 14:31:44.563306000,0.524386,hit,3.999637,3.999637,4.524023
3,right,2025-12-17 14:31:51.033940000,2025-12-17 14:31:51.033940000,2025-12-17 14:31:51.570276999,0.536337,hit,10.994657,10.994657,11.530994
4,right,2025-12-17 14:31:53.036661000,2025-12-17 14:31:53.036661000,2025-12-17 14:31:53.632950000,0.596289,hit,12.997378,12.997378,13.593667
5,left,2025-12-17 14:31:58.040553000,2025-12-17 14:31:58.040553000,2025-12-17 14:31:58.610217000,0.569664,hit,18.00127,18.00127,18.570934
6,left,2025-12-17 14:32:00.037469000,2025-12-17 14:32:00.037469000,2025-12-17 14:32:00.604199000,0.56673,hit,19.998186,19.998186,20.564916
7,right,2025-12-17 14:32:04.037106000,2025-12-17 14:32:04.037106000,2025-12-17 14:32:04.588418000,0.551312,hit,23.997823,23.997823,24.549135
8,right,2025-12-17 14:32:09.035210000,2025-12-17 14:32:09.035210000,2025-12-17 14:32:09.545157000,0.509947,hit,28.995927,28.995927,29.505874
9,left,2025-12-17 14:32:11.037931000,2025-12-17 14:32:11.037931000,2025-12-17 14:32:11.504245000,0.466314,hit,30.998648,30.998648,31.464962
10,left,2025-12-17 14:32:16.036017000,2025-12-17 14:32:16.036017000,2025-12-17 14:32:16.579935000,0.543918,hit,35.996734,35.996734,36.540651999999994
11,right,2025-12-17 14:32:21.034122000,2025-12-17 14:32:21.034122000,2025-12-17 14:32:21.548048000,0.513926,hit,40.994839,40.994839,41.508765
12,right,2025-12-17 14:32:23.036843000,2025-12-17 14:32:23.036843000,2025-12-17 14:32:23.524006000,0.487163,hit,42.99756,42.99756,43.484723
13,left,2025-12-17 14:32:30.037650000,2025-12-17 14:32:30.037650000,2025-12-17 14:32:30.543323000,0.505673,hit,49.998367,49.998367,50.50404
14,right,2025-12-17 14:32:37.038480000,2025-12-17 14:32:37.038480000,2025-12-17 14:32:37.582695000,0.544215,hit,56.999197,56.999197,57.543412000000004
